Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
16,A-0074,95470,2021,Acura,ILX,w/Premium/A-SPEC Package,BLUE,78166,No,"",2026-08-26,A,17200.0
17,DX-0116,95904,2023,Acura,MDX,w/Technology Package,GRAY,49866,No,"",2026-08-26,DX,33000.0
17,DX-0110,95901,2023,Acura,MDX,w/Technology Package,GRAY,96196,No,"",2026-08-26,DX,23800.0
17,C-0101,95440,2022,Acura,MDX,w/A-Spec Package,BLACK,82009,Yes,4.7,2026-08-26,C,27400.0
18,D-0110,95180,2024,Acura,RDX,w/Advance Package,WHITE,31063,Yes,4.2,2026-08-26,D,35900.0
17,D-0108,95176,2023,Acura,RDX,w/Technology Package,WHITE,31575,Yes,4.6,2026-08-26,D,29700.0
16,B-0080,95560,2005,Acura,TSX,4dr Sdn AT,GRAY,179896,No,"",2026-08-26,B,1100.0
23,D-0011,92201,2018,Alfa Romeo,Stelvio,Sport,WHITE,126076,Yes,3.6,2026-08-26,D,4300.0
17,D-0084,94963,2024,Audi,A3,Premium,WHITE,54739,Yes,4.7,2026-08-26,D,17200.0
18,D-0102,91516,2022,Audi,A4,Sedan Premium Plus,BLACK,37938,Yes,4.4,2026-08-26,D,18100.0
16,A-0135,95790,2014,Audi,A6,2.0T Premium Plus,GRAY,66694,No,"",2026-08-26,A,6200.0
22,D-0156,93811,2015,Audi,A7,3.0 Prestige,GRAY,155597,Yes,3.5,2026-08-26,D,4500.0
22,B-0203,95817,2017,Audi,Q3,Premium Plus,BLACK,114112,Yes,3.1,2026-08-26,B,4600.0
16,A-0090,95488,2014,Audi,Q5,Premium Plus,BLACK,180417,No,"",2026-08-26,A,2000.0
16,DX-0106,95900,2022,Audi,Q7,Premium Plus,WHITE,31808,No,"",2026-08-26,DX,27500.0
16,B-0120,95568,2015,BMW,3-Series,320i,BLACK,96245,No,"",2026-08-26,B,5600.0
16,B-0108,95740,2016,BMW,4-Series,428i xDrive,BLUE,126323,No,"",2026-08-26,B,7400.0
20,D-0141,94780,2018,BMW,5-Series,530i,BLUE,75183,Yes,4.1,2026-08-26,D,10500.0
21,D-0097,95178,2016,BMW,7-Series,750i xDrive,BLACK,78763,Yes,3.2,2026-08-26,D,6500.0
16,B-0165,95881,2019,BMW,X4,M40i,BLACK,110356,No,"",2026-08-26,B,15000.0
19,D-0040,93327,2023,BMW,X5,M Sports Activity Vehicle,BLUE,40916,Yes,4.0,2026-08-26,D,60500.0
16,A-0070,95414,2022,BMW,X5,sDrive40i,GRAY,68516,No,"",2026-08-26,A,27400.0
16,A-0021,94852,2016,Buick,Enclave,Leather,WHITE,160263,No,"",2026-08-26,A,3800.0
17,B-0124,95583,2015,Buick,Enclave,Premium,GOLD,77738,No,"",2026-08-26,B,9400.0
17,C-0004,95821,2011,Buick,Enclave,CXL-1,SILVER,148424,No,"",2026-08-26,C,2600.0
18,A-0040,94008,2015,Buick,Encore,Convenience,BLACK,105619,No,"",2026-08-26,A,1200.0
17,B-0037,95541,2023,Buick,Encore GX,Select,GRAY,18751,Yes,4.8,2026-08-26,B,18600.0
18,C-0115,94507,2021,Buick,Encore GX,Select,PURPLE,96945,Yes,4.0,2026-08-26,C,8500.0
16,B-0010,95278,2003,Buick,LeSabre,Limited,WHITE,158162,No,"",2026-08-26,B,1400.0
