Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
15,A-0002,354356,2017,Mercedes-Benz,GLA,GLA 250 SUV,WHITE,147813,No,"",2026-08-18,A
15,A-0011,354427,2014,BMW,X6,XDrive35i,BLACK,121722,No,"",2026-08-18,A
15,A-0015,354361,2008,Toyota,Tundra,Base 5.7L V8,RED,220060,No,"",2026-08-18,A
16,A-0024,354440,2015,Honda,Odyssey,EX-L,BLUE,132873,No,"",2026-08-18,A
15,A-0044,353708,2021,Ram,1500,Big Horn,BLACK,119325,No,"",2026-08-18,A
15,A-0046,353711,2021,Subaru,Forester,CVT,BLACK,146792,No,"",2026-08-18,A
16,A-0048,354335,2020,Honda,Accord,Sedan Sport,BLACK,195454,No,"",2026-08-18,A
15,A-0049,354336,2010,Hyundai,Santa Fe,SE,GREEN,133903,No,"",2026-08-18,A
15,A-0051,354255,2018,Ford,Edge,Titanium,GRAY,123571,No,"",2026-08-18,A
16,A-0052,352810,2016,Ford,Edge,Sport,BLACK,103978,No,"",2026-08-18,A
15,B-0066,354161,2020,Ram,2500,Tradesman,WHITE,105083,No,"",2026-08-18,B
16,B-0067,354576,2013,Ford,F150,STX,WHITE,237772,No,"",2026-08-18,B
16,B-0068,354574,2021,Honda,Pilot,EX-L,GRAY,132806,No,"",2026-08-18,B
16,B-0070,354573,2006,Kia,Spectra,EX,RED,193985,No,"",2026-08-18,B
49,FB-0002,352406,2018,Hyundai,Elantra,Value Edition,RED,124265,Yes,2.0,2026-08-18,FB
51,FB-0004,353441,2014,Chevrolet,Cruze,LTZ,RED,143304,Yes,2.0,2026-08-18,FB
24,FB-0025,354016,2025,GMC,Sierra 2500,2500HD AT4,WHITE,18931,Yes,4.3,2026-08-18,FB
15,FC-0028,353910,2018,Ford,Expedition,XL,WHITE,120887,No,"",2026-08-18,FC
15,VS-0001,353374,2016,Hyundai,Elantra,Limited,WHITE,126259,No,"",2026-08-18,VS
16,VS-0002,354116,2013,Chevrolet,Cruze,1LT,GOLD,107678,No,"",2026-08-18,VS
44,VS-0100,349368,2017,Chrysler,200,Limited Platinum,WHITE,162410,Yes,1.0,2026-08-18,VS
40,VS-0101,351205,2014,Nissan,Altima,2.5 SV,SILVER,173744,Yes,1.0,2026-08-18,VS
48,VS-0102,351588,2016,Chrysler,200,Limited Platinum,BLACK,208566,Yes,1.0,2026-08-18,VS
