Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
32,D-0007,93246,2016,Acura,TLX,Tech,BLUE,145423,Yes,1.4,2026-09-02,D,4200.0
16,B-0125,96298,2018,Alfa Romeo,Stelvio,Base,RED,163214,No,"",2026-09-02,B,3800.0
18,D-0053,91399,2015,Audi,A3,1.8T Premium Plus,SILVER,125498,Yes,2.7,2026-09-02,D,2200.0
15,CX-0150,96537,2015,Audi,A4,Premium Plus,GRAY,79995,No,"",2026-09-02,CX,7800.0
16,B-0224,96035,2016,Audi,A7,3.0 Prestige,BLACK,185869,No,"",2026-09-02,B,6800.0
15,A-0097,96172,2014,Audi,S5,Prestige,BLUE,55918,No,"",2026-09-02,A,13500.0
17,C-0140,95680,2024,BMW,3-Series,330i,BLUE,21991,Yes,4.9,2026-09-02,C,29000.0
16,A-0046,90784,2020,BMW,3-Series,330i,GRAY,49510,No,"",2026-09-02,A,12200.0
16,B-0079,94722,2014,BMW,3-Series,328i,GRAY,124244,No,"",2026-09-02,B,3000.0
15,B-0151,96258,2013,BMW,3-Series,335i,BLUE,69619,No,"",2026-09-02,B,8800.0
16,A-0015,95944,2012,BMW,3-Series,328i,BLUE,165062,No,"",2026-09-02,A,2200.0
16,B-0152,96303,2004,BMW,3-Series,330Ci,BLUE,140340,No,"",2026-09-02,B,3000.0
18,D-0062,90101,2017,BMW,5-Series,540i,BLACK,99940,Yes,2.5,2026-09-02,D,12900.0
15,C-0026,96574,2022,BMW,M3,Competition xDrive,BLACK,71801,No,"",2026-09-02,C,57000.0
23,D-0050,94728,2019,BMW,X1,XDrive28i,GREEN,55963,Yes,3.5,2026-09-02,D,13000.0
16,C-0113,96375,2020,BMW,X5,sDrive40i,BLACK,163970,No,"",2026-09-02,C,17000.0
16,B-0059,96354,2019,BMW,X5,XDrive40i,GRAY,85682,No,"",2026-09-02,B,17500.0
17,A-0114,96335,2014,Buick,Enclave,Leather,BROWN,211268,No,"",2026-09-02,A,1800.0
17,C-0004,96552,2011,Buick,Enclave,CXL-2,WHITE,155565,No,"",2026-09-02,C,1800.0
16,A-0026,95989,2016,Buick,LaCrosse,Leather,BLACK,129721,No,"",2026-09-02,A,5600.0
15,A-0033,95485,2014,Buick,Verano,Premium Group,BLACK,146567,No,"",2026-09-02,A,1800.0
15,C-0025,96527,2018,Cadillac,CT6,Luxury,BLACK,75500,No,"",2026-09-02,C,15900.0
19,C-0102,96078,2017,Cadillac,CTS,Sedan Luxury,WHITE,50540,Yes,3.6,2026-09-02,C,9600.0
16,I-0013,96394,1994,Cadillac,DeVille,4dr Sedan,WHITE,1,No,"",2026-09-02,I,500.0
15,A-0096,96174,2008,Cadillac,DTS,w/1SC,WHITE,149371,No,"",2026-09-02,A,1200.0
17,A-0032,95008,2018,Cadillac,Escalade,ESV Premium Luxury,BLACK,112761,No,"",2026-09-02,A,14400.0
17,CX-0134,96302,2007,Cadillac,Escalade,ESV 4dr,BLACK,237478,No,"",2026-09-02,CX,2200.0
17,B-0144,96255,2016,Cadillac,SRX,Performance Collection,WHITE,118330,Yes,3.9,2026-09-02,B,7600.0
16,A-0078,96054,2015,Cadillac,SRX,Performance Collection,RED,100916,No,"",2026-09-02,A,7000.0
16,I-0004,95823,2011,Cadillac,SRX,Base,WHITE,159605,No,"",2026-09-02,I,600.0
16,A-0100,96179,2011,Cadillac,SRX,Premium Collection,BLACK,156832,No,"",2026-09-02,A,2400.0
16,A-0004,95928,2008,Cadillac,SRX,"",SILVER,141837,No,"",2026-09-02,A,1200.0
16,A-0089,96123,2019,Cadillac,XT4,Premium Luxury,BLUE,106605,No,"",2026-09-02,A,11600.0
16,C-0020,96206,2018,Cadillac,XT5,Premium Luxury,GRAY,150711,No,"",2026-09-02,C,7400.0
17,B-0035,96028,2022,Chevrolet,Blazer,LT,WHITE,38600,Yes,4.7,2026-09-02,B,18500.0
35,C-0021,96207,2018,Chevrolet,Camaro,1LT,GRAY,92511,Yes,2.2,2026-09-02,C,9500.0
21,D-0017,96446,2018,Chevrolet,Camaro,1LT,RED,51282,Yes,4.1,2026-09-02,D,15800.0
15,A-0184,95952,2011,Chevrolet,Camaro,1SS,ORANGE,179388,No,"",2026-09-02,A,6000.0
18,C-0104,96048,2017,Chevrolet,Colorado,LT,RED,90914,Yes,3.9,2026-09-02,C,11500.0
15,B-0159,96165,2016,Chevrolet,Colorado,LT,WHITE,93457,No,"",2026-09-02,B,13000.0
15,C-0120,96372,2009,Chevrolet,Corvette,w/1LT,GRAY,56004,No,"",2026-09-02,C,20000.0
15,A-0025,94792,2014,Chevrolet,Cruze,LS,GOLD,167532,No,"",2026-09-02,A,800.0
16,B-0063,96389,2012,Chevrolet,Cruze,LT w/2LT,RED,168224,No,"",2026-09-02,B,600.0
23,B-0127,96299,2016,Chevrolet,Cruze Limited,LT,GRAY,124916,Yes,2.7,2026-09-02,B,1300.0
18,B-0193,96259,2014,Chevrolet,Equinox,LT,GRAY,149222,No,"",2026-09-02,B,800.0
17,D-0129,95778,2010,Chevrolet,Equinox,LS,WHITE,160737,No,"",2026-09-02,D,1000.0
16,C-0123,96373,2010,Chevrolet,Equinox,LT w/1LT,GRAY,92332,No,"",2026-09-02,C,600.0
27,D-0077,93098,2015,Chevrolet,G2500 Vans,"2500 135""",WHITE,211088,Yes,2.0,2026-09-02,D,2800.0
17,B-0081,96169,2013,Chevrolet,Impala,LT,GRAY,114157,No,"",2026-09-02,B,3400.0
15,A-0116,96337,2014,Chevrolet,Impala Limited,Police,BLACK,130612,No,"",2026-09-02,A,1800.0
18,A-0139,96428,2019,Chevrolet,Malibu,LS,WHITE,163764,No,"",2026-09-02,A,2400.0
22,D-0052,91867,2019,Chevrolet,Malibu,LT,WHITE,101471,Yes,2.8,2026-09-02,D,3600.0
16,A-0080,96096,2018,Chevrolet,Malibu,LT,SILVER,166688,No,"",2026-09-02,A,2400.0
16,A-0088,96090,2018,Chevrolet,Malibu,LT,BROWN,134851,No,"",2026-09-02,A,5200.0
16,B-0138,95465,2012,Chevrolet,Malibu,LT w/1LT,BROWN,150931,No,"",2026-09-02,B,800.0
16,A-0177,94312,2010,Chevrolet,Malibu,LS w/1LS,SILVER,105340,No,"",2026-09-02,A,700.0
19,C-0090,96050,2024,Chevrolet,Silverado 1500,LT Trail Boss,BLACK,54672,Yes,4.0,2026-09-02,C,36000.0
22,C-0081,95999,2021,Chevrolet,Silverado 1500,LT,BLUE,90180,Yes,3.8,2026-09-02,C,19800.0
16,C-0122,96371,2018,Chevrolet,Silverado 1500,LT,SILVER,169517,No,"",2026-09-02,C,7800.0
16,C-0071,96359,2016,Chevrolet,Silverado 1500,LT,GRAY,131814,No,"",2026-09-02,C,10700.0
16,B-0145,96257,2016,Chevrolet,Silverado 1500,LTZ,GRAY,127917,No,"",2026-09-02,B,12600.0
16,C-0105,96049,2015,Chevrolet,Silverado 1500,LT,GRAY,222604,No,"",2026-09-02,C,2100.0
16,C-0064,96058,2014,Chevrolet,Silverado 1500,LT,BROWN,182043,No,"",2026-09-02,C,8200.0
34,DX-0014,93764,2014,Chevrolet,Silverado 1500,LTZ,RED,243800,Yes,1.9,2026-09-02,DX,4000.0
15,C-0005,96553,2014,Chevrolet,Silverado 1500,Work Truck,BLUE,167537,No,"",2026-09-02,C,5600.0
15,C-0086,96136,2014,Chevrolet,Silverado 1500,Work Truck,WHITE,269466,No,"",2026-09-02,C,2400.0
16,A-0128,96412,2012,Chevrolet,Silverado 1500,LT,SILVER,105579,No,"",2026-09-02,A,11000.0
16,B-0107,96082,2010,Chevrolet,Silverado 1500,LT,BLACK,192421,No,"",2026-09-02,B,5100.0
15,B-0225,96203,2010,Chevrolet,Silverado 1500,LT,SILVER,202737,No,"",2026-09-02,B,4500.0
11,C-0007,96496,2006,Chevrolet,Silverado 1500,LT2,RED,119894,No,"",2026-09-02,C,1600.0
