Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
30,A-0031,20318,2020,Acura,MDX,w/Advance Pkg,BLACK,57094,Yes,"",2026-07-22,A,24000.0
31,A-0107,20329,2014,Acura,MDX,SH-AWD 4dr AWD,GRAY,164601,Yes,"",2026-07-22,A,6500.0
32,A-0033,20320,2012,Acura,MDX,4dr,BLUE,197797,Yes,"",2026-07-22,A,3000.0
29,R-0021,20070,2019,Acura,TLX,w/A-Spec Pkg,GRAY,93442,Yes,4.1,2026-07-22,R,16000.0
25,A-0081,20302,2012,Audi,A8,4dr Sdn,BLACK,224041,Yes,"",2026-07-22,A,2300.0
30,A-0028,20334,2019,Audi,Q7,Prestige,WHITE,123289,Yes,"",2026-07-22,A,8500.0
25,A-0125,20359,2018,Audi,Q7,Premium Plus,BLACK,154204,Yes,"",2026-07-22,A,6600.0
21,A-0139,20377,2018,BMW,5-Series,530e iPerformance,BLACK,66035,Yes,"",2026-07-22,A,14600.0
20,A-0119,20378,2015,BMW,5-Series,528i xDrive,WHITE,76328,Yes,"",2026-07-22,A,5800.0
30,N-0005,20361,2011,BMW,5-Series,528i,BLACK,188642,Yes,"",2026-07-22,N,1100.0
29,A-0136,20106,2020,BMW,8-Series,840i,BLACK,104087,Yes,"",2026-07-22,A,26800.0
25,A-0127,20365,2020,BMW,8-Series,840i,GRAY,80503,Yes,"",2026-07-22,A,26400.0
23,A-0132,20275,2023,BMW,i4,eDrive40,WHITE,45756,Yes,"",2026-07-22,A,26900.0
25,A-0129,20368,2018,BMW,X1,sDrive28i,BLACK,107697,Yes,"",2026-07-22,A,7800.0
23,A-0130,20370,2020,BMW,X3,sDrive30i,BLACK,75470,Yes,"",2026-07-22,A,15400.0
27,A-0117,20346,2020,BMW,X3,sDrive30i,GRAY,58483,Yes,"",2026-07-22,A,16800.0
26,A-0131,20371,2019,BMW,X3,sDrive30i,BLACK,99988,Yes,"",2026-07-22,A,12600.0
32,A-0111,20333,2016,BMW,X3,XDrive35i,WHITE,132616,Yes,"",2026-07-22,A,6700.0
28,A-0121,20355,2022,BMW,X5,sDrive40i,WHITE,90397,Yes,"",2026-07-22,A,25200.0
26,A-0123,20357,2021,BMW,X5,sDrive40i,BLACK,65635,Yes,"",2026-07-22,A,26200.0
27,A-0108,20330,2019,BMW,X5,XDrive40i,GRAY,126916,Yes,"",2026-07-22,A,20600.0
30,A-0075,20312,2017,BMW,X5,XDrive35i,BLUE,126176,Yes,"",2026-07-22,A,11600.0
26,A-0122,20356,2022,BMW,X6,XDrive40i,RED,34524,Yes,"",2026-07-22,A,42600.0
25,A-0061,20294,2021,BMW,X7,M50i,GRAY,55859,Yes,"",2026-07-22,A,40500.0
23,A-0088,20306,2020,Cadillac,Escalade,ESV Luxury,BLACK,138048,Yes,"",2026-07-22,A,16800.0
29,A-0082,20313,2019,Cadillac,XT4,Sport,RED,86779,Yes,"",2026-07-22,A,12100.0
29,A-0085,20301,2018,Cadillac,XT5,Base,BLUE,67285,Yes,"",2026-07-22,A,10800.0
22,A-0051,20395,2025,Cadillac,XT6,Sport,WHITE,7605,Yes,"",2026-07-22,A,47400.0
23,A-0052,20400,2022,Chevrolet,Corvette,3LT,GRAY,4200,Yes,"",2026-07-22,A,70000.0
33,A-0113,20342,2018,Chevrolet,Equinox,LT,RED,134207,Yes,"",2026-07-22,A,5300.0
32,A-0080,20307,2020,Chevrolet,Malibu,LT,BLACK,145826,Yes,"",2026-07-22,A,3200.0
25,A-0086,20309,2021,Chevrolet,Silverado 1500,RST,BLACK,33088,Yes,"",2026-07-22,A,35400.0
27,R-0020,19856,2019,Chevrolet,Silverado 1500,High Country,BROWN,184460,Yes,3.0,2026-07-22,R,13200.0
