Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
26,BB-0166,258743,2018,Acura,ILX,Sedan,WHITE,127949,Yes,4.3,2026-08-06,BB,7600.0
34,CC-0024,258647,2008,Acura,RDX,Tech Pkg,GRAY,193481,Yes,2.7,2026-08-06,CC,1500.0
35,DD-0004,258459,2006,Acura,TL,4dr Sdn AT,BLACK,224643,Yes,1.4,2026-08-06,DD,550.0
22,BB-0094,258045,2021,Aston Martin,Vantage,Roadster,GREEN,52197,Yes,4.0,2026-08-06,BB,76000.0
26,BB-0211,258863,2016,Audi,A7,3.0 Premium Plus,BLACK,35404,Yes,4.1,2026-08-06,BB,16600.0
20,BB-0089,258248,2025,Audi,All-New Q5,Premium,GRAY,11199,Yes,4.8,2026-08-06,BB,35200.0
21,BB-0111,258500,2015,Audi,Q3,2.0T Prestige,WHITE,55327,Yes,4.4,2026-08-06,BB,9400.0
23,BB-0065,257367,2021,Audi,Q5,Premium,WHITE,49383,Yes,4.5,2026-08-06,BB,16000.0
33,T-1013,257142,2017,Audi,Q5,Premium Plus,BLUE,140284,Yes,2.1,2026-08-06,T,1500.0
30,BB-0170,258753,2015,Audi,Q5,Premium Plus,SILVER,86883,Yes,3.5,2026-08-06,BB,6800.0
20,BB-0083,257813,2023,Audi,Q5 S-Line,S line Premium Plus,WHITE,47368,Yes,4.8,2026-08-06,BB,21600.0
23,BB-0091,258175,2023,Audi,Q7,Premium,BLACK,41107,Yes,4.7,2026-08-06,BB,29000.0
26,BB-0096,258467,2018,Audi,Q7,Premium Plus,BLACK,106927,Yes,4.1,2026-08-06,BB,9200.0
29,BB-0165,258738,2017,Audi,Q7,Premium Plus,GRAY,116694,Yes,3.6,2026-08-06,BB,8400.0
25,BB-0040,258038,2017,Audi,Q7,Prestige,BLACK,147699,Yes,4.0,2026-08-06,BB,4800.0
21,BB-0086,258190,2023,Audi,S4,Sedan Premium Plus,GRAY,34530,Yes,4.8,2026-08-06,BB,37200.0
24,BB-0173,258759,2014,BMW,2-Series,M235i,BLACK,69536,Yes,3.8,2026-08-06,BB,12500.0
25,BB-0187,258778,2023,BMW,3-Series,330i,BLACK,69943,Yes,3.8,2026-08-06,BB,20000.0
34,C-0017,119455,2021,BMW,3-Series,330i,BLUE,93575,Yes,2.5,2026-08-06,C,14300.0
27,AA-0082,258486,2016,BMW,3-Series,320i,RED,140011,Yes,3.6,2026-08-06,AA,3600.0
38,BB-0107,258434,2015,BMW,3-Series,328i,BLUE,97428,Yes,2.3,2026-08-06,BB,4000.0
34,BB-0213,258840,2012,BMW,3-Series,328i xDrive,WHITE,109859,Yes,3.7,2026-08-06,BB,2500.0
23,D-0027,258656,2018,BMW,4-Series,430i,SILVER,101195,Yes,3.8,2026-08-06,D,9000.0
33,A-0018,119937,2016,BMW,4-Series,428i,WHITE,72165,Yes,1.9,2026-08-06,A,8700.0
26,AA-0192,258511,2015,BMW,4-Series,428i,SILVER,90045,Yes,4.2,2026-08-06,AA,8500.0
21,BB-0087,258150,2025,BMW,i4,M50,GRAY,8474,Yes,4.6,2026-08-06,BB,54400.0
