Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
35,1S-0118,731475,2000,Acura,TL,4dr Sdn 3.2L,BLACK,182400,Yes,2.1,2026-07-27,1S,500.0
14,1S-0186,731473,2021,Alfa Romeo,Stelvio,Ti,GRAY,26256,Yes,4.8,2026-07-27,1S,20600.0
15,1S-0003,731467,2020,Audi,A4,Sedan Premium,BLACK,70250,Yes,4.7,2026-07-27,1S,14800.0
21,1S-0001,731369,2014,Audi,A4,Premium Plus,BLACK,81305,Yes,4.8,2026-07-27,1S,5200.0
14,1S-0004,731468,2025,Audi,A5,Premium Plus,RED,4306,Yes,4.8,2026-07-27,1S,38200.0
21,1S-0072,731383,2017,BMW,2-Series,M240i,GRAY,90780,Yes,3.5,2026-07-27,1S,14500.0
30,1S-0105,731448,2011,Buick,Enclave,CXL-2,WHITE,124349,Yes,2.8,2026-07-27,1S,1200.0
27,1S-0135,731409,2017,Buick,Envision,Essence,WHITE,99915,Yes,2.9,2026-07-27,1S,7200.0
16,1S-0133,731405,2024,Buick,Envista,Avenir,GRAY,28270,Yes,5.0,2026-07-27,1S,23400.0
23,1S-0110,731461,2014,Buick,Verano,Convenience Group,WHITE,79718,Yes,4.0,2026-07-27,1S,2900.0
27,1S-0108,731451,2019,Cadillac,Escalade,ESV Premium Luxury,BLACK,73029,Yes,3.9,2026-07-27,1S,30000.0
29,1S-0147,731491,2018,Cadillac,Escalade,ESV Premium Luxury,WHITE,91604,Yes,4.2,2026-07-27,1S,22100.0
30,1S-0204,731490,2016,Cadillac,Escalade,ESV Luxury Collection,BROWN,162627,Yes,3.8,2026-07-27,1S,8200.0
22,1S-0136,731504,2010,Cadillac,SRX,Luxury Collection,SILVER,72885,Yes,4.5,2026-07-27,1S,4000.0
30,1S-0107,731450,2014,Chevrolet,Captiva Sport,Fleet LTZ,BLUE,100894,Yes,3.2,2026-07-27,1S,2700.0
28,1S-0109,731460,2008,Chevrolet,Colorado,LT w/2LT,WHITE,163326,Yes,2.8,2026-07-27,1S,3000.0
27,1S-0025,731428,2010,Chevrolet,Equinox,LT w/1LT,BLUE,99879,Yes,2.8,2026-07-27,1S,2000.0
18,1S-0054,731429,2023,Chevrolet,Tahoe,LS,BLUE,23920,Yes,4.3,2026-07-27,1S,40600.0
20,1S-0059,731459,2023,Chevrolet,Traverse,RS,WHITE,44307,Yes,4.8,2026-07-27,1S,31000.0
34,1S-0119,731476,2013,Chrysler,Town & Country,Touring,GRAY,191723,Yes,2.6,2026-07-27,1S,1000.0
26,1S-0055,731430,2009,Chrysler,Town & Country,Touring,GRAY,138360,Yes,3.4,2026-07-27,1S,1300.0
17,1S-0077,731388,2023,Ford,Expedition,Platinum,BLACK,30109,Yes,3.9,2026-07-27,1S,49200.0
21,1S-0081,731442,2022,Ford,F150,Raptor,BLACK,56309,Yes,4.6,2026-07-27,1S,54400.0
27,1S-0032,731440,2013,Ford,F150,Platinum,WHITE,121177,Yes,3.6,2026-07-27,1S,9400.0
16,1S-0076,731387,2025,Ford,Mustang,GT Premium Convertible,BLUE,3267,Yes,5.0,2026-07-27,1S,50400.0
20,1S-0030,731435,2021,Ford,Mustang,EcoBoost Premium Convertible,ORANGE,52790,Yes,4.7,2026-07-27,1S,20800.0
28,1S-0006,731503,2016,Ford,Mustang,GT Premium,RED,41560,Yes,3.7,2026-07-27,1S,25700.0
15,1S-0052,731418,2025,GMC,Sierra 1500,SLT,GRAY,11132,Yes,5.0,2026-07-27,1S,44000.0
17,1S-0115,731469,2023,GMC,Sierra 1500,Elevation,BLACK,53060,Yes,4.6,2026-07-27,1S,35100.0
14,1S-0088,731481,2026,Honda,CR-V,Hybrid Sport Touring,BLACK,19959,Yes,4.8,2026-07-27,1S,35800.0
34,1S-0181,731368,2014,Honda,CR-V,EX-L,RED,79500,Yes,3.9,2026-07-27,1S,12800.0
24,1S-0048,731395,2006,Honda,CR-V,LX,GOLD,124900,Yes,3.6,2026-07-27,1S,3800.0
32,1S-0047,731394,2007,Honda,Element,LX,GREEN,163059,Yes,2.1,2026-07-27,1S,1700.0
19,1S-0033,731443,2022,Honda,HR-V,EX,WHITE,50878,Yes,4.6,2026-07-27,1S,18200.0
24,1S-0035,731484,2014,Honda,Odyssey,EX,GRAY,245724,Yes,4.3,2026-07-27,1S,3100.0
39,1S-0113,731465,2005,Honda,Odyssey,EX,SILVER,275806,Yes,1.7,2026-07-27,1S,500.0
31,1S-0050,731413,2022,Honda,Pilot,Special Edition,WHITE,89705,Yes,3.8,2026-07-27,1S,21200.0
41,1S-0092,731489,2017,Hyundai,Elantra,Limited,RED,154430,Yes,2.4,2026-07-27,1S,1700.0
15,1S-0185,731472,2019,Hyundai,Tucson,Ultimate,WHITE,56138,Yes,4.7,2026-07-27,1S,16800.0
23,1S-0023,731421,2018,Hyundai,Tucson,SEL,WHITE,77726,Yes,4.0,2026-07-27,1S,10300.0
34,1S-0201,731367,2006,INFINITI,G35,Sedan G35 4dr Sdn Auto,BLUE,105452,Yes,3.2,2026-07-27,1S,2200.0
26,1S-0002,731425,2011,INFINITI,G37,Convertible Base,RED,180055,Yes,2.7,2026-07-27,1S,3400.0
23,1S-0203,731403,2016,INFINITI,QX60,4dr,GREEN,203038,Yes,4.2,2026-07-27,1S,2800.0
25,1S-0019,731402,2015,Jaguar,XF,I4 T Premium,BLACK,91478,Yes,2.7,2026-07-27,1S,2600.0
34,1S-0037,730847,2021,Jeep,Cherokee,80th Anniversary,BLACK,51735,Yes,2.5,2026-07-27,1S,9600.0
15,1S-0111,731462,2025,Jeep,Gladiator,Willys,ORANGE,18176,Yes,5.0,2026-07-27,1S,34600.0
22,1S-0112,731464,2020,Jeep,Grand Cherokee,Limited,SILVER,99685,Yes,4.6,2026-07-27,1S,12200.0
15,1S-0090,730026,2021,Jeep,Grand Cherokee L,Overland,GRAY,68747,Yes,4.7,2026-07-27,1S,24000.0
23,1S-0021,731412,2020,Kia,Optima,EX,GRAY,82688,Yes,4.3,2026-07-27,1S,10000.0
27,1S-0034,731445,2022,Kia,Sorento,Hybrid S,BLUE,84517,Yes,3.6,2026-07-27,1S,15900.0
21,1S-0049,731397,2019,Kia,Sorento,EX V6,BROWN,66987,Yes,3.8,2026-07-27,1S,13200.0
24,1S-0051,731416,2017,Kia,Sorento,LX,WHITE,72963,Yes,3.7,2026-07-27,1S,6700.0
27,1S-0120,731477,2017,Kia,Sorento,LX,PURPLE,157063,Yes,2.9,2026-07-27,1S,1500.0
26,1S-0053,731427,2016,Kia,Sorento,L,GRAY,103930,Yes,3.6,2026-07-27,1S,3200.0
39,1S-0020,731404,2019,Kia,Soul,Base,RED,52153,Yes,2.7,2026-07-27,1S,5600.0
24,1S-0163,731498,2019,Kia,Stinger,GT,GRAY,105022,Yes,4.6,2026-07-27,1S,12800.0
16,1S-0024,731422,2019,Kia,Stinger,Premium,WHITE,71954,Yes,4.6,2026-07-27,1S,16600.0
16,1S-0027,731432,2023,Kia,Telluride,SX Prestige X-Line,WHITE,30279,Yes,4.9,2026-07-27,1S,34000.0
17,1S-0079,731391,2025,Land Rover,Range Rover Velar,Dynamic SE,WHITE,13872,Yes,4.3,2026-07-27,1S,43600.0
15,1S-0078,731389,2024,Lexus,GX-Series,Overtrail+,WHITE,6403,Yes,4.8,2026-07-27,1S,79100.0
26,1S-0182,731371,2021,Lexus,NX 300,NX 300,SILVER,85288,Yes,3.9,2026-07-27,1S,20400.0
20,1S-0134,731407,2020,Lincoln,Corsair,Reserve,RED,86589,Yes,4.3,2026-07-27,1S,13600.0
15,1S-0114,731466,2024,Nissan,Murano,SV,GRAY,8735,Yes,4.8,2026-07-27,1S,24000.0
19,1S-0103,731446,2021,Nissan,Rogue,S,WHITE,63311,Yes,5.0,2026-07-27,1S,14700.0
20,1S-0026,731431,2018,Nissan,Rogue Sport,SV,RED,22792,Yes,3.8,2026-07-27,1S,12700.0
32,1S-0106,731449,2003,Oldsmobile,Silhouette,GLS,RED,104536,Yes,2.3,2026-07-27,1S,600.0
13,1S-0008,731426,2015,Porsche,911 Carrera 4,Turbo,BLUE,54476,Yes,5.0,2026-07-27,1S,96800.0
24,1S-0080,731441,2018,Porsche,Macan,Base,WHITE,84218,Yes,4.5,2026-07-27,1S,16000.0
32,1S-0056,731038,2016,Ram,1500,Express,RED,47643,Yes,2.9,2026-07-27,1S,14400.0
36,1S-0202,731370,2008,Saturn,VUE,XR,GRAY,170322,Yes,3.7,2026-07-27,1S,900.0
28,1S-0028,731433,2016,Subaru,Outback,2.5i,WHITE,91071,Yes,2.6,2026-07-27,1S,6800.0
20,1S-0122,731479,2011,Toyota,Avalon,4dr Sdn (Natl),WHITE,187071,Yes,4.5,2026-07-27,1S,4500.0
28,1S-0031,731438,2018,Toyota,C-HR,XLE Premium,SILVER,93898,Yes,3.7,2026-07-27,1S,9000.0
15,1S-0075,731386,2025,Toyota,Camry,XSE,BLACK,16168,Yes,4.6,2026-07-27,1S,32500.0
31,1S-0125,731483,2022,Toyota,Corolla,LE,BLUE,89044,Yes,3.1,2026-07-27,1S,10800.0
18,1S-0206,731493,2025,Toyota,Grand Highlander,Hybrid Platinum MAX,BLACK,20886,Yes,4.8,2026-07-27,1S,54600.0
