Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
14,SB-0117,1185904,2016,Acura,MDX,w/Tech/Entertainment,WHITE,146300,No,"",2026-08-21,SB,9500.0
12,A-0024,1186399,2005,Acura,MDX,Touring,TAN,151424,No,"",2026-08-21,A,3700.0
12,E-0239,1186320,2005,Acura,MDX,Touring,SILVER,202598,No,"",2026-08-21,E,800.0
15,E-0151,1186131,2016,Acura,TLX,Tech,GRAY,91771,No,"",2026-08-21,E,11600.0
12,E-0191,1186663,2019,Alfa Romeo,Stelvio,Sport,BLACK,75774,No,"",2026-08-21,E,5200.0
24,CL-0122,1181771,2016,Audi,A3,2.0T Premium,BLACK,60094,Yes,4.6,2026-08-21,CL,6000.0
24,IL-0002,1181879,2015,Audi,A3,1.8T Premium,RED,96913,Yes,1.0,2026-08-21,IL,1500.0
21,E-0167,1185757,2019,Audi,A4,Premium,SILVER,80239,Yes,4.9,2026-08-21,E,11000.0
28,IO-0018,1182529,2012,Audi,A5,2.0T Premium Plus,WHITE,78953,Yes,3.5,2026-08-21,IO,500.0
13,D-0046,1185695,2014,Audi,A6,2.0T Premium Plus,WHITE,159554,No,"",2026-08-21,D,3000.0
23,CL-0040,1183487,2023,Audi,A7,Premium,WHITE,56581,Yes,4.5,2026-08-21,CL,27500.0
15,SB-0065,1186254,2021,Audi,Q5,Premium Plus,BLACK,78445,No,"",2026-08-21,SB,16200.0
12,SB-0080,1186313,2017,Audi,Q5,Premium,SILVER,92284,No,"",2026-08-21,SB,8300.0
13,A-0039,1185344,2015,Audi,Q5,Premium Plus,WHITE,144074,No,"",2026-08-21,A,3400.0
20,E-0168,1185910,2021,Audi,Q7,Premium Plus,BROWN,70273,Yes,4.8,2026-08-21,E,20200.0
26,CL-0052,1180393,2019,Audi,S5,Sportback Premium Plus,BLACK,95602,Yes,2.4,2026-08-21,CL,17200.0
13,SB-0042,1186192,2017,BMW,2-Series,M240i,WHITE,96911,No,"",2026-08-21,SB,12500.0
12,SG-0078,1186139,2017,BMW,3-Series,320i,BLACK,145142,No,"",2026-08-21,SG,2400.0
13,SB-0069,1186261,2015,BMW,3-Series,320i,BLUE,78890,No,"",2026-08-21,SB,6600.0
12,SB-0057,1186240,2014,BMW,3-Series,328d,BLUE,81188,No,"",2026-08-21,SB,8000.0
13,E-0185,1186525,2013,BMW,3-Series,328i,GRAY,213001,No,"",2026-08-21,E,1400.0
33,IL-0018,1164299,2017,BMW,3-Series Grn Turismo,330i xDrive,WHITE,1,Yes,3.4,2026-08-21,IL,1200.0
27,CL-0075,1182010,2017,BMW,5-Series,530i xDrive,GRAY,124727,Yes,3.1,2026-08-21,CL,7200.0
12,E-0166,1186073,2014,BMW,5-Series,535i,GRAY,160403,No,"",2026-08-21,E,2700.0
13,CL-0185,1184151,2007,BMW,5-Series,525i,SILVER,267160,No,"",2026-08-21,CL,600.0
12,E-0188,1186551,2014,BMW,7-Series,750Li,WHITE,109105,No,"",2026-08-21,E,6200.0
27,CL-0103,1181752,2011,BMW,7-Series,750i,WHITE,128794,Yes,4.4,2026-08-21,CL,1200.0
12,SB-0001,1186582,2018,BMW,X1,XDrive28i,BLACK,68009,No,"",2026-08-21,SB,10300.0
30,CL-0034,1175798,2018,BMW,X2,sDrive28i,BLACK,118967,Yes,3.4,2026-08-21,CL,5000.0
13,SB-0034,1185732,2019,BMW,X3,sDrive30i,WHITE,96049,No,"",2026-08-21,SB,10400.0
12,C-0007,1186649,2016,BMW,X3,XDrive28i,WHITE,157253,No,"",2026-08-21,C,4100.0
13,C-0002,1186416,2013,BMW,X3,XDrive28i,WHITE,131737,No,"",2026-08-21,C,2600.0
15,E-0184,1186448,2006,BMW,X3,3.0i,BLACK,151296,No,"",2026-08-21,E,1100.0
12,SB-0071,1186252,2023,BMW,X5,sDrive40i,BLACK,84072,No,"",2026-08-21,SB,21750.0
29,CL-0042,1182691,2022,BMW,X5,M50i,BLACK,98063,Yes,3.9,2026-08-21,CL,27000.0
12,E-0165,1186267,2019,BMW,X5,XDrive40i,GRAY,69961,No,"",2026-08-21,E,19400.0
13,SB-0038,1186189,2020,BMW,X6,XDrive40i,BLACK,97512,No,"",2026-08-21,SB,29250.0
13,E-0214,1186385,2015,BMW,X6,XDrive35i,WHITE,108375,No,"",2026-08-21,E,9400.0
12,SG-0075,1186137,2019,Buick,Enclave,Essence,GRAY,32546,No,"",2026-08-21,SG,18500.0
13,E-0171,1185637,2012,Buick,Enclave,Leather,RED,186668,No,"",2026-08-21,E,1200.0
30,E-0054,1183432,2017,Buick,Encore,Preferred,BURGUNDY,119728,Yes,3.7,2026-08-21,E,5200.0
12,E-0093,1186276,2016,Buick,Encore,Premium,WHITE,98669,No,"",2026-08-21,E,6000.0
13,SG-0033,1186446,2013,Buick,LaCrosse,Leather,GRAY,97055,No,"",2026-08-21,SG,4200.0
12,E-0189,1186559,2010,Buick,Lucerne,CXL,RED,87188,No,"",2026-08-21,E,2900.0
13,A-0034,1185876,2015,Buick,Verano,4dr Sdn w/1SD,BLUE,151572,No,"",2026-08-21,A,1200.0
15,A-0002,1186079,2013,Cadillac,ATS,4dr Sdn 2.5L,BLACK,146629,No,"",2026-08-21,A,3600.0
15,SB-0086,1186355,2013,Cadillac,ATS,Luxury,WHITE,118212,No,"",2026-08-21,SB,4600.0
13,SB-0059,1186177,2018,Cadillac,CTS,Sedan,GRAY,144638,No,"",2026-08-21,SB,4200.0
29,CL-0100,1181774,2014,Cadillac,CTS,Sedan Luxury,GRAY,125157,Yes,2.5,2026-08-21,CL,1200.0
15,E-0152,1186127,2006,Cadillac,CTS,4dr Sdn 2.8L,BLACK,195930,No,"",2026-08-21,E,600.0
12,SB-0074,1186228,2023,Cadillac,Escalade,ESV Premium Luxury Platinum,BLACK,68007,No,"",2026-08-21,SB,52500.0
12,SB-0054,1186229,2022,Cadillac,Escalade,Luxury,WHITE,65746,No,"",2026-08-21,SB,48000.0
32,CL-0043,1181008,2020,Cadillac,Escalade,ESV Luxury,BLACK,113233,Yes,3.0,2026-08-21,CL,17000.0
12,SB-0076,1186584,2019,Cadillac,Escalade,ESV Platinum,BLACK,111484,No,"",2026-08-21,SB,23250.0
26,CL-0088,1181994,2016,Cadillac,Escalade,ESV Premium Collection,BLACK,204378,Yes,3.9,2026-08-21,CL,6800.0
13,SB-0089,1186331,2015,Cadillac,SRX,Luxury Collection,BLUE,132170,No,"",2026-08-21,SB,5200.0
14,E-0044,1186346,2013,Cadillac,SRX,Luxury Collection,SILVER,121842,No,"",2026-08-21,E,3300.0
13,SB-0041,1186214,2018,Cadillac,XT5,Premium Luxury,WHITE,13939,No,"",2026-08-21,SB,17400.0
13,SB-0083,1186345,2017,Cadillac,XT5,Luxury,RED,91148,No,"",2026-08-21,SB,12000.0
5,IL-0013,1185539,1995,Chevrolet,Astro Vans,"Ext 111"" WB",GRAY,190524,No,"",2026-08-21,IL,400.0
28,CL-0136,1183667,2013,Chevrolet,Avalanche,LS,BLACK,160242,Yes,4.4,2026-08-21,CL,4000.0
13,E-0126,1186330,2023,Chevrolet,Blazer,LT,BLUE,107580,No,"",2026-08-21,E,12000.0
13,SB-0068,1186256,2020,Chevrolet,Blazer,RS,RED,115069,No,"",2026-08-21,SB,14800.0
12,B-0020,1186152,1970,Chevrolet,C10,"",GRAY,59815,No,"",2026-08-21,B,14000.0
11,E-0112,1186321,2024,Chevrolet,Camaro,3LT,BLUE,9792,No,"",2026-08-21,E,36250.0
24,CL-0138,1182979,2019,Chevrolet,Corvette,Grand Sport 1LT,RED,130865,Yes,3.4,2026-08-21,CL,28100.0
