Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
12,DH-0005,1186453,2016,Audi,Q5,Premium Plus,BLACK,137606,No,"",2026-08-27,DH,3500.0
13,DH-0008,1187115,2015,BMW,6-Series,650i,GRAY,38647,No,"",2026-08-27,DH,21000.0
16,DH-0004,1185998,2016,Chevrolet,Tahoe,LT,SILVER,143949,No,"",2026-08-27,DH,12500.0
17,V-0001,1186308,2026,GMC,Sierra 1500,Denali Ultimate,GRAY,12480,Yes,5.0,2026-08-27,V,67400.0
0,V-0003,1187299,2025,GMC,Sierra 1500,AT4X,WHITE,35445,No,"",2026-08-27,V,61000.0
13,DH-0011,1186485,2019,Jeep,Cherokee,Latitude Plus,GRAY,142001,No,"",2026-08-27,DH,5200.0
15,DH-0001,1185806,2017,Jeep,Wrangler,Willys Wheeler,RED,92265,No,"",2026-08-27,DH,11000.0
0,OB-0003,1187114,2023,Kia,Forte,LXS,WHITE,18666,No,"",2026-08-27,OB,14900.0
13,DH-0009,1185990,2020,Nissan,Rogue,S,BLUE,182742,No,"",2026-08-27,DH,3500.0
15,DH-0007,1185793,2019,Nissan,Sentra,S,BLACK,135169,No,"",2026-08-27,DH,1400.0
13,DH-0006,1185942,2015,Nissan,Sentra,S,BLACK,122665,No,"",2026-08-27,DH,1600.0
0,V-0002,1187298,2023,Ram,1500,Laramie,WHITE,73389,No,"",2026-08-27,V,34000.0
15,DH-0003,1186599,2015,Ram,1500,Longhorn,BLACK,141488,No,"",2026-08-27,DH,9000.0
