Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
9,B-042.1,183730,2014,Audi,Q5,"","",96142,Yes,"",2026-07-30,B,3400.0
28,B-096,183496,2008,Cadillac,CTS,"",RED,183594,Yes,2.5,2026-07-30,B,700.0
15,B-039,183692,2013,Cadillac,XTS,"",WHITE,104411,Yes,4.2,2026-07-30,B,7000.0
20,B-001,183695,2016,Chevrolet,Colorado,LT,BLACK,180704,Yes,3.8,2026-07-30,B,7700.0
18,B-057,183729,2016,Chevrolet,Cruze,"",WHITE,122477,Yes,3.9,2026-07-30,B,2300.0
9,B-008.1,183726,2019,Chevrolet,Equinox,PREMIER (2LZ,SILVER,19016,Yes,3.5,2026-07-30,B,10900.0
18,B-004,183699,2020,Chevrolet,Silverado 1500,RST,WHITE,95915,Yes,4.0,2026-07-30,B,23000.0
24,B-007,183682,2020,Chevrolet,Silverado 1500,TRAIL,BLACK,44494,Yes,4.0,2026-07-30,B,30500.0
17,B-002,183696,2019,Chevrolet,SILVERADO 3500HD WOR,"",WHITE,264044,Yes,"",2026-07-30,B,9200.0
21,B-040.1,183732,2018,Chevrolet,Suburban,1500 LT,"",119653,Yes,3.7,2026-07-30,B,9000.0
16,B-038,183691,2017,Chevrolet,Suburban,1500 PREMIE,WHITE,136196,Yes,4.2,2026-07-30,B,15000.0
16,B-062.1,183735,2016,Chevrolet,Trax,LS,SILVER,68026,Yes,4.0,2026-07-30,B,6000.0
9,B-019,183718,2021,Chrysler,Pacifica,Touring L,GRAY,140277,Yes,3.9,2026-07-30,B,8000.0
20,B-047,183724,2012,Dodge,Avenger,"",GRAY,128812,Yes,3.4,2026-07-30,B,700.0
18,B-035,183684,2016,Dodge,Grand Caravan,"",WHITE,109915,Yes,3.7,2026-07-30,B,2400.0
19,B-065,183595,2014,Fiat,500L,"",BLACK,129645,Yes,3.9,2026-07-30,B,1900.0
17,B-066,183662,2020,Ford,EcoSport,Titanium,RED,84179,Yes,3.9,2026-07-30,B,6700.0
9,B-093,183647,2019,Ford,Edge,"",GRAY,109122,Yes,3.7,2026-07-30,B,3900.0
9,B-063,183484,2017,Ford,Escape,SE,GRAY,122986,Yes,3.8,2026-07-30,B,2000.0
17,B-087,183704,2022,Ford,Explorer,XLT,BLUE,82606,Yes,3.4,2026-07-30,B,16300.0
19,B-043,183701,2015,Ford,F150,"",WHITE,192265,Yes,3.8,2026-07-30,B,7000.0
