Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
23,R-175,541548,2020,Ford,F150,XLT,RED,91489,No,"",2026-07-23,R
53,R-177,552834,2021,Nissan,Altima,2.5 SR,GRAY,121064,Yes,1.3,2026-07-23,R
9,R-180,554138,2015,Volkswagen,Beetle,1.8T,"",130132,No,"",2026-07-23,R
5,R-195,535615,2019,Acura,MDX,"",WHITE,138758,No,"",2026-07-23,R
39,R-196,539670,2022,Jeep,Grand Cherokee,WK LA,WHITE,71990,Yes,2.2,2026-07-23,R
35,R-198,545027,2024,Ram,1500 ProMaster Vans,"",WHITE,51434,Yes,2.7,2026-07-23,R
40,R-199,545028,2023,Ford,F150,XLT,GRAY,25941,Yes,4.4,2026-07-23,R
43,R-200,545029,2019,Toyota,Tacoma,TRD SPORT,GRAY,130120,Yes,2.3,2026-07-23,R
46,R-204,545046,2021,Ford,Ranger,XLT,WHITE,107916,Yes,1.8,2026-07-23,R
2,R-205,545056,2017,Ford,Explorer,Sport,BLACK,107948,No,"",2026-07-23,R
41,R-217,553588,2021,BMW,X7,XDrive40i,BLACK,73540,Yes,4.0,2026-07-23,R
30,R-219,554732,2026,Ram,1500,LIMITED,WHITE,31,Yes,5.0,2026-07-23,R
28,W-068,552590,2018,Ford,F150,XLT,GRAY,148121,Yes,0.5,2026-07-23,W
