Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
40,R-123,552191,2014,Acura,MDX,TECH PKG,SILVER,167255,Yes,3.8,2026-07-23,R,4000.0
63,W-116,552493,2014,Acura,TL,Special Edition,GRAY,174874,Yes,2.0,2026-07-23,W,1500.0
36,W-069,551010,2013,Acura,TL,Tech,SILVER,154364,Yes,2.8,2026-07-23,W,3100.0
59,R-022,551084,2016,Acura,TLX,TECH,BLACK,148317,Yes,1.5,2026-07-23,R,3800.0
45,W-082,553832,2012,Acura,TSX,SPORT WAGON 5DR,BLACK,200804,Yes,2.2,2026-07-23,W,2000.0
40,W-027,553760,2017,Alfa Romeo,Giulia,"",GRAY,106269,Yes,3.2,2026-07-23,W,4400.0
17,R-172,523181,2015,Audi,A3,1.8T PREMIUM,SILVER,108272,No,"",2026-07-23,R,2100.0
40,W-094,554341,2017,Audi,Q7,"",SILVER,180482,Yes,2.0,2026-07-23,W,3300.0
54,W-128,554816,2011,BMW,3-Series,328i,WHITE,222037,Yes,2.0,2026-07-23,W,650.0
32,W-045,546416,2014,BMW,5-Series,528I XDRIVE,BLACK,113490,Yes,4.1,2026-07-23,W,2400.0
45,W-095,554203,2014,BMW,5-Series,535I XDRIVE,BLACK,166636,Yes,2.0,2026-07-23,W,1300.0
42,R-019,545557,2018,BMW,X5,XDrive35i,BLACK,131143,Yes,3.3,2026-07-23,R,8600.0
39,W-046,551807,2018,Buick,Encore,Essence,WHITE,107403,Yes,4.0,2026-07-23,W,5600.0
33,W-005,551333,2018,Cadillac,Escalade,Luxury,WHITE,35702,Yes,4.3,2026-07-23,W,30000.0
46,W-171,550319,2014,Chevrolet,Camaro,LS,GRAY,181378,Yes,2.6,2026-07-23,W,2400.0
47,W-180,552903,2017,Chevrolet,Cruze,Premier,RED,138890,Yes,2.0,2026-07-23,W,2000.0
38,R-188,553194,2013,Chevrolet,Cruze,LT,WHITE,191012,Yes,2.3,2026-07-23,R,650.0
45,R-083,552597,2026,Chevrolet,Equinox,LT,RED,41988,Yes,1.9,2026-07-23,R,19000.0
38,R-133,546404,2023,Chevrolet,Equinox,LT,WHITE,21473,Yes,4.6,2026-07-23,R,19300.0
39,R-141,550744,2023,Chevrolet,Equinox,LT,WHITE,78769,Yes,4.5,2026-07-23,R,14300.0
40,W-006,555333,2022,Chevrolet,Equinox,Premier,GRAY,52006,Yes,2.7,2026-07-23,W,14400.0
37,R-120,552217,2019,Chevrolet,Equinox,LS,WHITE,138291,Yes,1.5,2026-07-23,R,3400.0
63,W-042,554661,2018,Chevrolet,Express,PASSENGER LT,WHITE,178072,Yes,2.0,2026-07-23,W,5600.0
53,R-027,548625,2013,Chevrolet,G2500 Vans,"",WHITE,170613,Yes,1.5,2026-07-23,R,2800.0
32,W-012,553762,2020,Chevrolet,Impala,Premier,SILVER,110990,Yes,3.7,2026-07-23,W,10000.0
45,R-125,548155,2018,Chevrolet,Impala,Premier,BLACK,181503,Yes,2.0,2026-07-23,R,2300.0
55,W-093,554735,2016,Chevrolet,Impala,LTZ,SILVER,201762,Yes,2.0,2026-07-23,W,1500.0
39,R-010,545779,2020,Chevrolet,Malibu,LT,SILVER,102501,Yes,4.1,2026-07-23,R,6400.0
42,R-094,550585,2017,Chevrolet,Malibu,LS,BLUE,109365,Yes,2.4,2026-07-23,R,5500.0
60,W-090,551810,2013,Chevrolet,Malibu,LTZ,BLACK,146594,Yes,2.0,2026-07-23,W,1600.0
34,W-001,553421,2024,Chevrolet,Silverado 1500,LT,WHITE,56553,Yes,3.7,2026-07-23,W,25200.0
37,W-066,552274,2020,Chevrolet,Silverado 1500,HIGH,BLACK,142174,Yes,2.9,2026-07-23,W,13250.0
37,R-081.1,552189,2018,Chevrolet,Silverado 1500,LT,WHITE,137617,Yes,2.1,2026-07-23,R,9000.0
58,W-122,554320,2012,Chevrolet,Silverado 1500,WORK,WHITE,170041,Yes,2.0,2026-07-23,W,1200.0
31,R-150,553197,2021,Chevrolet,Silverado 2500,2500HD LT,SILVER,106900,Yes,4.7,2026-07-23,R,26400.0
55,W-104,554031,2015,Chevrolet,Silverado 2500,2500HD WOR,WHITE,326702,Yes,2.0,2026-07-23,W,3600.0
55,R-035,552920,2006,Chevrolet,Silverado 2500,2500HD WOR,BLUE,200091,Yes,1.3,2026-07-23,R,700.0
43,R-016,551588,2018,Chevrolet,Sonic,LT,RED,127141,Yes,1.4,2026-07-23,R,1100.0
44,W-070,552206,2015,Chevrolet,Tahoe,LTZ,BLACK,294803,Yes,2.8,2026-07-23,W,3800.0
44,R-117,553791,2024,Chevrolet,Trailblazer,LT,BLACK,112874,Yes,1.3,2026-07-23,R,7500.0
43,R-207,551855,2020,Chevrolet,Traverse,LT CLOTH,BLACK,68415,Yes,3.6,2026-07-23,R,15000.0
55,W-108,554247,2018,Chevrolet,Traverse,LT CLOTH,BROWN,139833,Yes,2.0,2026-07-23,W,4400.0
54,W-106,554123,2015,Chevrolet,Traverse,LS,BLUE,191696,Yes,2.0,2026-07-23,W,1000.0
56,W-127,555033,2009,Chevrolet,Traverse,LT W/2LT,GOLD,196675,Yes,2.0,2026-07-23,W,650.0
49,R-012,546820,2012,Chrysler,200,Touring,BROWN,105237,Yes,2.3,2026-07-23,R,1000.0
46,W-059,554352,2021,Chrysler,300,300S,RED,83494,Yes,2.9,2026-07-23,W,17400.0
56,W-079,554305,2015,Chrysler,Town & Country,TOURI,SILVER,162545,Yes,2.0,2026-07-23,W,1600.0
45,R-092,553573,2012,Chrysler,Town & Country,TOURI,SILVER,104006,Yes,2.8,2026-07-23,R,2900.0
35,R-122,550358,2014,Dodge,Challenger,SXT,WHITE,156245,Yes,2.1,2026-07-23,R,3600.0
38,R-068,550760,2018,Dodge,Charger,GT,GRAY,48559,Yes,3.4,2026-07-23,R,15500.0
44,W-021,554618,2018,Dodge,Charger,R/T,BLACK,117612,Yes,2.3,2026-07-23,W,10800.0
44,R-017,548980,2017,Dodge,Charger,SXT,BLACK,129414,Yes,2.1,2026-07-23,R,4600.0
51,R-082,553535,2016,Dodge,Charger,R/T,WHITE,108472,Yes,2.2,2026-07-23,R,10000.0
53,R-006,552434,2011,Dodge,Charger,RALLYE,PURPLE,91150,Yes,1.3,2026-07-23,R,1200.0
37,W-029,552440,2018,Dodge,Durango,GT,BLACK,144112,Yes,3.2,2026-07-23,W,7400.0
45,W-147,554392,2017,Dodge,Grand Caravan,SXT,WHITE,182312,Yes,2.4,2026-07-23,W,1000.0
40,R-110,552897,2020,Dodge,Journey,SE Value,BLACK,77527,Yes,1.4,2026-07-23,R,7200.0
42,R-203,545037,2008,Dodge,Ram 3500,SLT,SILVER,248020,Yes,1.6,2026-07-23,R,6000.0
51,R-105,553191,2019,Ford,EcoSport,SES,BLUE,66298,Yes,2.4,2026-07-23,R,3900.0
40,R-139,553500,2021,Ford,Edge,Titanium,GRAY,72769,Yes,3.7,2026-07-23,R,13600.0
39,R-176,550591,2020,Ford,Edge,Titanium,GRAY,112096,Yes,3.4,2026-07-23,R,6600.0
46,W-130,552455,2016,Ford,Edge,Titanium,GRAY,105189,Yes,2.0,2026-07-23,W,4400.0
40,R-014,553332,2015,Ford,Edge,Titanium,WHITE,119927,Yes,2.5,2026-07-23,R,4200.0
41,R-174,548505,2021,Ford,Escape,SE,WHITE,104938,Yes,1.4,2026-07-23,R,4400.0
32,R-137,550653,2019,Ford,Escape,SE,BLACK,33780,Yes,4.5,2026-07-23,R,10200.0
39,R-211,552181,2019,Ford,Escape,SEL,BLUE,81696,Yes,3.0,2026-07-23,R,6200.0
