Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
24,CL-0071,1180335,2025,Ram,2500 ProMaster Vans,Tradesman,WHITE,20023,Yes,4.1,2026-07-24,CL
23,CL-0072,1180337,2025,GMC,Savana Cargo,"Van 2500 135""",WHITE,13153,Yes,4.0,2026-07-24,CL
12,CL-0124,1175592,2006,Ford,Low Cab Forward,"Reg Cab 113"" WB 19,500LB GVWR",YELLOW,185646,Yes,"",2026-07-24,CL
13,CL-0136,1177686,2015,Hyundai,Sonata,1.6T Eco,RED,117432,No,"",2026-07-24,CL
13,CL-0138,1183471,2016,Volkswagen,Passat,1.8T S,GRAY,121284,No,"",2026-07-24,CL
13,D-0044,1183276,2014,BMW,X6,XDrive50i,BLACK,72722,No,"",2026-07-24,D
13,D-0048,1173277,2014,Audi,Q5,Premium,BLACK,168324,No,"",2026-07-24,D
13,D-0081,1183295,2010,Dodge,Journey,SE,BLACK,106689,No,"",2026-07-24,D
13,D-0082,1174725,2012,Jeep,Wrangler,Unlimited Sahara,BLACK,92091,No,"",2026-07-24,D
12,D-0083,1175141,2006,Mercedes-Benz,CLK Class,3.5L,SILVER,107584,No,"",2026-07-24,D
15,D-0086,1181660,2006,Porsche,Cayenne,S,BLUE,125983,No,"",2026-07-24,D
15,D-0098,1182007,2014,Nissan,Versa Note,SV,GRAY,133254,No,"",2026-07-24,D
13,D-0100,1183835,2012,Mercedes-Benz,GLK Class,GLK 350,BLACK,168169,No,"",2026-07-24,D
12,D-0104,1183530,2020,Hyundai,Santa Fe,SEL,SILVER,116137,No,"",2026-07-24,D
13,D-0106,1174533,2018,Audi,Q7,Premium,GRAY,94012,No,"",2026-07-24,D
13,D-0108,1175156,2015,INFINITI,QX60,4dr,WHITE,95770,No,"",2026-07-24,D
13,D-0110,1178130,2019,Nissan,Pathfinder,SL,SILVER,157991,No,"",2026-07-24,D
12,D-0111,1178827,2011,Cadillac,Escalade,ESV Luxury,BLACK,161477,No,"",2026-07-24,D
13,D-0112,1179577,2020,Nissan,Kicks,S,BLACK,71630,No,"",2026-07-24,D
14,D-0113,1180789,2018,Kia,Forte,LX,BROWN,63662,No,"",2026-07-24,D
12,D-0114,1180793,2018,Nissan,Rogue,SL,BLACK,123265,No,"",2026-07-24,D
12,D-0116,1182265,2020,Ford,Fusion,SE,WHITE,61222,No,"",2026-07-24,D
13,D-0123,1180937,2016,Nissan,Versa Note,SV,BLUE,164056,No,"",2026-07-24,D
14,D-0134,1179776,2012,Nissan,Altima,2.5 S,BLACK,178962,No,"",2026-07-24,D
13,D-0135,1180266,2007,Jeep,Compass,Sport,TAN,139398,No,"",2026-07-24,D
15,D-0138,1177495,2015,Mercedes-Benz,M Class,4dr ML 350,WHITE,95542,No,"",2026-07-24,D
13,D-0139,1184091,2008,Honda,Accord,Sdn LX-P,WHITE,228417,No,"",2026-07-24,D
35,E-0046,1184003,2018,Dodge,Journey,GT,RED,61370,Yes,3.5,2026-07-24,E
33,E-0051,1180491,2018,Ford,Escape,S,BLACK,86229,Yes,4.4,2026-07-24,E
42,E-0058,1180911,2018,Subaru,Forester,Limited,WHITE,88792,Yes,2.8,2026-07-24,E
30,E-0060,1177587,2018,Chevrolet,Trax,LT,SILVER,93349,Yes,3.7,2026-07-24,E
36,E-0066,1183121,2018,Dodge,Grand Caravan,GT,GRAY,108057,Yes,3.6,2026-07-24,E
11,E-0079,1183533,2022,Ford,Mustang,EcoBoost Premium Convertible,GRAY,77582,No,"",2026-07-24,E
13,E-0111,1183706,2015,BMW,X3,XDrive35i,WHITE,172343,No,"",2026-07-24,E
15,E-0112,1181802,2020,Lincoln,Navigator,Reserve,WHITE,141765,No,"",2026-07-24,E
13,E-0116,1182372,2021,Jeep,Wrangler,Unlimited Rubicon,GRAY,90422,No,"",2026-07-24,E
12,E-0118,1183007,2012,Toyota,Tundra,Limited 5.7L V8,WHITE,250155,No,"",2026-07-24,E
12,E-0130,1182341,2022,Audi,Q7,Premium Plus,BLACK,89560,No,"",2026-07-24,E
19,E-0160,1183956,2023,Audi,Q5 S-Line,S line Premium Plus,BLACK,59723,Yes,4.8,2026-07-24,E
26,IO-0009,1140508,2006,Volkswagen,Jetta,Sedan 1.9L DIESEL Edition,SILVER,181414,Yes,2.6,2026-07-24,IO
4,IO-0010,1178516,2017,Toyota,Mirai,Sedan,SILVER,196631,No,"",2026-07-24,IO
13,IO-0015,1180379,2014,BMW,3-Series,328i,WHITE,194455,No,"",2026-07-24,IO
40,SB-0013,1183541,2016,Chrysler,Town & Country,Touring,BLUE,119237,Yes,2.3,2026-07-24,SB
34,SB-0122,1182347,2019,Ford,EcoSport,SE,SILVER,89356,Yes,3.3,2026-07-24,SB
12,SB-0137,1183612,2019,Toyota,4Runner,SR5,GRAY,84558,No,"",2026-07-24,SB
12,SG-0003,1182781,2015,GMC,G2500 Vans,"2500 135""",WHITE,266550,No,"",2026-07-24,SG
13,SG-0009,1182511,2016,Kia,Optima,EX,BLACK,124686,No,"",2026-07-24,SG
