Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
17,B-076,183299,2020,BMW,X5,sDrive40i,WHITE,89969,Yes,4.1,2026-08-27,B,17400.0
9,B-070,183797,2014,Buick,Enclave,"",BLACK,189189,Yes,3.0,2026-08-27,B,1600.0
17,B-018,184039,2011,Chevrolet,Equinox,LTZ,WHITE,146031,Yes,2.9,2026-08-27,B,2400.0
23,B-048,183986,2004,Chevrolet,Impala,"",SILVER,137914,Yes,2.8,2026-08-27,B,400.0
23,B-064,183934,2015,Chevrolet,Malibu,LS FLEET,BLACK,181576,Yes,3.2,2026-08-27,B,500.0
8,B-090,184040,2007,Chevrolet,Tahoe,LT,GRAY,225019,Yes,"",2026-08-27,B,1400.0
20,B-001,184030,2015,Chrysler,300,300C,BURGUNDY,174042,Yes,3.1,2026-08-27,B,3000.0
15,I-004,184050,2022,Ford,Escape,SEL,SILVER,100437,Yes,"",2026-08-27,I,2600.0
18,B-029,184022,2016,Ford,Explorer,"",TAN,253005,Yes,"",2026-08-27,B,2800.0
20,B-028,184021,2017,Ford,F150,XLT,BLUE,176899,Yes,3.8,2026-08-27,B,10500.0
9,B-037,183255,2011,Ford,F150,XLT,BLACK,238653,Yes,"",2026-08-27,B,3000.0
18,B-063,183933,2007,Ford,F150,LARIAT,BLUE,208292,Yes,"",2026-08-27,B,1700.0
24,B-089,184036,2006,Ford,F350SD,"",WHITE,157474,Yes,2.9,2026-08-27,B,6200.0
17,I-002,183771,2010,Ford,Focus,SE,BLACK,219223,Yes,"",2026-08-27,I,300.0
18,B-009,184033,2014,Honda,CR-V,"",BLUE,162159,Yes,3.2,2026-08-27,B,4700.0
20,B-075,183795,2006,Honda,Element,EX-P,BLUE,288706,Yes,"",2026-08-27,B,1200.0
29,B-002,184029,2015,Hyundai,Sonata,SPORT,SILVER,154939,Yes,3.0,2026-08-27,B,1200.0
23,B-026,184018,2011,Hyundai,Sonata,LIMITED,BLACK,206537,Yes,"",2026-08-27,B,700.0
20,B-013,183973,2017,INFINITI,Q50,"",GRAY,134988,Yes,3.2,2026-08-27,B,4200.0
19,B-033,184028,2019,Jeep,Cherokee,Latitude,BURGUNDY,101306,Yes,3.7,2026-08-27,B,7000.0
17,B-022,184014,2019,Jeep,Cherokee,Limited,WHITE,131030,Yes,3.8,2026-08-27,B,5900.0
16,B-088,184034,2010,Jeep,Grand Cherokee,LARED,BEIGE,195986,Yes,3.3,2026-08-27,B,1000.0
17,B-054,184045,2020,Kia,Sportage,"",WHITE,112063,Yes,4.1,2026-08-27,B,7300.0
21,B-019,184010,2012,Nissan,Frontier,"",SILVER,207246,Yes,"",2026-08-27,B,2100.0
21,B-027,184019,2014,Nissan,Maxima,"",WHITE,219147,Yes,"",2026-08-27,B,1000.0
16,B-069,184048,2018,Nissan,Pathfinder,SL,WHITE,139551,Yes,2.5,2026-08-27,B,1500.0
9,B-006,183418,2012,Nissan,Rogue,"",BLACK,138486,Yes,3.4,2026-08-27,B,1800.0
26,B-057,184013,2009,Nissan,Versa,"",BLACK,168089,Yes,3.5,2026-08-27,B,800.0
17,B-050,183987,2007,Saab,9-3,2.0T,RED,297325,Yes,"",2026-08-27,B,400.0
23,B-025,184017,2015,Subaru,XV Crosstrek,"",BLACK,106359,Yes,3.9,2026-08-27,B,5400.0
17,B-024,184016,2007,Toyota,Avalon,XL,SILVER,88284,Yes,3.9,2026-08-27,B,6000.0
9,B-021,184012,2010,Toyota,Camry,XLE,WHITE,116451,Yes,3.4,2026-08-27,B,4600.0
17,B-005,184031,2014,Volkswagen,Jetta,SE,RED,125818,Yes,3.9,2026-08-27,B,3000.0
