Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
33,B-038,173798,2017,GMC,Yukon,Denali,GRAY,136458,Yes,2.6,2026-07-29,B
36,B-108.3,174426,2023,Chevrolet,Suburban,LT,BLACK,122218,Yes,4.2,2026-07-29,B
23,B-218,174245,2023,BMW,M8,Competition,OTHER,11695,Yes,"",2026-07-29,B
24,C-138,173309,2015,GMC,Terrain,SLT,WHITE,113596,Yes,"",2026-07-29,C
24,D-291,172492,2018,Nissan,Rogue,SV,SILVER,95912,Yes,"",2026-07-29,D
37,F-002,170223,2024,INFINITI,Q50,Luxe,BLUE,16097,Yes,4.2,2026-07-29,F
54,F-027,171541,2002,Toyota,4Runner,SR5 V6,SILVER,212058,Yes,1.3,2026-07-29,F
48,F-105,152627,2017,Chevrolet,Traverse,LS,WHITE,999999,Yes,1.7,2026-07-29,F
33,T-002,84576,2025,Cadillac,Escalade IQ,Sport 2,SILVER,11293,Yes,4.9,2026-07-29,T
30,T-007,158769,2025,BMW,4-Series,430i xDrive,WHITE,9206,Yes,4.4,2026-07-29,T
35,T-009,159836,2015,Porsche,Panamera,4DR HB,SILVER,43558,Yes,3.1,2026-07-29,T
