Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
15,D-0039,704597,2013,Jeep,Wrangler,Unlimited Freedom Edition,BLUE,182969,No,"",2026-08-11,D
15,D-0045,704498,2010,Chevrolet,HHR,LT w/2LT,BLACK,198293,No,"",2026-08-11,D
15,D-0049,704201,2005,Lexus,SC 430,2dr Convertible,RED,151425,No,"",2026-08-11,D
15,D-0083,704232,2009,Audi,TT,Prem Plus,GRAY,102081,No,"",2026-08-11,D
15,D-0092,704570,2020,Ford,F150,XLT,WHITE,133898,No,"",2026-08-11,D
15,DX-0007,704525,2016,BMW,5-Series,535i,GRAY,75950,No,"",2026-08-11,DX
33,E-0047,704606,2015,Ford,Escape,Titanium,BLACK,219246,Yes,2.8,2026-08-11,E
16,E-0056,703864,2018,Dodge,Grand Caravan,SE,BLUE,179760,No,"",2026-08-11,E
14,ER-0079,703973,2020,Chevrolet,Express Cargo,"Van 2500 155""",WHITE,161604,No,"",2026-08-11,ER
16,ER-0081,703871,2010,Dodge,Journey,SXT,SILVER,133940,No,"",2026-08-11,ER
15,ER-0082,702760,2000,Jeep,Grand Cherokee,Laredo,WHITE,227813,No,"",2026-08-11,ER
16,EX-0010,704548,2010,Jeep,Liberty,Sport,WHITE,106944,No,"",2026-08-11,EX
15,I-0007,703607,2013,GMC,Terrain,SLE,SILVER,134823,No,"",2026-08-11,I
17,I-0011,700862,2007,Toyota,Highlander,Hybrid V6 (2 Rows) (CVT-E),BLUE,1,No,"",2026-08-11,I
16,I-0012,701069,2017,Dodge,Grand Caravan,GT,WHITE,159179,No,"",2026-08-11,I
16,I-0013,703175,2008,Honda,Odyssey,EX-L,GRAY,248986,No,"",2026-08-11,I
15,I-0016,702802,2016,Lincoln,MKX,Select,BURGUNDY,159841,No,"",2026-08-11,I
15,I-0019,704266,2010,Nissan,Rogue,SL,BLACK,148475,No,"",2026-08-11,I
15,I-0030,704559,2015,Buick,Encore,4dr,RED,167475,No,"",2026-08-11,I
16,I-0031,704561,2006,Toyota,Camry,LE V6,SILVER,204158,No,"",2026-08-11,I
36,IR-0011,701945,2012,GMC,Sierra 1500,SLE,WHITE,182232,Yes,0.9,2026-08-11,IR
14,IR-0023,700849,2013,Hyundai,Azera,4dr Sdn,GRAY,181292,No,"",2026-08-11,IR
15,IR-0025,699005,2013,Ford,Edge,SEL,BROWN,179485,No,"",2026-08-11,IR
14,RV-0001,703439,2019,Know sportsman,Sportsman,s,BEIGE,1,No,"",2026-08-11,RV
