Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
8,B-714,320698,2016,Acura,MDX,W/TECH,WHITE,258725,No,"",2026-08-17,B,2800.0
8,A-542,321015,2013,Acura,MDX,TECH PKG,GRAY,264784,Yes,2.0,2026-08-17,A,1300.0
7,A-507.6,321046,2015,Acura,TLX,TECH,RED,128109,No,"",2026-08-17,A,7600.0
0,A-502.3,320975,2013,Audi,A4,Premium Plus,WHITE,119529,No,"",2026-08-17,A,2400.0
7,A-516,320777,2018,Audi,Q3 PREMIUM,"",BLUE,63472,No,"",2026-08-17,A,10000.0
6,B-569,320313,2011,Audi,Q5,Premium,BLACK,135580,No,"",2026-08-17,B,1900.0
8,A-534,321018,2017,Audi,Q7,Prestige,BLACK,96902,No,"",2026-08-17,A,9800.0
8,B-539,320312,2010,BMW,5-Series,528I XDRIVE,BLUE,166709,No,"",2026-08-17,B,1500.0
8,A-548,320089,2008,BMW,5-Series,"",GRAY,131230,No,"",2026-08-17,A,950.0
7,A-507.2,321022,2015,BMW,5-Series Grn Turismo,"",SILVER,121545,No,"",2026-08-17,A,6200.0
8,B-517,320928,2009,BMW,7-Series,750i,BLACK,76010,Yes,3.0,2026-08-17,B,6200.0
8,B-607,320967,2015,Buick,Enclave,Leather,BLUE,148901,No,"",2026-08-17,B,1400.0
7,A-496,320995,2019,Buick,Encore,Preferred,SILVER,83691,No,"",2026-08-17,A,6200.0
0,B-525,321071,2021,Buick,Encore GX,Preferred,WHITE,53974,No,"",2026-08-17,B,9400.0
7,B-558,320398,2008,Cadillac,DTS,"",BEIGE,99114,No,"",2026-08-17,B,900.0
8,A-532,320923,2008,Cadillac,STS,W/1SB,SILVER,147150,Yes,1.5,2026-08-17,A,500.0
7,A-507.1,321025,2020,Cadillac,XT6,PREMIUM LUXU,BLACK,274427,No,"",2026-08-17,A,5800.0
8,B-710,320628,2005,Chevrolet,Aveo,LS,YELLOW,204327,No,"",2026-08-17,B,500.0
8,B-516,320886,2014,Chevrolet,Camaro,LT,SILVER,126467,Yes,3.0,2026-08-17,B,4000.0
8,I-004,320682,2004,Chevrolet,Cavalier,Base,BLACK,100151,No,"",2026-08-17,I,500.0
8,A-708,320892,2003,Chevrolet,Cavalier,4DR SDN,WHITE,349748,Yes,2.0,2026-08-17,A,500.0
8,B-702,315066,2013,Chevrolet,Cruze,1LT,BLACK,134707,No,"",2026-08-17,B,500.0
0,A-850,320268,2017,Chevrolet,Equinox,LT,BLUE,128157,No,"",2026-08-17,A,2500.0
6,B-495,320884,2011,Chevrolet,Equinox,LS,GRAY,141769,Yes,3.0,2026-08-17,B,1400.0
8,B-712,320621,2011,Chevrolet,Equinox,LT W/1LT,GOLD,117138,No,"",2026-08-17,B,1700.0
