Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
8,A-520,320710,2017,Ram,1500,LIMITED,GRAY,108979,No,"",2026-08-10,A
9,A-526,319782,2016,INFINITI,Q50,"",WHITE,80032,No,"",2026-08-10,A
8,A-544.2,320093,2016,Chevrolet,Impala,"",WHITE,205935,No,"",2026-08-10,A
6,A-544.3,319927,2009,Acura,TL,3.5TL W/TECH PKG.,BURGUNDY,176897,No,"",2026-08-10,A
8,A-544.5,319276,2014,Dodge,Avenger,"",WHITE,151109,No,"",2026-08-10,A
8,A-605,320546,2020,Mercedes-Benz,GLB,250 GLB 250 SUV,BLUE,66297,No,"",2026-08-10,A
8,A-608,320602,2014,Chevrolet,Malibu,LT,BLACK,196693,No,"",2026-08-10,A
8,A-613,320701,2013,Mazda,Mazda3,i Touring,RED,212149,No,"",2026-08-10,A
8,A-809,320492,2016,Acura,MDX,W/TECH/ACURAWATC,BLACK,166772,No,"",2026-08-10,A
5,A-818,320566,2012,Hyundai,Sonata,Hybrid,BLACK,165453,No,"",2026-08-10,A
8,A-829,320376,2012,Volkswagen,Tiguan,"",RED,125701,No,"",2026-08-10,A
7,A-847,320751,2017,Mitsubishi,Outlander Sport,SEL,BLACK,207374,No,"",2026-08-10,A
7,A-853,320779,2001,Toyota,Avalon,XL,RED,201702,No,"",2026-08-10,A
8,B-520,320038,2018,Ford,Escape,"",SILVER,84651,No,"",2026-08-10,B
6,B-526,320562,2004,Nissan,Titan,SE,SILVER,262234,No,"",2026-08-10,B
8,B-551,320164,2012,Honda,Accord,"",BLACK,152085,No,"",2026-08-10,B
8,B-553,319270,2011,Mercedes-Benz,C Class,"",RED,133671,No,"",2026-08-10,B
9,B-555,320151,2015,Chevrolet,Equinox,"",BLACK,148073,No,"",2026-08-10,B
7,B-561,319919,2016,Kia,Sorento,"",WHITE,168462,No,"",2026-08-10,B
8,B-567,320368,2018,Kia,Forte,"",BLUE,221792,No,"",2026-08-10,B
8,B-607,320641,2010,Toyota,Camry,LE,GREEN,177248,No,"",2026-08-10,B
7,B-608,320634,2013,Nissan,Altima,2.5 SV,BLUE,183285,No,"",2026-08-10,B
8,B-611,320665,2014,Chevrolet,Captiva Sport,FLEET,WHITE,161949,No,"",2026-08-10,B
6,B-801,319760,2013,Chrysler,Town & Country,TOURI,BURGUNDY,145119,No,"",2026-08-10,B
8,B-809,320669,2011,Hyundai,Elantra,LTD,RED,179941,No,"",2026-08-10,B
7,B-810,320651,2010,Mazda,Mazda3,I TOURING,SILVER,224712,No,"",2026-08-10,B
0,B-829,320518,2017,GMC,Acadia Limited,LIMIT,BLACK,121598,No,"",2026-08-10,B
8,B-841,320821,2006,Toyota,Highlander,HYBRID V6,GOLD,125647,No,"",2026-08-10,B
8,B-847,320479,2012,Chevrolet,Traverse,LT W/2LT,BLUE,179990,No,"",2026-08-10,B
8,B-857,320462,2021,Chevrolet,Trax,"",BLUE,80365,No,"",2026-08-10,B
3,I-002,320754,2017,Jeep,Cherokee,Sport,RED,75733,No,"",2026-08-10,I
5,I-013,320755,2015,Nissan,Versa Note,S,WHITE,77021,No,"",2026-08-10,I
