Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
34,A-129,176785,2025,Toyota,Tundra,SR5,GRAY,4491,Yes,4.5,2026-08-12,A
33,A-205,177188,2023,GMC,Sierra 1500,SLT,GRAY,65961,Yes,4.0,2026-08-12,A
24,A-326,177290,2014,Cadillac,SRX,LUXURY COLLECTIO,BLACK,90555,Yes,"",2026-08-12,A
24,A-328,177304,2018,Lincoln,MKZ,Premiere,BLACK,91510,Yes,"",2026-08-12,A
24,A-349,174998,2022,Mazda,CX-9,Touring,RED,93345,Yes,"",2026-08-12,A
37,A-351,175001,2019,Honda,HR-V,EX-L,BROWN,40418,Yes,3.0,2026-08-12,A
36,B-074,174426,2023,Chevrolet,Suburban,LT,BLACK,122218,Yes,4.2,2026-08-12,B
23,B-218,174245,2023,BMW,M8,Competition,OTHER,11695,Yes,"",2026-08-12,B
7,B-299,177267,2018,Land Rover,Range Rover Sport,SE,WHITE,90980,No,"",2026-08-12,B
26,B-362,176757,2026,Subaru,Forester,TOURING,RED,3912,Yes,4.9,2026-08-12,B
24,C-138,173309,2015,GMC,Terrain,SLT,WHITE,113596,Yes,"",2026-08-12,C
30,C-221,176969,2022,Kia,Seltos,S,WHITE,17565,Yes,4.7,2026-08-12,C
29,D-063,175527,2025,Subaru,Forester,TOURING,GREEN,13611,Yes,4.5,2026-08-12,D
24,D-286,176143,2017,Nissan,Rogue,SL,RED,76209,Yes,"",2026-08-12,D
24,D-291,172492,2018,Nissan,Rogue,SV,SILVER,95912,Yes,"",2026-08-12,D
37,F-005,170223,2024,INFINITI,Q50,Luxe,BLUE,16097,Yes,4.2,2026-08-12,F
36,F-006.1,174191,2022,Mercedes-Benz,E-Class,"",WHITE,38390,Yes,3.4,2026-08-12,F
43,F-011,171174,2018,Acura,TLX,2.4L,WHITE,125357,Yes,1.3,2026-08-12,F
54,F-030,171541,2002,Toyota,4Runner,SR5 V6,SILVER,212058,Yes,1.3,2026-08-12,F
37,F-040,170524,2023,Honda,Accord,SEDAN LX,SILVER,76438,Yes,4.0,2026-08-12,F
51,F-050,90274,2023,INFINITI,QX50,Autograph,WHITE,5136,Yes,2.4,2026-08-12,F
48,F-107,152627,2017,Chevrolet,Traverse,LS,WHITE,999999,Yes,1.7,2026-08-12,F
58,F-112,150676,2012,Toyota,Camry,LE,SILVER,112824,Yes,1.8,2026-08-12,F
33,T-002,84576,2025,Cadillac,Escalade IQ,Sport 2,SILVER,11293,Yes,4.9,2026-08-12,T
24,T-004,167508,2026,Mercedes-Benz,GLC,"",BLACK,3419,Yes,4.7,2026-08-12,T
30,T-007,158769,2025,BMW,4-Series,430i xDrive,WHITE,9206,Yes,4.4,2026-08-12,T
35,T-009,159836,2015,Porsche,Panamera,4DR HB,SILVER,43558,Yes,3.1,2026-08-12,T
33,Z-002,173798,2017,GMC,Yukon,Denali,GRAY,136458,Yes,2.6,2026-08-12,Z
10,Z-006,175902,2007,Honda,Accord,SDN EX,GOLD,119369,No,"",2026-08-12,Z
8,Z-011,174961,2012,BMW,X3,28I,BLUE,115102,No,"",2026-08-12,Z
