Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
26,C-0001,728945,2017,Audi,A4,Premium,GRAY,128107,Yes,3.0,2026-08-26,C,1100.0
15,A-0033,28944,2022,Audi,Q3 S-Line,S line Premium,BLUE,76670,Yes,"",2026-08-26,A,17400.0
23,C-0016,26539,2019,BMW,X3,sDrive30i,BLACK,136667,Yes,3.4,2026-08-26,C,5400.0
15,A-0036,29596,2022,BMW,X5,sDrive40i,BLACK,74419,Yes,"",2026-08-26,A,27400.0
14,D-0010,29612,2017,Buick,Enclave,Premium,WHITE,154349,Yes,"",2026-08-26,D,1900.0
16,C-0035,28460,2000,Buick,LeSabre,Limited,GOLD,154284,Yes,"",2026-08-26,C,500.0
15,A-0039,29572,2014,Cadillac,ATS,Standard,BLACK,113377,Yes,"",2026-08-26,A,3800.0
35,C-0030,27342,2011,Cadillac,CTS,Sedan Luxury,BLACK,86844,Yes,2.9,2026-08-26,C,1400.0
24,A-0009,28931,2007,Cadillac,CTS,4dr Sdn 3.6L,GRAY,72536,Yes,3.9,2026-08-26,A,2300.0
16,A-0037,29597,2019,Cadillac,Escalade,Luxury,BLACK,81825,Yes,"",2026-08-26,A,24400.0
24,A-0008,28934,2012,Cadillac,SRX,Luxury Collection,SILVER,75828,Yes,3.4,2026-08-26,A,4400.0
22,A-0048,731236,2019,Chevrolet,Blazer,RS,SILVER,100478,Yes,3.5,2026-08-26,A,10400.0
24,C-0009,731549,2018,Chevrolet,Camaro,1LT,BLACK,114709,Yes,3.0,2026-08-26,C,7300.0
15,B-0057,28768,2016,Chevrolet,Camaro,1LT,GRAY,121401,Yes,"",2026-08-26,B,7000.0
26,A-0005,29192,2018,Chevrolet,Colorado,LT,BLACK,150482,Yes,3.8,2026-08-26,A,7000.0
15,B-0021,29189,2016,Chevrolet,Malibu Limited,LT,WHITE,212512,Yes,"",2026-08-26,B,1100.0
15,B-0022,29190,2020,Chevrolet,Silverado 1500,LT,GRAY,146770,Yes,"",2026-08-26,B,13000.0
15,B-0020,29187,2008,Chevrolet,Silverado 1500,LTZ,BROWN,195725,Yes,"",2026-08-26,B,7200.0
25,S-0001,26541,2019,Chevrolet,Silverado 2500,2500HD High Country,WHITE,86387,Yes,2.8,2026-08-26,S,18400.0
15,A-0050,732287,2019,Chevrolet,Suburban,LT,BLACK,109884,Yes,"",2026-08-26,A,15000.0
26,S-0004,730749,2017,Dodge,Challenger,SXT,WHITE,113676,Yes,1.2,2026-08-26,S,4400.0
15,A-0028,28947,2015,Dodge,Charger,RT,BLUE,130912,Yes,"",2026-08-26,A,10800.0
15,D-0017,29132,2013,Dodge,Durango,SXT,GRAY,186517,No,"",2026-08-26,D,1400.0
26,A-0024,28929,2020,Dodge,Journey,SE Value,BLACK,139147,Yes,3.0,2026-08-26,A,5200.0
18,A-0013,28940,2025,Ford,Bronco,Outer Banks,WHITE,11783,Yes,4.1,2026-08-26,A,39800.0
21,A-0016,732238,2017,Ford,Escape,Titanium,GOLD,178891,Yes,4.7,2026-08-26,A,3400.0
23,A-0011,28936,2014,Ford,Escape,Titanium,ORANGE,193682,Yes,4.2,2026-08-26,A,1500.0
16,D-0030,29169,2021,Ford,Expedition,XLT,BLUE,199518,Yes,"",2026-08-26,D,8800.0
32,A-0022,28930,2015,Ford,Focus,SE,BLACK,123320,Yes,2.9,2026-08-26,A,2000.0
15,B-0033,29598,2018,Ford,Fusion,SE,GRAY,92932,Yes,"",2026-08-26,B,5300.0
15,B-0026,29195,2016,Ford,Fusion,SE,BLACK,86697,Yes,"",2026-08-26,B,4700.0
21,C-0029,731023,2017,Ford,T250 Vans,"T-250 130"" Low Rf 9000 GVWR Swing-Out RH",WHITE,182147,Yes,2.4,2026-08-26,C,4000.0
27,C-0002,729633,2013,GMC,Acadia,Denali,BLACK,181094,Yes,3.0,2026-08-26,C,1500.0
24,C-0011,731573,2015,Honda,Civic,Sedan LX,GRAY,113847,Yes,2.9,2026-08-26,C,6000.0
15,B-0075,29608,2013,Honda,Civic,Sdn Si,BLACK,174886,Yes,"",2026-08-26,B,4800.0
17,S-0006,27344,1995,Honda,Civic del Sol,Si,BLACK,153841,Yes,"",2026-08-26,S,800.0
15,D-0002,29587,2008,Honda,CR-V,EX-L,TAN,161957,Yes,"",2026-08-26,D,2200.0
16,S-0007,732013,2006,Honda,CR-V,LX,SILVER,114426,Yes,"",2026-08-26,S,800.0
33,A-0043,29580,2011,Honda,Pilot,EX-L,SILVER,182849,Yes,3.7,2026-08-26,A,2800.0
15,B-0042,29199,2014,Hyundai,Accent,GLS,RED,117642,Yes,"",2026-08-26,B,1700.0
25,C-0003,730256,2021,Hyundai,Elantra,SEL,SILVER,121443,Yes,3.2,2026-08-26,C,6600.0
15,D-0001,29588,2013,Hyundai,Elantra,Limited,WHITE,225320,Yes,"",2026-08-26,D,2800.0
15,B-0023,29570,2017,Hyundai,Santa Fe Sport,2.0T Ultimate,BLUE,185007,Yes,"",2026-08-26,B,4000.0
25,C-0019,29120,2020,Hyundai,Tucson,Ultimate,BLUE,62951,Yes,3.2,2026-08-26,C,11000.0
15,B-0054,28780,2020,INFINITI,Q50,3.0t LUXE,BLUE,110866,Yes,"",2026-08-26,B,7100.0
22,C-0015,731626,2021,Jeep,Gladiator,80th Anniversary,BLACK,77579,Yes,4.0,2026-08-26,C,17800.0
15,B-0059,28328,2015,Jeep,Grand Cherokee,Limited,SILVER,125077,No,"",2026-08-26,B,5100.0
17,B-0008,29583,2012,Jeep,Grand Cherokee,Overland,GREEN,113995,Yes,"",2026-08-26,B,4700.0
17,A-0015,28942,2024,Jeep,Wrangler,Sport,GRAY,21584,Yes,4.5,2026-08-26,A,21800.0
16,A-0014,28941,2022,Jeep,Wrangler,Unlimited Rubicon 392,WHITE,43341,Yes,5.0,2026-08-26,A,49600.0
19,A-0042,28576,2016,Jeep,Wrangler,Unlimited Sport,SILVER,128488,Yes,4.8,2026-08-26,A,9400.0
22,A-0019,28935,2015,Jeep,Wrangler,Unlimited Sahara,WHITE,187169,Yes,4.7,2026-08-26,A,7100.0
25,A-0021,28933,2015,Kia,Optima,SXL Turbo,WHITE,79514,Yes,3.8,2026-08-26,A,7000.0
29,C-0023,26563,2022,Kia,Rio,LX,BLACK,65877,Yes,2.9,2026-08-26,C,5600.0
15,A-0047,732025,2018,Kia,Sorento,LX V6,BLUE,82838,Yes,"",2026-08-26,A,4600.0
15,B-0025,29569,2015,Kia,Sorento,LX,WHITE,92466,Yes,"",2026-08-26,B,2300.0
20,C-0022,731575,2022,Kia,Soul,LX,GRAY,50796,Yes,4.5,2026-08-26,C,11200.0
30,C-0024,731379,2018,Kia,Soul,Base,BLACK,97855,Yes,2.9,2026-08-26,C,2200.0
33,B-0016,29163,2014,Kia,Soul,!,BLACK,213264,Yes,2.1,2026-08-26,B,800.0
22,B-0015,29165,2014,Kia,Soul,+,GRAY,77056,Yes,3.5,2026-08-26,B,3200.0
15,D-0011,29611,2013,Kia,Sportage,LX,SILVER,89965,Yes,"",2026-08-26,D,2000.0
15,B-0027,29571,2017,Land Rover,Range Rover Sport,HSE Dynamic,BEIGE,106337,Yes,"",2026-08-26,B,12300.0
14,B-0072,29218,2008,Land Rover,Range Rover Sport,HSE,SILVER,170914,Yes,"",2026-08-26,B,500.0
15,D-0014,29148,2010,Lexus,RX 350,4dr,BLACK,141306,No,"",2026-08-26,D,4800.0
17,C-0034,28242,2005,Lincoln,LS,w/Luxury Pkg,BLACK,64534,Yes,"",2026-08-26,C,500.0
15,D-0008,29604,2014,Lincoln,MKZ,4dr Sdn,GRAY,172632,Yes,"",2026-08-26,D,1600.0
15,B-0044,29181,2014,Mazda,CX-5,Sport,BLACK,157285,Yes,"",2026-08-26,B,3500.0
15,D-0006,29601,2014,Mercedes-Benz,E Class,E 350 Sport,BLUE,161936,Yes,"",2026-08-26,D,2000.0
15,A-0059,29567,2011,Mercedes-Benz,E Class,E 550,RED,90933,Yes,"",2026-08-26,A,7800.0
15,B-0073,29225,2005,Mercedes-Benz,E Class,3.2L,WHITE,234342,No,"",2026-08-26,B,500.0
15,A-0035,24710,2021,Mercedes-Benz,E-Class,4MATIC,BLACK,16065,Yes,"",2026-08-26,A,32400.0
15,A-0057,29185,2015,Mercedes-Benz,GL Class,4MATIC,BLACK,193122,Yes,"",2026-08-26,A,2500.0
30,B-0017,29164,2016,Mercedes-Benz,GLA,4dr GLA 250,SILVER,178180,Yes,3.5,2026-08-26,B,3500.0
15,A-0003,29172,2021,Mercedes-Benz,GLE,GLE 350 SUV,WHITE,112961,Yes,"",2026-08-26,A,23400.0
23,B-0002,29575,2014,Mercedes-Benz,M Class,ML 350,WHITE,79241,Yes,3.0,2026-08-26,B,7100.0
15,A-0040,29573,2015,Mercedes-Benz,S Class,4MATIC,BLUE,79614,Yes,"",2026-08-26,A,17000.0
28,B-0014,29167,2017,Mitsubishi,Mirage G4,ES,BLACK,148588,Yes,3.5,2026-08-26,B,1100.0
15,B-0049,29176,2016,Nissan,Altima,2.5 S,GRAY,202153,Yes,"",2026-08-26,B,1000.0
30,B-0012,29579,2000,Nissan,Maxima,GXE,GRAY,180808,Yes,1.3,2026-08-26,B,600.0
15,B-0071,29221,2008,Nissan,Versa,1.8 S,SILVER,235209,Yes,"",2026-08-26,B,500.0
15,B-0035,29591,2016,Porsche,Cayenne,4dr,BLACK,170840,Yes,"",2026-08-26,B,5400.0
17,C-0031,29113,2008,Subaru,Forester,(Natl) X L.L. Bean Ed,GREEN,208064,Yes,"",2026-08-26,C,500.0
15,B-0028,29599,2014,Subaru,Outback,2.5i,BLACK,177830,Yes,"",2026-08-26,B,2200.0
22,C-0017,27335,2021,Tesla,Model Y,Long Range,WHITE,85658,Yes,3.4,2026-08-26,C,22700.0
31,C-0020,29121,2021,Toyota,Camry,LE,BLACK,60303,Yes,2.9,2026-08-26,C,12800.0
27,B-0013,29166,2012,Toyota,Camry,XLE V6,WHITE,212552,Yes,3.6,2026-08-26,B,3300.0
20,C-0007,731517,2011,Toyota,Camry,LE,SILVER,125428,Yes,3.1,2026-08-26,C,4100.0
15,A-0058,29183,2008,Toyota,Camry,LE,WHITE,132723,Yes,"",2026-08-26,A,3000.0
30,C-0025,26553,2015,Toyota,Corolla,L,SILVER,205511,Yes,2.8,2026-08-26,C,2500.0
15,D-0007,29600,2014,Toyota,Corolla,LE,WHITE,157657,Yes,"",2026-08-26,D,3500.0
35,A-0007,732239,2007,Toyota,FJ Cruiser,4dr Auto (Natl),YELLOW,162765,Yes,3.7,2026-08-26,A,13000.0
15,A-0012,732368,2013,Toyota,Prius,Three,BLUE,84671,Yes,"",2026-08-26,A,9800.0
33,A-0010,732240,2013,Toyota,Prius V,Three,SILVER,229534,Yes,3.0,2026-08-26,A,1700.0
20,A-0025,28937,2024,Toyota,RAV4,Hybrid LE,GRAY,49113,Yes,4.3,2026-08-26,A,24200.0
19,A-0017,28938,2021,Toyota,RAV4,LE,WHITE,160414,Yes,4.6,2026-08-26,A,15800.0
18,A-0018,28943,2024,Toyota,RAV4 PRIME,XSE,WHITE,19229,Yes,4.9,2026-08-26,A,38800.0
15,D-0009,29603,2004,Toyota,Sequoia,SR5 V8,SILVER,163205,Yes,"",2026-08-26,D,1000.0
15,D-0028,28809,2011,Toyota,Sienna,XLE V6,GRAY,167136,Yes,"",2026-08-26,D,2900.0
16,D-0035,28233,2006,Toyota,Sienna,XLE Limited,WHITE,156573,No,"",2026-08-26,D,1100.0
17,A-0020,29173,2023,Toyota,Tundra,Limited,GRAY,81566,Yes,5.0,2026-08-26,A,35800.0
18,A-0023,28928,2023,Toyota,Tundra,Platinum,SILVER,52315,Yes,4.6,2026-08-26,A,42500.0
26,B-0004,29586,2019,Volkswagen,Atlas,3.6L V6 SE w/Technology,GRAY,92466,Yes,3.5,2026-08-26,B,10800.0
22,C-0006,731276,2015,Volkswagen,Golf R,4dr HB,BLUE,135448,Yes,3.9,2026-08-26,C,9200.0
22,B-0003,29585,2019,Volkswagen,Jetta,GLI S,GRAY,125464,Yes,3.7,2026-08-26,B,8200.0
15,A-0044,29581,2016,Volkswagen,Jetta,Sedan 1.8T Sport,WHITE,113124,No,"",2026-08-26,A,3900.0
15,B-0070,29138,2012,Volkswagen,Jetta,Sedan SE,BLACK,121718,Yes,"",2026-08-26,B,800.0
16,B-0019,29186,2012,Volkswagen,Routan,SE,WHITE,202384,Yes,"",2026-08-26,B,600.0
