Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
15,A-0042,354489,2013,Audi,A4,Premium Plus,BLACK,141888,No,"",2026-08-25,A,1700.0
15,A-0032,354442,2022,Audi,Q5 S-Line,S line Premium Plus,GRAY,71469,No,"",2026-08-25,A,17000.0
15,B-0050,354684,2021,BMW,3-Series,330i,RED,173713,No,"",2026-08-25,B,7000.0
34,FC-0046,353953,2016,BMW,X5,sDrive35i,BLACK,142154,Yes,2.3,2026-08-25,FC,5100.0
41,FC-0047,354194,2019,Buick,Encore,Preferred,BLACK,150062,Yes,2.0,2026-08-25,FC,2600.0
39,FB-0029,352462,2017,Buick,Encore,Sport Touring,BURGUNDY,101792,Yes,1.7,2026-08-25,FB,3800.0
15,A-0016,354756,2004,Buick,Rainier,CXL,GOLD,179961,No,"",2026-08-25,A,400.0
15,A-0043,354495,2014,Buick,Verano,4dr Sdn,BLACK,212070,No,"",2026-08-25,A,750.0
35,FB-0008,354053,2023,Cadillac,XT4,Premium Luxury,BLACK,181808,Yes,2.0,2026-08-25,FB,7000.0
15,B-0064,354748,2021,Chevrolet,Blazer,LT,WHITE,75359,No,"",2026-08-25,B,12800.0
33,VS-0101,353987,2021,Chevrolet,Blazer,LT,WHITE,136779,Yes,1.0,2026-08-25,VS,4600.0
36,FC-0021,354479,2020,Chevrolet,Camaro,1LT,BLACK,91848,Yes,2.5,2026-08-25,FC,10000.0
39,FC-0029,353797,2016,Chevrolet,Camaro,1SS,RED,109754,Yes,2.0,2026-08-25,FC,16000.0
36,FB-0016,353395,2014,Chevrolet,Camaro,LT,RED,128624,Yes,2.0,2026-08-25,FB,4400.0
16,A-0041,354494,2023,Chevrolet,Equinox,RS,BLACK,133791,No,"",2026-08-25,A,9600.0
44,FC-0040,354088,2024,Chevrolet,Malibu,LT,BLUE,54280,Yes,3.2,2026-08-25,FC,18000.0
41,FC-0017,354505,2024,Chevrolet,Malibu,LT,WHITE,89342,Yes,3.5,2026-08-25,FC,12700.0
52,FC-0064,353605,2019,Chevrolet,Malibu,LS,GRAY,156976,Yes,2.0,2026-08-25,FC,2900.0
15,FC-0050,354100,2018,Chevrolet,Malibu,LS,WHITE,13608,No,"",2026-08-25,FC,10600.0
49,FC-0026,353609,2019,Chevrolet,Silverado 1500,RST,GRAY,93375,Yes,2.0,2026-08-25,FC,10200.0
16,A-0048,354779,2018,Chevrolet,Silverado 1500,LT,BLACK,147260,No,"",2026-08-25,A,10800.0
15,FC-0051,354718,2016,Chevrolet,Silverado 1500,LT,WHITE,166366,No,"",2026-08-25,FC,6200.0
16,B-0046,354682,2014,Chevrolet,Silverado 1500,LTZ,BLACK,263927,No,"",2026-08-25,B,4000.0
46,FB-0037,354328,2010,Chevrolet,Silverado 1500,LT,SILVER,257933,Yes,2.0,2026-08-25,FB,1300.0
29,VS-0110,352837,2017,Chevrolet,Sonic,LT,WHITE,103189,Yes,1.0,2026-08-25,VS,800.0
36,FC-0060,354079,2018,Chevrolet,Tahoe,Premier,WHITE,172799,Yes,2.0,2026-08-25,FC,6200.0
16,B-0080,354768,2005,Chevrolet,Tahoe,Z71,BLACK,191096,No,"",2026-08-25,B,1400.0
43,FC-0048,354269,2018,Chevrolet,Traverse,Premier,BLACK,203517,Yes,2.0,2026-08-25,FC,3700.0
36,FC-0063,354026,2016,Chevrolet,Traverse,LT,WHITE,122529,Yes,1.9,2026-08-25,FC,2300.0
48,VS-0103,354030,2013,Chevrolet,Traverse,LT,GOLD,129429,Yes,1.0,2026-08-25,VS,600.0
35,FC-0020,354391,2021,Chevrolet,Trax,LT,WHITE,73386,Yes,3.7,2026-08-25,FC,6600.0
46,FC-0027,353848,2020,Chevrolet,Trax,LT,WHITE,95945,Yes,2.0,2026-08-25,FC,2200.0
17,A-0037,354717,2006,Chrysler,Pacifica,Touring,GOLD,82727,No,"",2026-08-25,A,1100.0
16,B-0052,354681,2011,Chrysler,Town & Country,Touring-L,GOLD,170578,No,"",2026-08-25,B,1000.0
24,S-0011,353218,2022,Coachman,Catalina,30THS,SILVER,999999,Yes,1.0,2026-08-25,S,11600.0
28,S-0031,353045,2024,COACHMAN,CATALINA Trailblazer,26 Th,SILVER,999999,Yes,1.0,2026-08-25,S,11400.0
28,S-0009,352484,2024,Coachmen,Catalina,263BHS,GRAY,999999,Yes,1.0,2026-08-25,S,6200.0
32,S-0006,351439,2022,Coachmen,Catalina legacy,323BHDS,SILVER,999999,Yes,1.0,2026-08-25,S,6000.0
32,FC-0015,354319,2020,Dodge,Challenger,R/T,BLACK,84760,Yes,2.4,2026-08-25,FC,14200.0
16,A-0014,354753,2008,Dodge,Dakota,TRX,ORANGE,227990,No,"",2026-08-25,A,900.0
13,A-0033,354443,2001,Dodge,Ram 1500,Work Special,RED,154383,No,"",2026-08-25,A,300.0
25,S-0013,353266,2021,Dutchm,17B,"",WHITE,999999,Yes,1.0,2026-08-25,S,3000.0
6,S-0046,353983,2003,Ez go,Cart,"",BLUE,999999,No,"",2026-08-25,S,2700.0
40,VS-0111,353627,2014,Ford,E150 Vans,Commercial,WHITE,153232,Yes,1.0,2026-08-25,VS,1000.0
40,FC-0032,354055,2021,Ford,EcoSport,SE,GRAY,167598,Yes,2.0,2026-08-25,FC,1900.0
16,A-0047,354402,2018,Ford,Escape,SE,BLACK,116014,No,"",2026-08-25,A,3000.0
16,B-0062,354747,2016,Ford,Escape,SE,GRAY,185161,No,"",2026-08-25,B,2300.0
17,A-0028,354445,2018,Ford,Expedition,Limited,GRAY,125116,No,"",2026-08-25,A,11200.0
41,FB-0017,352903,2014,Ford,Expedition,Limited,BLACK,150896,Yes,2.0,2026-08-25,FB,900.0
16,FC-0054,353513,2017,Ford,Expedition EL,Limited,GRAY,202811,No,"",2026-08-25,FC,4800.0
33,FC-0006,354217,2024,Ford,Explorer,Limited,GRAY,45333,Yes,4.3,2026-08-25,FC,27000.0
34,FB-0003,352612,2024,Ford,Explorer,Limited,GRAY,41153,Yes,3.6,2026-08-25,FB,27400.0
16,B-0076,354721,2016,Ford,F150,XLT,GRAY,174466,No,"",2026-08-25,B,5800.0
15,A-0025,354357,2015,Ford,F150,Lariat,BLACK,139285,No,"",2026-08-25,A,11500.0
15,A-0049,354780,2014,Ford,F150,XLT,BLACK,149770,No,"",2026-08-25,A,4900.0
43,FC-0065,352686,2013,Ford,F150,Platinum,WHITE,152003,Yes,2.0,2026-08-25,FC,6200.0
48,FB-0034,353874,2014,Ford,F250SD,XLT,GRAY,168816,Yes,2.0,2026-08-25,FB,8400.0
32,FC-0042,354195,2020,Ford,Mustang,EcoBoost Premium Fastback,WHITE,116566,Yes,4.1,2026-08-25,FC,10800.0
26,S-0026,352892,2019,FOREST,261 BH XL,"",TAN,999999,Yes,2.2,2026-08-25,S,2000.0
27,S-0012,353222,2022,Forest,Grey Wolf blcak label,23MKBL Black Label,SILVER,999999,Yes,1.0,2026-08-25,S,9400.0
21,S-0010,352910,2017,Forest,RP M-179,"",BLUE,999999,Yes,1.0,2026-08-25,S,2000.0
21,S-0008,352448,2020,FOREST River,Cherokee,M-274VFK,SILVER,999999,Yes,1.0,2026-08-25,S,5200.0
41,FB-0024,353648,2017,GMC,Acadia,SLE,BLUE,101437,Yes,3.3,2026-08-25,FB,3700.0
15,A-0030,354424,2003,GMC,Sierra 1500,SLE,GOLD,160398,No,"",2026-08-25,A,2800.0
