Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
36,VS-0107,353875,2020,Acura,RDX,w/Technology Pkg,WHITE,235302,Yes,1.0,2026-08-18,VS,4600.0
16,A-0042,354187,2012,BMW,1-Series,128i,BLACK,108323,No,"",2026-08-18,A,1800.0
31,FB-0016,353506,2015,BMW,5-Series,528i xDrive,WHITE,111809,Yes,2.0,2026-08-18,FB,4100.0
44,FB-0018,352993,2011,BMW,5-Series,550i,BLACK,129401,Yes,2.0,2026-08-18,FB,700.0
43,VS-0106,352827,2013,Chevrolet,Camaro,LS,BLACK,178558,Yes,1.0,2026-08-18,VS,500.0
43,FB-0014,353435,2017,Chevrolet,Equinox,LT,WHITE,91335,Yes,2.0,2026-08-18,FB,4000.0
42,FB-0023,352873,2015,Chevrolet,Equinox,LTZ,RED,193833,Yes,2.0,2026-08-18,FB,2000.0
16,B-0028,354534,2012,Chevrolet,Equinox,LT w/1LT,GOLD,170583,No,"",2026-08-18,B,1100.0
17,A-0027,354527,2007,Chevrolet,HHR,LT,WHITE,86301,No,"",2026-08-18,A,2200.0
16,B-0069,354575,2016,Chevrolet,Impala,LTZ,BLUE,107840,No,"",2026-08-18,B,6200.0
15,A-0018,354426,2012,Chevrolet,Malibu,LT w/1LT,BLACK,999999,No,"",2026-08-18,A,800.0
37,FC-0014,353885,2024,Chevrolet,Silverado 1500,LT,BLACK,42062,Yes,2.9,2026-08-18,FC,29800.0
38,VS-0117,353992,2018,Chevrolet,Silverado 1500,LT,SILVER,154272,Yes,1.0,2026-08-18,VS,3500.0
35,FC-0003,353392,2014,Chevrolet,Silverado 1500,LT,RED,115854,Yes,2.7,2026-08-18,FC,10100.0
15,A-0022,354465,2000,Chevrolet,Tahoe,LS,BLUE,269055,No,"",2026-08-18,A,800.0
40,VS-0111,353430,2020,Chevrolet,Trax,LS,BLACK,96681,Yes,1.0,2026-08-18,VS,2400.0
43,FB-0008,352998,2019,Chevrolet,Trax,LS,BLUE,103750,Yes,2.2,2026-08-18,FB,5300.0
34,FB-0011,353241,2019,Chrysler,300,Limited,RED,85245,Yes,2.0,2026-08-18,FB,8200.0
