Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
21,A-017,65764,2014,Acura,ILX,4DR SDN 2.0L,SILVER,265023,No,"",2026-08-25,A,2000.0
31,D-102,65444,2014,Acura,MDX,TECH PKG,BLACK,163986,Yes,"",2026-08-25,D,7000.0
30,D-111,65400,2010,Acura,RDX,TECH PKG,WHITE,148555,Yes,"",2026-08-25,D,2600.0
21,B-119,65937,2009,Acura,RDX,4DR,GRAY,171035,No,"",2026-08-25,B,4000.0
48,Z-034,64606,2008,Acura,TSX,4DR SDN AUTO,SILVER,111591,Yes,3.5,2026-08-25,Z,6800.0
42,B-078,65582,2017,Alfa Romeo,Giulia,Ti,WHITE,49098,Yes,4.2,2026-08-25,B,13400.0
7,C-110,65431,2003,AM GENERAL,HUMMER H1,"",BLACK,11700,No,"",2026-08-25,C,25200.0
21,C-024,65818,2009,Audi,A4,2.0T PREM PLUS,GRAY,120577,No,"",2026-08-25,C,3200.0
19,B-064,65914,2011,Audi,Q5,2.0T PREMIUM,WHITE,179482,No,"",2026-08-25,B,1800.0
28,E-104,65624,2025,BMW,2-Series,228 xDrive,GRAY,45582,Yes,4.7,2026-08-25,E,24000.0
38,A-018,65857,2015,BMW,3-Series,328i,TAN,85616,Yes,4.2,2026-08-25,A,6000.0
44,B-048,65310,2017,BMW,X1,XDrive28i,BLACK,91833,Yes,4.0,2026-08-25,B,4000.0
20,B-069,65917,2016,BMW,X3,XDrive28i,BLACK,127065,No,"",2026-08-25,B,7100.0
37,C-002,65900,2016,BMW,X3,XDrive28i,WHITE,123597,Yes,4.4,2026-08-25,C,7800.0
49,A-066,65372,2021,BMW,X5,M SPORTS ACTIVITY,BLACK,112628,Yes,3.6,2026-08-25,A,30600.0
21,B-040,65721,2014,BMW,X5,XDrive35i,BLACK,143608,No,"",2026-08-25,B,5600.0
21,A-039,65694,2001,BMW,X5,4.4I,BLACK,119726,No,"",2026-08-25,A,2400.0
28,E-004,65648,2025,Buick,Envista,SPORT TOURIN,WHITE,28833,Yes,4.8,2026-08-25,E,24000.0
21,B-110,65781,2015,Cadillac,SRX,LUXURY COLLECTIO,WHITE,113101,No,"",2026-08-25,B,8200.0
21,B-022,65617,2014,Cadillac,SRX,LUXURY COLLECTIO,BLACK,158096,No,"",2026-08-25,B,1300.0
21,B-026,65671,2010,Cadillac,SRX,TURBO PERFORMANC,BLACK,209468,No,"",2026-08-25,B,1900.0
21,A-046,65718,2017,Cadillac,XT5,PREMIUM LUXURY F,WHITE,127159,No,"",2026-08-25,A,8800.0
48,D-048,63674,2015,Cadillac,XTS,Luxury,RED,154500,Yes,3.2,2026-08-25,D,4200.0
21,B-082,65589,2013,Chevrolet,Avalanche,LT,SILVER,227125,No,"",2026-08-25,B,5000.0
21,A-088,65946,2015,Chevrolet,Camaro,LS,BLACK,148094,No,"",2026-08-25,A,5400.0
38,A-044,65714,2015,Chevrolet,Camaro,LS,GRAY,90316,Yes,4.8,2026-08-25,A,10400.0
51,C-078,65461,2022,Chevrolet,Colorado,LT,WHITE,92013,Yes,2.5,2026-08-25,C,19000.0
39,D-001,65799,2022,Chevrolet,Corvette,2LT,GRAY,32463,Yes,4.1,2026-08-25,D,58200.0
42,D-002,65797,2020,Chevrolet,Corvette,2LT,ORANGE,58913,Yes,4.3,2026-08-25,D,55000.0
18,B-003,65679,2019,Chevrolet,Cruze,LT,BROWN,92275,No,"",2026-08-25,B,3500.0
21,B-012,65796,2014,Chevrolet,Cruze,1LT,GOLD,108440,No,"",2026-08-25,B,2700.0
38,D-016,65554,2025,Chevrolet,Equinox,LT,BLACK,28924,Yes,4.3,2026-08-25,D,19500.0
51,Z-004,63440,2020,Chevrolet,Equinox,LS,BLACK,65598,Yes,2.3,2026-08-25,Z,3200.0
30,D-028,65548,2018,Chevrolet,Equinox,LT,BLUE,95306,Yes,"",2026-08-25,D,8400.0
57,Z-031,64338,2017,Chevrolet,Equinox,LT,WHITE,156077,Yes,1.9,2026-08-25,Z,1100.0
8,X-027,65978,2015,Chevrolet,Equinox,LTZ,WHITE,119619,No,"",2026-08-25,X,1500.0
21,B-085,65848,2014,Chevrolet,Equinox,LT,BLUE,112181,No,"",2026-08-25,B,3300.0
21,A-053,65038,2014,Chevrolet,Equinox,LTZ,GRAY,163073,No,"",2026-08-25,A,3400.0
21,C-091,65527,2013,Chevrolet,Equinox,LS,SILVER,127283,No,"",2026-08-25,C,1800.0
32,C-065,65462,2019,Chevrolet,Express Cargo,VAN RW,WHITE,110616,Yes,1.9,2026-08-25,C,8700.0
5,X-002,64928,2019,Chevrolet,Express Cargo,VAN RW,BLACK,102795,Yes,2.4,2026-08-25,X,2900.0
26,C-069,64860,2013,Chevrolet,G2500 Vans,"",WHITE,185978,Yes,2.7,2026-08-25,C,3500.0
19,B-063,65920,2011,Chevrolet,HHR,LT W/2LT,BLACK,125112,No,"",2026-08-25,B,3000.0
29,D-046,65788,2014,Chevrolet,Impala,LT,RED,125620,Yes,"",2026-08-25,D,4200.0
21,B-104,65769,2015,Chevrolet,Impala Limited,LS,GRAY,106567,No,"",2026-08-25,B,4200.0
40,E-081,65595,2025,Chevrolet,Malibu,LT,BLUE,48327,Yes,4.1,2026-08-25,E,15800.0
35,E-099,65615,2024,Chevrolet,Malibu,LT,BLUE,50622,Yes,4.7,2026-08-25,E,16800.0
35,E-123,65653,2024,Chevrolet,Malibu,LT,GRAY,52407,Yes,4.5,2026-08-25,E,15400.0
39,E-139,65702,2024,Chevrolet,Malibu,LT,GRAY,50874,Yes,4.2,2026-08-25,E,16600.0
30,E-071,65578,2024,Chevrolet,Malibu,LT,BLUE,48819,Yes,4.6,2026-08-25,E,15400.0
31,E-085,65597,2024,Chevrolet,Malibu,LT,GRAY,51092,Yes,4.4,2026-08-25,E,15600.0
23,E-134,65678,2024,Chevrolet,Malibu,LT,WHITE,51176,Yes,4.7,2026-08-25,E,15600.0
30,D-022,65666,2023,Chevrolet,Malibu,LT,WHITE,75849,Yes,"",2026-08-25,D,12000.0
62,Z-036,65880,2015,Chevrolet,Malibu,LT,BLACK,171901,Yes,2.2,2026-08-25,Z,1600.0
21,A-084,65530,2014,Chevrolet,Malibu,LT,BLUE,126796,No,"",2026-08-25,A,2200.0
40,A-107,65512,2024,Chevrolet,Silverado 1500,LTZ,GRAY,82540,Yes,4.2,2026-08-25,A,33400.0
28,C-061,64293,2023,Chevrolet,Silverado 1500,LT,WHITE,109067,Yes,2.8,2026-08-25,C,15000.0
40,Z-010,63295,2021,Chevrolet,Silverado 1500,LT,WHITE,150822,Yes,1.3,2026-08-25,Z,10100.0
40,C-107,33453,2019,Chevrolet,Silverado 1500,CUSTO,GRAY,55153,Yes,2.5,2026-08-25,C,17000.0
5,X-004,65646,2019,Chevrolet,Silverado 1500,RST,BLACK,197772,No,"",2026-08-25,X,9000.0
21,D-077,64743,2013,Chevrolet,Silverado 1500,LT,RED,141704,Yes,"",2026-08-25,D,9600.0
19,A-131,65882,2013,Chevrolet,Silverado 1500,LTZ,WHITE,263776,No,"",2026-08-25,A,2800.0
21,D-109,65145,2011,Chevrolet,Silverado 1500,LTZ,WHITE,236285,No,"",2026-08-25,D,3800.0
21,D-038,65755,2001,Chevrolet,Silverado 1500,LS,GOLD,267574,No,"",2026-08-25,D,1000.0
24,E-067,65574,2025,Chevrolet,Silverado 2500,2500HD LT,WHITE,27674,Yes,4.8,2026-08-25,E,48800.0
30,A-001,65961,2021,Chevrolet,Silverado 2500,2500HD LT,WHITE,164968,Yes,"",2026-08-25,A,23800.0
28,D-087,34112,2020,Chevrolet,Silverado 2500,2500HD WOR,WHITE,156135,Yes,"",2026-08-25,D,12600.0
49,C-063,64826,2018,Chevrolet,Silverado 2500,2500HD WOR,WHITE,210015,Yes,2.2,2026-08-25,C,8300.0
54,C-068,65442,2015,Chevrolet,Silverado 2500,2500HD BUI,WHITE,256028,Yes,2.6,2026-08-25,C,4000.0
20,D-085,65115,2008,Chevrolet,Silverado 2500,2500HD LTZ,BLUE,173476,No,"",2026-08-25,D,6600.0
21,D-095,65052,2008,Chevrolet,Silverado 3500,3500HD DRW,SILVER,66471,No,"",2026-08-25,D,12200.0
21,D-027,65562,2019,Chevrolet,Suburban,LT,GRAY,74178,Yes,"",2026-08-25,D,20000.0
21,D-039,65773,2014,Chevrolet,Suburban,LT,BLACK,233571,No,"",2026-08-25,D,4000.0
21,D-042,65675,2004,Chevrolet,Suburban,LT,RED,166708,No,"",2026-08-25,D,4600.0
46,D-099,65455,2020,Chevrolet,Tahoe,LT,BLACK,117499,Yes,3.4,2026-08-25,D,15800.0
30,E-103,65623,2025,Chevrolet,Trailblazer,LT,RED,50499,Yes,4.5,2026-08-25,E,16800.0
47,C-046,65516,2019,Chevrolet,Traverse,LT CLOTH,BLACK,100531,Yes,3.4,2026-08-25,C,7700.0
30,D-053,65893,2015,Chrysler,200,Limited,GRAY,139948,Yes,"",2026-08-25,D,1800.0
26,E-047,65842,2026,Chrysler,Pacifica,Limited,WHITE,35601,Yes,4.8,2026-08-25,E,31000.0
25,E-094,65273,2025,Chrysler,Pacifica,Limited,GRAY,56677,Yes,4.5,2026-08-25,E,27000.0
27,E-133,65677,2025,Chrysler,Pacifica,Select,BLUE,57795,Yes,4.9,2026-08-25,E,20300.0
25,E-121,65649,2025,Chrysler,Pacifica,Select,WHITE,55506,Yes,4.7,2026-08-25,E,20600.0
28,E-079,65594,2024,Chrysler,Pacifica,HYBRID SELE,SILVER,55746,Yes,4.3,2026-08-25,E,19600.0
31,O-001,63370,2022,Chrysler,Pacifica,Touring L,GRAY,298197,Yes,"",2026-08-25,O,4000.0
39,D-108,65465,2021,Chrysler,Pacifica,Touring L,GRAY,103495,Yes,3.8,2026-08-25,D,11300.0
21,B-023,65667,2006,Chrysler,Sebring,CONV TOURING,BLUE,144282,No,"",2026-08-25,B,1100.0
46,A-096,65535,2004,Chrysler,Sebring,LXI,WHITE,109191,Yes,"",2026-08-25,A,900.0
46,Z-018,63842,2013,Dodge,Challenger,SXT,BLACK,102541,Yes,1.7,2026-08-25,Z,4000.0
40,C-058,64733,2021,Dodge,Charger,SXT,GRAY,87260,Yes,4.3,2026-08-25,C,15500.0
21,X-022,65107,2013,Dodge,Charger,SXT,BLACK,122699,No,"",2026-08-25,X,700.0
21,A-079,65167,2005,Dodge,Dakota,SLT,WHITE,164903,No,"",2026-08-25,A,3000.0
19,D-052,65909,1995,Dodge,Dakota,"CLUB CAB 131""",RED,158644,No,"",2026-08-25,D,3200.0
25,E-097,65611,2025,Dodge,Durango,GT,WHITE,50248,Yes,4.6,2026-08-25,E,23200.0
46,Z-015,63824,2015,Dodge,Durango,SXT,SILVER,107313,Yes,4.2,2026-08-25,Z,7000.0
21,D-030,65784,2013,Dodge,Durango,SXT,GRAY,231636,No,"",2026-08-25,D,2500.0
45,D-106,65435,2015,Dodge,Journey,Crossroad,BLACK,146884,Yes,3.8,2026-08-25,D,1800.0
30,A-003,65959,2018,Ford,Edge,Sport,WHITE,94126,Yes,"",2026-08-25,A,7600.0
30,D-107,65464,2017,Ford,Edge,SEL,WHITE,82948,Yes,"",2026-08-25,D,7000.0
39,B-049,65119,2021,Ford,Escape,S,WHITE,77839,Yes,4.2,2026-08-25,B,8200.0
21,B-055,65944,2018,Ford,Escape,SE,GRAY,147372,No,"",2026-08-25,B,2000.0
21,B-025,65669,2016,Ford,Escape,SE,BLACK,178088,No,"",2026-08-25,B,1300.0
21,D-045,65792,2012,Ford,Escape,Limited,GOLD,109942,Yes,"",2026-08-25,D,4800.0
48,D-049,65904,2012,Ford,Escape,XLT,GRAY,117880,Yes,3.1,2026-08-25,D,3600.0
19,A-122,65874,2020,Ford,Explorer,XLT,WHITE,104142,No,"",2026-08-25,A,11000.0
42,C-056,65511,2017,Ford,Explorer,XLT,BLACK,117508,Yes,3.7,2026-08-25,C,7600.0
21,A-016,65701,2016,Ford,Explorer,XLT,WHITE,154950,No,"",2026-08-25,A,3000.0
20,C-005,65966,2014,Ford,Explorer,Limited,GRAY,201973,No,"",2026-08-25,C,3400.0
21,B-028,65665,2014,Ford,Explorer,XLT,WHITE,188118,No,"",2026-08-25,B,2900.0
21,A-127,65862,2010,Ford,Explorer,XLT,SILVER,217681,No,"",2026-08-25,A,800.0
40,Z-011,64601,2019,Ford,F-550 CHASSIS XL,"",WHITE,28783,Yes,1.3,2026-08-25,Z,20200.0
42,C-064,64866,2021,Ford,F150,XL,WHITE,178065,Yes,2.8,2026-08-25,C,10000.0
