Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
37,C-319,178292,2020,Acura,ILX,W/PREMIUM PKG,SILVER,71861,Yes,4.0,2026-08-26,C,15400.0
31,C-331,179375,2025,Acura,Integra,W/A-SPEC PAC,RED,22073,Yes,4.4,2026-08-26,C,25800.0
0,X-010,179358,2024,Acura,Integra,W/A-SPEC PAC,SILVER,5754,No,"",2026-08-26,X,27400.0
27,C-329,179327,2025,Acura,MDX,"",SILVER,13466,Yes,4.4,2026-08-26,C,41000.0
34,D-101,179387,2025,Acura,MDX,"",GRAY,17582,Yes,4.2,2026-08-26,D,39000.0
0,O-012,179324,2025,Acura,MDX,"",WHITE,30994,No,"",2026-08-26,O,37800.0
27,D-120,179505,2025,Acura,MDX,W/TECHNOLOGY PAC,BLACK,42747,Yes,4.9,2026-08-26,D,37000.0
25,C-317,179372,2025,Acura,MDX,W/TECHNOLOGY PAC,BLACK,34913,Yes,4.8,2026-08-26,C,39000.0
31,C-316,179371,2024,Acura,MDX,W/TECHNOLOGY PAC,BLACK,39699,Yes,4.4,2026-08-26,C,34600.0
31,C-048,179107,2023,Acura,MDX,W/TECHNOLOGY PAC,WHITE,33383,Yes,4.2,2026-08-26,C,34400.0
30,O-018,177704,2023,Acura,MDX,W/TECHNOLOGY PAC,GRAY,22277,Yes,4.2,2026-08-26,O,35450.0
25,O-002,177842,2023,Acura,MDX,W/TECHNOLOGY PAC,SILVER,30927,Yes,4.6,2026-08-26,O,35500.0
27,O-011,177822,2022,Acura,MDX,"",WHITE,15128,Yes,4.6,2026-08-26,O,35500.0
10,C-378,179032,2022,Acura,MDX,W/TECHNOLOGY PAC,WHITE,114388,No,"",2026-08-26,C,18000.0
29,D-043,178966,2025,Acura,RDX,SH-,BLACK,19981,Yes,4.4,2026-08-26,D,35500.0
27,D-107,179473,2025,Acura,RDX,SH-,WHITE,6581,Yes,4.5,2026-08-26,D,36200.0
25,C-320,177839,2025,Acura,RDX,W/A-SPEC PACKAGE,BLACK,24644,Yes,4.5,2026-08-26,C,36800.0
29,W-002,177854,2025,Acura,RDX,W/TECHNOLOGY PAC,WHITE,14746,Yes,4.3,2026-08-26,W,37800.0
29,D-109,179492,2024,Acura,RDX,SH-,WHITE,24160,Yes,4.6,2026-08-26,D,30600.0
33,C-325,179205,2024,Acura,RDX,W/A-SPEC PACKAGE,BLACK,29456,Yes,2.3,2026-08-26,C,28600.0
36,D-049,176734,2024,Acura,RDX,W/TECHNOLOGY PAC,BLUE,24787,Yes,4.4,2026-08-26,D,32800.0
30,D-068,178967,2023,Acura,RDX,W/TECHNOLOGY PAC,GRAY,25248,Yes,4.3,2026-08-26,D,29000.0
33,B-095,179388,2020,Acura,RDX,W/A-SPEC PKG,GRAY,87652,Yes,3.8,2026-08-26,B,19800.0
8,B-163,179026,2017,Acura,RDX,"",WHITE,129386,No,"",2026-08-26,B,5800.0
9,A-168,178562,2012,Acura,TL,ADVANCE AUTO,SILVER,141282,No,"",2026-08-26,A,1700.0
7,A-367,179945,2007,Acura,TL,TYPE-S,WHITE,118775,No,"",2026-08-26,A,3900.0
0,X-008,179313,2025,Acura,TLX,W/TECHNOLOGY PAC,GRAY,10312,No,"",2026-08-26,X,34800.0
26,C-322,179206,2024,Acura,TLX,W/TECHNOLOGY PAC,WHITE,29167,Yes,4.7,2026-08-26,C,31000.0
29,D-071,177796,2019,Acura,TLX,2.4L,GRAY,35536,Yes,3.2,2026-08-26,D,18800.0
7,C-321,179227,2019,Acura,TLX,W/TECHNOLOGY PKG,BLACK,108819,No,"",2026-08-26,C,11200.0
7,B-411,179076,2016,Acura,TLX,4DR SDN,SILVER,106222,No,"",2026-08-26,B,12000.0
7,B-412,179284,2015,Acura,TLX,4DR SDN,GRAY,188589,No,"",2026-08-26,B,5300.0
31,D-126,179516,2024,Acura,ZDX,W/A-SPEC PACKAGE,RED,12605,Yes,4.3,2026-08-26,D,29000.0
32,A-227,178722,2023,Alfa Romeo,Stelvio,VELOCE,WHITE,31377,Yes,4.9,2026-08-26,A,24500.0
29,A-206,179818,2020,Alfa Romeo,Stelvio,SPORT,RED,60283,Yes,4.3,2026-08-26,A,12400.0
25,B-432,176926,2023,Audi,A3,PREMIUM,BLACK,8895,Yes,4.6,2026-08-26,B,23400.0
27,D-092,179858,2023,Audi,A3,PREMIUM,BLUE,26490,Yes,4.5,2026-08-26,D,21500.0
0,Y-018,180103,2022,Audi,A3,PREMIUM,BLACK,46682,No,"",2026-08-26,Y,17400.0
24,B-011,177106,2015,Audi,A3,1.8T PREMIUM PLUS,BLACK,111909,Yes,"",2026-08-26,B,900.0
25,A-263,177222,2023,Audi,A4,SEDAN PREMIUM PLU,WHITE,34503,Yes,"",2026-08-26,A,16000.0
41,A-108,178363,2021,Audi,A4,SEDAN S LINE PREM,WHITE,99318,Yes,3.5,2026-08-26,A,10200.0
32,B-390,179132,2018,Audi,A4,Premium,GRAY,32383,Yes,4.2,2026-08-26,B,16200.0
8,B-393,178918,2015,Audi,A4,Premium,WHITE,76817,No,"",2026-08-26,B,6200.0
30,D-232,179214,2018,Audi,A5,CABRIOLET PREMIUM,BLACK,36593,Yes,4.6,2026-08-26,D,21400.0
39,D-144.6,179958,2018,Audi,A5,SPORTBACK PREMIUM,BLACK,90023,Yes,2.2,2026-08-26,D,8800.0
23,B-201,177723,2016,Audi,A6,2.0T PREMIUM,BLACK,61200,Yes,"",2026-08-26,B,6000.0
0,Y-015,180094,2023,Audi,Q3 S-Line,PREMIUM PL,WHITE,36951,No,"",2026-08-26,Y,24000.0
34,B-402,178535,2021,Audi,Q5,PREMIUM PLUS,BLACK,79945,Yes,4.5,2026-08-26,B,14600.0
30,B-438,179580,2020,Audi,Q5,Premium Plus,BLUE,86867,Yes,4.2,2026-08-26,B,13000.0
35,A-262,177209,2019,Audi,Q5,Premium Plus,SILVER,73473,Yes,3.9,2026-08-26,A,11000.0
7,A-142,179044,2010,Audi,Q5,Premium Plus,BLACK,134365,No,"",2026-08-26,A,2600.0
28,D-140.9,179769,2022,Audi,Q5 S-Line,"",GRAY,20189,Yes,4.9,2026-08-26,D,28200.0
28,A-202,179808,2022,Audi,Q5 S-Line,PREMIUM,GRAY,71857,Yes,4.8,2026-08-26,A,16000.0
28,B-399,180115,2022,Audi,Q5 S-Line,PREMIUM,BLACK,58968,Yes,4.6,2026-08-26,B,17700.0
25,A-213,180009,2019,Audi,Q7,"",WHITE,58905,Yes,"",2026-08-26,A,17200.0
29,B-397,179912,2017,Audi,Q7,"",WHITE,78755,Yes,4.6,2026-08-26,B,14200.0
27,D-143.7,179829,2023,Audi,SQ5,SPORTBACK PRESTI,WHITE,21668,Yes,4.9,2026-08-26,D,40000.0
30,B-409,179283,2017,Audi,TT,ROADSTER 2.0 TFSI,BLACK,22733,Yes,2.9,2026-08-26,B,21000.0
7,B-433,179057,2010,BMW,1-Series,128i,GOLD,43375,No,"",2026-08-26,B,7600.0
25,D-141.2,179777,2024,BMW,2-Series,M235I XDRIV,WHITE,15165,Yes,4.9,2026-08-26,D,34600.0
25,C-397,179156,2021,BMW,3-Series,330i,GRAY,78467,Yes,"",2026-08-26,C,17800.0
28,C-431,179750,2020,BMW,3-Series,330i,BLACK,70217,Yes,4.4,2026-08-26,C,15500.0
30,A-196,179872,2020,BMW,3-Series,330I XDRIVE,GRAY,33516,Yes,4.2,2026-08-26,A,21200.0
35,A-205,179812,2018,BMW,3-Series,330I XDRIVE,BLACK,97672,Yes,3.6,2026-08-26,A,8500.0
7,B-446,178723,2015,BMW,3-Series,335i,BLACK,126022,No,"",2026-08-26,B,6300.0
23,B-398,179223,2011,BMW,3-Series,328i,WHITE,96671,Yes,"",2026-08-26,B,3900.0
24,A-238,177580,2009,BMW,3-Series,328i,GOLD,107902,Yes,"",2026-08-26,A,1200.0
23,C-430,179780,2019,BMW,4-Series,440I,GRAY,69310,Yes,"",2026-08-26,C,12400.0
36,A-172,179621,2018,BMW,4-Series,430i,WHITE,70773,Yes,3.5,2026-08-26,A,16000.0
24,B-085,179845,2016,BMW,4-Series,435I XDRIVE,BLACK,122512,Yes,"",2026-08-26,B,6400.0
31,D-249,178948,2016,BMW,5-Series,535i,WHITE,116220,Yes,3.7,2026-08-26,D,9000.0
7,A-225,178720,2014,BMW,5-Series,535I XDRIVE,GRAY,117833,No,"",2026-08-26,A,4800.0
8,A-210,179847,2004,BMW,5-Series,525i,GOLD,181973,No,"",2026-08-26,A,1100.0
33,B-436,179582,2025,BMW,X1,XDrive28i,BLACK,38362,Yes,3.9,2026-08-26,B,25000.0
37,F-105,176147,2017,BMW,X1,XDrive28i,GRAY,123077,Yes,3.0,2026-08-26,F,2200.0
27,D-051,177801,2023,BMW,X3,sDrive30i,BLUE,24239,Yes,3.7,2026-08-26,D,26800.0
25,D-202,179537,2023,BMW,X3,XDrive30i,GRAY,35838,Yes,4.8,2026-08-26,D,28800.0
31,D-268,179065,2019,BMW,X4,M40i,BLACK,81359,Yes,4.2,2026-08-26,D,21600.0
25,B-426,179232,2023,BMW,X5,XDrive40i,WHITE,49323,Yes,4.8,2026-08-26,B,37250.0
0,O-001,178842,2022,BMW,X5,xDrive45e,WHITE,41080,No,"",2026-08-26,O,39000.0
30,A-189,179879,2019,BMW,X5,XDrive40i,BLACK,78297,Yes,4.5,2026-08-26,A,18400.0
7,A-230.7,179916,2019,BMW,X5,XDrive40i,BLUE,119809,No,"",2026-08-26,A,15800.0
29,B-391,179125,2011,BMW,X5,35I,WHITE,43439,Yes,3.9,2026-08-26,B,9300.0
32,B-261,180070,2022,BMW,X7,XDrive40i,WHITE,44150,Yes,4.4,2026-08-26,B,40400.0
28,B-408,178753,2020,Buick,Enclave,Premium,WHITE,77106,Yes,4.3,2026-08-26,B,19000.0
7,D-011,179509,2018,Buick,Enclave,Essence,WHITE,126366,No,"",2026-08-26,D,6200.0
39,D-022,179385,2013,Buick,Enclave,Premium,BLACK,111797,Yes,2.0,2026-08-26,D,2000.0
44,F-101,174082,2009,Buick,Enclave,CXL,BROWN,121493,Yes,2.4,2026-08-26,F,500.0
32,A-153,179482,2025,Buick,Encore GX,SPORT TOUR,WHITE,19009,Yes,4.1,2026-08-26,A,20100.0
30,D-141.8,179792,2024,Buick,Encore GX,Avenir,WHITE,15276,Yes,3.7,2026-08-26,D,22600.0
34,C-161,180032,2023,Buick,Encore GX,Select,RED,27800,Yes,4.3,2026-08-26,C,17200.0
32,D-159,178977,2023,Buick,Envision,Essence,WHITE,50261,Yes,4.1,2026-08-26,D,19800.0
30,C-203,178316,2022,Buick,Envision,Preferred,BLACK,67443,Yes,4.1,2026-08-26,C,16000.0
40,F-014,162959,2014,Buick,LaCrosse,Leather,SILVER,124327,Yes,2.5,2026-08-26,F,2000.0
32,C-136,174691,2014,Buick,Verano,PREMIUM GROUP,BLACK,82922,Yes,3.8,2026-08-26,C,4600.0
33,A-124,179414,2012,Buick,Verano,4DR SDN,WHITE,46766,Yes,3.4,2026-08-26,A,3600.0
24,C-171,178222,2017,Cadillac,ATS,SEDAN,WHITE,107163,Yes,"",2026-08-26,C,4800.0
9,B-350,179971,2017,Cadillac,ATS,SEDAN,BLACK,54206,No,"",2026-08-26,B,9000.0
8,C-079.1,180142,2023,Cadillac,CT4,Luxury,GRAY,38966,No,"",2026-08-26,C,22400.0
28,A-161,179951,2020,Cadillac,CT4,Premium Luxury,WHITE,73218,Yes,4.6,2026-08-26,A,18000.0
23,C-156,180022,2024,Cadillac,CT5,Luxury,BLACK,28143,Yes,"",2026-08-26,C,25600.0
7,B-019,179884,2009,Cadillac,CTS,W/1SA,RED,143994,No,"",2026-08-26,B,600.0
26,B-098,179398,2022,Cadillac,Escalade,Luxury,BLACK,118828,Yes,"",2026-08-26,B,38200.0
9,B-312,179834,2020,Cadillac,Escalade,ESV Premium,WHITE,120008,No,"",2026-08-26,B,20200.0
33,B-425,179585,2019,Cadillac,Escalade,Platinum,BLACK,80525,Yes,4.2,2026-08-26,B,30500.0
39,D-238,179915,2014,Cadillac,Escalade,Platinum,WHITE,112121,Yes,2.3,2026-08-26,D,12000.0
8,B-158.1,178601,2012,Cadillac,Escalade,Hybrid,WHITE,162151,No,"",2026-08-26,B,2400.0
28,D-059,179142,2025,Cadillac,XT4,Sport,WHITE,37271,Yes,2.6,2026-08-26,D,29000.0
31,B-091,176720,2024,Cadillac,XT4,Luxury,BROWN,15002,Yes,4.1,2026-08-26,B,26000.0
24,A-165,179940,2022,Cadillac,XT4,PREMIUM LUXU,BLUE,64188,Yes,"",2026-08-26,A,20500.0
0,Y-017,180102,2021,Cadillac,XT4,Sport,SILVER,69410,No,"",2026-08-26,Y,18200.0
8,C-405,179175,2019,Cadillac,XT5,"",SILVER,81426,No,"",2026-08-26,C,12200.0
40,D-205,179579,2018,Cadillac,XT5,"",BLUE,90198,Yes,1.9,2026-08-26,D,10100.0
31,C-165,180039,2017,Cadillac,XT5,"",GRAY,43780,Yes,3.9,2026-08-26,C,12500.0
35,X-015,178527,2024,Cadillac,XT6,Sport,SILVER,29299,Yes,3.4,2026-08-26,X,37000.0
26,B-112,180122,2023,Cadillac,XT6,PREMIUM LUXU,BLACK,42899,Yes,"",2026-08-26,B,29400.0
25,C-157,176107,2021,Cadillac,XT6,Premium Luxury,GRAY,77436,Yes,4.5,2026-08-26,C,22200.0
33,C-153,179972,2020,Cadillac,XT6,PREMIUM LUXU,GRAY,117718,Yes,3.4,2026-08-26,C,13600.0
40,F-017,172057,2017,Cadillac,XTS,PREMIUM LUXURY,WHITE,127917,Yes,1.3,2026-08-26,F,4200.0
49,F-007,175937,2014,Cadillac,XTS,Luxury,BLACK,99614,Yes,2.7,2026-08-26,F,2400.0
30,D-147.1,180068,2024,Chevrolet,Blazer,LT,BLACK,3611,Yes,4.0,2026-08-26,D,25400.0
29,D-121,179506,2024,Chevrolet,Blazer,LT,WHITE,22827,Yes,4.6,2026-08-26,D,22500.0
23,B-241,175505,2023,Chevrolet,Blazer,LT,BLACK,69108,Yes,"",2026-08-26,B,18400.0
23,B-461,178389,2020,Chevrolet,Camaro,1LT,WHITE,79970,Yes,"",2026-08-26,B,13600.0
8,B-132,179295,2017,Chevrolet,Camaro,1LT,RED,113279,No,"",2026-08-26,B,8000.0
39,F-104,174006,2014,Chevrolet,Camaro,LS,BLACK,91500,Yes,1.2,2026-08-26,F,900.0
9,A-013,179420,2010,Chevrolet,Camaro,2LT,SILVER,187206,No,"",2026-08-26,A,2200.0
30,X-007,178276,2025,Chevrolet,Colorado, WORK TR,BLACK,9878,Yes,4.5,2026-08-26,X,27800.0
31,B-100,179455,2025,Chevrolet,Colorado,TRAIL B,WHITE,28294,Yes,4.6,2026-08-26,B,34800.0
22,C-162,180033,2023,Chevrolet,Colorado, LT,RED,34597,Yes,"",2026-08-26,C,23200.0
7,A-154,179498,2019,Chevrolet,Colorado, WORK TR,WHITE,113245,No,"",2026-08-26,A,10000.0
32,D-262,179590,2019,Chevrolet,Colorado,LT,SILVER,25010,Yes,3.1,2026-08-26,D,23200.0
29,A-147,179109,2017,Chevrolet,Corvette,Grand Sport,BLACK,45256,Yes,3.4,2026-08-26,A,43800.0
8,D-020,179201,1989,Chevrolet,Corvette,2DR CONVERT,RED,56161,No,"",2026-08-26,D,3200.0
7,A-230.1,179905,2014,Chevrolet,Cruze,1LT,SILVER,132772,No,"",2026-08-26,A,1100.0
7,C-122,179617,2014,Chevrolet,Cruze,LTZ,SILVER,159519,No,"",2026-08-26,C,600.0
9,C-271,179435,2012,Chevrolet,Cruze,LT W/1LT,BLUE,162076,No,"",2026-08-26,C,600.0
27,C-125,179619,2026,Chevrolet,Equinox,LT,GRAY,3701,Yes,4.6,2026-08-26,C,25000.0
25,C-085,179773,2026,Chevrolet,Equinox,RS,GRAY,4795,Yes,4.7,2026-08-26,C,29600.0
25,D-128,179615,2025,Chevrolet,Equinox,LT,BLACK,22523,Yes,4.8,2026-08-26,D,22800.0
28,B-144,179541,2025,Chevrolet,Equinox,LT,GRAY,21373,Yes,4.5,2026-08-26,B,22200.0
24,A-155,179637,2024,Chevrolet,Equinox,LS,GRAY,5431,Yes,"",2026-08-26,A,18900.0
26,B-284,179012,2024,Chevrolet,Equinox,LS,WHITE,7060,Yes,4.3,2026-08-26,B,18200.0
36,B-128,179635,2024,Chevrolet,Equinox,RS,BLACK,51309,Yes,4.2,2026-08-26,B,19800.0
24,D-023,179746,2022,Chevrolet,Equinox,RS,GRAY,55352,Yes,"",2026-08-26,D,17600.0
48,C-360,179308,2020,Chevrolet,Equinox,LT,BLUE,80581,Yes,1.6,2026-08-26,C,4700.0
9,B-454,179747,2020,Chevrolet,Equinox,Premier,BLUE,114986,No,"",2026-08-26,B,2500.0
34,B-073,179005,2019,Chevrolet,Equinox,LT,GRAY,83138,Yes,3.6,2026-08-26,B,10600.0
24,B-009,179658,2018,Chevrolet,Equinox,LT,RED,104313,Yes,"",2026-08-26,B,4800.0
35,F-019,171910,2016,Chevrolet,Equinox,LT,BLUE,146694,Yes,2.7,2026-08-26,F,2800.0
8,B-226,178298,2015,Chevrolet,Equinox,LT,SILVER,120322,No,"",2026-08-26,B,2300.0
7,B-159.9,180171,2012,Chevrolet,Equinox,LT W/1LT,BLACK,194387,No,"",2026-08-26,B,500.0
26,D-085,178170,2026,Chevrolet,Equinox EV,RS,BLUE,1498,Yes,4.8,2026-08-26,D,27000.0
26,D-146.5,180040,2026,Chevrolet,Equinox EV,RS,BLACK,2719,Yes,4.8,2026-08-26,D,29000.0
9,B-282,179507,2018,Chevrolet,Express Cargo,VAN RW,WHITE,96615,No,"",2026-08-26,B,11200.0
49,F-054,163666,2016,Chevrolet,EXPRESS COMMERCIAL C,"",WHITE,121206,Yes,1.4,2026-08-26,F,2000.0
7,A-321,178914,2016,Chevrolet,G2500 Vans,"",WHITE,130931,No,"",2026-08-26,A,7600.0
25,A-009,179322,2004,Chevrolet,Impala,4DR SDN,TAN,53121,Yes,"",2026-08-26,A,1400.0
32,A-211,179454,2024,Chevrolet,Malibu,LS,WHITE,52235,Yes,3.0,2026-08-26,A,13300.0
25,C-125.3,180045,2017,Chevrolet,Malibu,LS,GRAY,97303,Yes,"",2026-08-26,C,1800.0
46,F-041,175774,2017,Chevrolet,Malibu,LT,WHITE,166118,Yes,1.3,2026-08-26,F,1600.0
48,F-015,174833,2015,Chevrolet,Malibu,LT,WHITE,124702,Yes,1.3,2026-08-26,F,1300.0
49,F-113,174902,2014,Chevrolet,Malibu,LT,BLACK,172647,Yes,0.0,2026-08-26,F,500.0
7,A-331,179705,2008,Chevrolet,Malibu,LT W/1LT,SILVER,103989,No,"",2026-08-26,A,1900.0
26,B-145,179293,2025,Chevrolet,Silverado 1500,CUSTO,BLACK,2457,Yes,4.7,2026-08-26,B,42000.0
29,B-142,179279,2025,Chevrolet,Silverado 1500,HIGH,GRAY,15545,Yes,4.0,2026-08-26,B,46200.0
0,Y-016,180100,2024,Chevrolet,Silverado 1500,CUSTO,GRAY,31675,No,"",2026-08-26,Y,28800.0
27,C-384,179052,2024,Chevrolet,Silverado 1500,CUSTO,BLACK,48214,Yes,4.1,2026-08-26,C,25700.0
27,A-228,178727,2024,Chevrolet,Silverado 1500,LTZ,WHITE,26543,Yes,4.5,2026-08-26,A,39800.0
37,B-102,175504,2023,Chevrolet,Silverado 1500,LT,BLACK,104511,Yes,3.5,2026-08-26,B,17400.0
29,D-133,179697,2023,Chevrolet,Silverado 1500,RST,GRAY,24439,Yes,4.0,2026-08-26,D,33750.0
34,D-083,178275,2021,Chevrolet,Silverado 1500,CUSTO,WHITE,73038,Yes,4.3,2026-08-26,D,15800.0
7,A-140,179479,2021,Chevrolet,Silverado 1500,LT,BLACK,99021,No,"",2026-08-26,A,20000.0
9,C-149,180087,2021,Chevrolet,Silverado 1500,LTZ,WHITE,108762,No,"",2026-08-26,C,23800.0
31,B-373,178619,2021,Chevrolet,Silverado 1500,RST,RED,99261,Yes,4.3,2026-08-26,B,16200.0
44,F-013,173420,2018,Chevrolet,Silverado 1500,CUSTO,RED,123470,Yes,1.3,2026-08-26,F,6200.0
8,B-252,180046,2014,Chevrolet,Silverado 1500,LT,BLUE,110204,Yes,3.8,2026-08-26,B,10800.0
36,A-150,179114,2022,Chevrolet,Silverado 1500 LTD,C,GRAY,70574,Yes,3.8,2026-08-26,A,22000.0
12,B-185,179788,2019,Chevrolet,Sonic,LS,GRAY,90005,No,"",2026-08-26,B,1500.0
45,D-145.8,179997,2018,Chevrolet,Spark,LS,TAN,100449,Yes,2.3,2026-08-26,D,2400.0
32,B-010,179444,2017,Chevrolet,Spark,LS,GRAY,43383,Yes,4.1,2026-08-26,B,1900.0
23,C-403,177862,2017,Chevrolet,Spark,LS,WHITE,64549,Yes,"",2026-08-26,C,2000.0
26,C-125.2,179969,2015,Chevrolet,Spark,LT,WHITE,68589,Yes,"",2026-08-26,C,800.0
29,C-124,179618,2025,Chevrolet,Suburban,LT,GRAY,12424,Yes,4.3,2026-08-26,C,57200.0
24,B-240,175501,2023,Chevrolet,Suburban,LS,BLACK,98604,Yes,"",2026-08-26,B,26000.0
41,W-005,175377,2023,Chevrolet,Suburban,LT,BLACK,104748,Yes,1.8,2026-08-26,W,23300.0
38,D-151,178952,2021,Chevrolet,Suburban,LT,BLACK,101412,Yes,4.1,2026-08-26,D,24200.0
8,B-309,180059,2018,Chevrolet,Suburban,PREMIER,GRAY,125786,No,"",2026-08-26,B,17200.0
7,A-317,179636,2015,Chevrolet,Suburban,LTZ,BLACK,188574,No,"",2026-08-26,A,5100.0
7,B-203,178693,2008,Chevrolet,Suburban,LT W/2LT,BLUE,152931,No,"",2026-08-26,B,1200.0
33,B-065,176714,2023,Chevrolet,Tahoe,LS,BLACK,92256,Yes,3.6,2026-08-26,B,28000.0
29,A-157,179649,2023,Chevrolet,Tahoe,Z71,BLACK,51829,Yes,4.4,2026-08-26,A,51000.0
9,B-297,179986,2022,Chevrolet,Tahoe,LT,BLACK,198454,No,"",2026-08-26,B,16600.0
8,D-111,179494,2021,Chevrolet,Tahoe,LS,BLUE,138598,No,"",2026-08-26,D,18000.0
8,C-201,178312,2019,Chevrolet,Tahoe,LT,WHITE,143803,No,"",2026-08-26,C,10800.0
