Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
41,R-016,558946,2024,Toyota,RAV4,XLE,WHITE,84143,Yes,3.5,2026-08-27,R
63,R-024,561274,2020,Buick,Enclave,Essence,BLACK,93470,Yes,1.8,2026-08-27,R
54,R-031,559682,2016,Toyota,Tundra,SR5 4.6L V8,GRAY,130452,Yes,1.8,2026-08-27,R
55,R-037,558848,2010,Mazda,MX-5 Miata,MIATA TOURING,RED,79857,Yes,1.4,2026-08-27,R
46,R-046,556923,2014,Hyundai,Sonata,LIMITED,BLACK,144689,Yes,1.3,2026-08-27,R
64,R-052,561563,2012,GMC,Acadia,SLT1,BROWN,168056,Yes,2.1,2026-08-27,R
39,R-076,558564,2021,Toyota,Highlander,HYBRID XL,SILVER,86810,Yes,3.9,2026-08-27,R
41,R-077,562217,2020,Toyota,Tacoma,SR5 V6,WHITE,90810,Yes,2.3,2026-08-27,R
56,R-086,563941,2017,Subaru,Outback,TOURING,BLACK,208444,Yes,1.5,2026-08-27,R
54,R-087,563943,2007,Honda,Ridgeline,"",GRAY,198506,Yes,1.3,2026-08-27,R
58,R-097,554733,2017,Dodge,Journey,CROSSROAD PL,GRAY,119003,Yes,2.2,2026-08-27,R
41,R-098,561114,2017,Kia,Forte,LX,BLACK,101219,Yes,2.5,2026-08-27,R
31,R-101,563947,2006,Ford,F450SD,"",WHITE,236860,Yes,3.0,2026-08-27,R
46,R-104,561140,2022,Chrysler,Pacifica,Limited,BLACK,49827,Yes,3.5,2026-08-27,R
44,R-108,557126,2014,Ram,1500,Tradesman,WHITE,131476,Yes,2.0,2026-08-27,R
39,R-114,560121,2021,Chevrolet,Silverado 2500,2500HD LT,WHITE,155211,Yes,3.7,2026-08-27,R
35,W-027,561159,2019,Nissan,Pathfinder,SL,SILVER,117681,Yes,2.9,2026-08-27,W
49,W-035,562177,2016,Subaru,Impreza,WAGON 2.0I S,BLACK,138267,Yes,2.0,2026-08-27,W
43,W-043,561760,2018,Chevrolet,Silverado 1500,LTZ,WHITE,167622,Yes,3.6,2026-08-27,W
43,W-053,557453,2018,Maserati,Levante,3.0L,GRAY,77439,Yes,3.8,2026-08-27,W
53,W-059,520696,2015,Volkswagen,Jetta,SEDAN 2.0L S,BLACK,136379,Yes,2.9,2026-08-27,W
51,W-065,560860,2016,Kia,Sedona,LX,RED,152644,Yes,2.8,2026-08-27,W
67,W-068,563384,2008,Ford,F250SD,"",SILVER,126485,Yes,2.5,2026-08-27,W
39,W-071,560319,2016,Porsche,Cayenne,4DR,TAN,101011,Yes,3.0,2026-08-27,W
46,W-073,563378,2016,Hyundai,Elantra,SE,SILVER,171785,Yes,2.4,2026-08-27,W
41,W-085,560926,2021,INFINITI,Q60,3.0T LUXE,RED,29085,Yes,2.4,2026-08-27,W
54,W-097,563380,2008,Mercedes-Benz,C Class,3.0L SPORT,BLACK,138154,Yes,2.2,2026-08-27,W
46,W-100,561714,2018,Chevrolet,Silverado 1500,LT,BLACK,151314,Yes,2.0,2026-08-27,W
39,W-109,560692,2015,GMC,Sierra 1500,SLE,GRAY,125233,Yes,2.0,2026-08-27,W
77,W-110,562369,2013,Ford,F150,LARIAT,BLACK,185049,Yes,2.0,2026-08-27,W
40,W-118,562395,2023,Cadillac,XT4,PREMIUM LUXU,SILVER,101130,Yes,2.0,2026-08-27,W
61,W-127,557219,2010,Dodge,Ram 1500,TRX,WHITE,188058,Yes,2.0,2026-08-27,W
49,W-130,557785,2010,Dodge,Challenger,R/T CLASS,BLUE,142730,Yes,2.0,2026-08-27,W
49,W-132,560956,2012,Ford,Mustang,V6,SILVER,181259,Yes,2.0,2026-08-27,W
51,W-136,560279,2016,Land Rover,Range Rover Sport,"",BLUE,100887,Yes,1.9,2026-08-27,W
68,W-140,560923,2018,Nissan,Versa,SEDAN S PLUS,GRAY,122162,Yes,2.0,2026-08-27,W
47,W-143,561562,2008,Dodge,3500 Sprinter Vans,"",WHITE,314783,Yes,0.5,2026-08-27,W
39,W-150,562509,2021,Nissan,Kicks,S,BLUE,112964,Yes,3.8,2026-08-27,W
77,W-154,562976,2015,Ford,Focus,SE,BLACK,128524,Yes,2.2,2026-08-27,W
48,W-159,562846,2020,Toyota,Prius,L ECO,WHITE,74549,Yes,2.0,2026-08-27,W
44,W-160,561810,2016,BMW,3-Series,328i,SILVER,170878,Yes,2.1,2026-08-27,W
45,W-170,558957,2017,Chevrolet,Sonic,LT,SILVER,79777,Yes,2.4,2026-08-27,W
44,W-171,556975,2016,Ram,1500,SLT,BLACK,119123,Yes,2.5,2026-08-27,W
52,W-176,557070,2009,Dodge,Charger,R/T,RED,143259,Yes,2.0,2026-08-27,W
55,W-179,557280,2015,Ford,Taurus,SEL,SILVER,157973,Yes,2.0,2026-08-27,W
62,W-190,561838,2016,Ford,F350SD,"",WHITE,293155,Yes,2.0,2026-08-27,W
46,W-191,560770,2012,Toyota,Avalon,LIMITED,WHITE,299727,Yes,2.0,2026-08-27,W
0,W-500,563731,2010,Ford,Fusion,SE,GRAY,1,No,"",2026-08-27,W
