Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
37,1S-0109,731796,2008,Acura,MDX,4WD 4dr AWD,SILVER,202676,Yes,1.9,2026-08-17,1S,1300.0
23,1S-0081,731680,2020,Alfa Romeo,Giulia,Ti Sport,WHITE,88654,Yes,4.1,2026-08-17,1S,10400.0
16,1S-0261,731740,2018,Audi,A3,Sedan Premium,WHITE,92895,Yes,4.8,2026-08-17,1S,8400.0
20,1S-0254,731692,2020,Audi,A4,Sedan Premium Plus,GRAY,54526,Yes,4.5,2026-08-17,1S,17800.0
25,1S-0199,731755,2015,Audi,A6,2.0T Premium Plus,GRAY,147304,Yes,2.8,2026-08-17,1S,4400.0
24,1S-0243,731682,2017,Audi,Q3,Premium Plus,BLUE,67027,Yes,4.3,2026-08-17,1S,12000.0
16,1S-0252,731688,2020,Audi,Q5,Premium Plus,WHITE,80642,Yes,4.8,2026-08-17,1S,15800.0
18,1S-0253,731691,2019,Audi,Q5,Prestige,WHITE,52052,Yes,4.9,2026-08-17,1S,17700.0
24,1S-0244,731679,2018,Audi,Q5,Premium Plus,WHITE,90380,Yes,4.6,2026-08-17,1S,11800.0
18,1S-0250,731687,2014,Audi,Q5,Premium Plus,SILVER,90932,Yes,4.9,2026-08-17,1S,7200.0
17,1S-0268,731748,2022,Audi,Q7,Premium Plus,BLACK,46593,Yes,4.5,2026-08-17,1S,28600.0
15,1S-0273,731862,2021,Audi,S6,Premium Plus,BLUE,32023,Yes,4.8,2026-08-17,1S,38100.0
14,1S-0069,731886,2025,BMW,M2,Coupe,GRAY,6910,Yes,4.8,2026-08-17,1S,65200.0
23,1S-0255,731690,2021,BMW,X5,sDrive40i,BLACK,43329,Yes,4.4,2026-08-17,1S,26400.0
20,1S-0160,731778,2022,BMW,X6,XDrive40i,RED,37370,Yes,4.7,2026-08-17,1S,44900.0
20,1S-0134,731954,2023,Buick,Envision,Avenir,GRAY,11420,Yes,4.5,2026-08-17,1S,28500.0
25,1S-0132,731951,2023,Buick,Envision,Essence,GRAY,33186,Yes,3.7,2026-08-17,1S,19800.0
29,1S-0043,731659,2022,Buick,Envision,Essence,WHITE,61132,Yes,3.6,2026-08-17,1S,19900.0
27,1S-0226,731762,2017,Buick,LaCrosse,Essence,WHITE,71733,Yes,2.6,2026-08-17,1S,12000.0
24,1S-0139,731697,2017,Cadillac,ATS,Sedan,BLACK,66523,Yes,3.8,2026-08-17,1S,10400.0
19,1S-0142,731884,2025,Cadillac,CT4,CT4-V 4dr Sdn,BLACK,10317,Yes,4.8,2026-08-17,1S,42600.0
24,1S-0157,731647,2019,Cadillac,Escalade,Premium Luxury,WHITE,100372,Yes,4.3,2026-08-17,1S,25800.0
28,1S-0183,731791,2015,Cadillac,Escalade,ESV Luxury,SILVER,165514,Yes,2.6,2026-08-17,1S,7400.0
25,1S-0017,731869,2015,Cadillac,SRX,Luxury Collection,SILVER,116657,Yes,3.4,2026-08-17,1S,5000.0
27,1S-0159,731716,2013,Cadillac,SRX,Performance Collection,RED,81207,Yes,4.1,2026-08-17,1S,5000.0
15,1S-0274,731870,2023,Cadillac,XT4,Luxury,BLACK,21505,Yes,4.8,2026-08-17,1S,23200.0
26,1S-0177,731757,2021,Cadillac,XT4,Sport,BLUE,38794,Yes,3.6,2026-08-17,1S,21300.0
20,1S-0181,731779,2020,Cadillac,XT4,Premium Luxury,BLACK,46763,Yes,4.5,2026-08-17,1S,18000.0
26,1S-0042,731657,2019,Cadillac,XT4,Premium Luxury,GRAY,55673,Yes,4.4,2026-08-17,1S,18400.0
16,1S-0162,731844,2022,Cadillac,XT5,Sport,WHITE,26323,Yes,4.8,2026-08-17,1S,32200.0
22,1S-0138,731669,2019,Cadillac,XT5,Base,WHITE,72689,Yes,4.0,2026-08-17,1S,15000.0
23,1S-0141,731882,2013,Cadillac,XTS,4dr Sdn,RED,52820,Yes,4.6,2026-08-17,1S,11700.0
23,1S-0143,731889,2020,Chevrolet,Colorado,Z71,BLACK,73609,Yes,3.8,2026-08-17,1S,19000.0
16,1S-0127,731471,2023,Chevrolet,Equinox,LS,BLACK,40712,Yes,4.8,2026-08-17,1S,16800.0
32,1S-0107,731781,2018,Chevrolet,Equinox,LT,RED,81724,Yes,1.7,2026-08-17,1S,5000.0
24,1S-0099,731750,2012,Chevrolet,Equinox,LT w/2LT,WHITE,158370,Yes,3.1,2026-08-17,1S,3600.0
25,1S-0033,731649,2008,Chevrolet,Equinox,LT,BLACK,104891,Yes,2.9,2026-08-17,1S,2000.0
15,1S-0131,731927,2026,Chevrolet,Silverado 1500,High Country,TAN,2675,Yes,5.0,2026-08-17,1S,58600.0
27,1S-0098,731747,2017,Chevrolet,Silverado 1500,LT,WHITE,129118,Yes,2.9,2026-08-17,1S,13400.0
27,1S-0161,731831,2020,Chevrolet,Suburban,LT,WHITE,73810,Yes,4.4,2026-08-17,1S,24000.0
