Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
16,B-0168,96201,2021,Chevrolet,Silverado 1500,RST,RED,90310,No,"",2026-09-02,B
16,B-0177,96432,2014,INFINITI,QX80,4dr,SILVER,157965,No,"",2026-09-02,B
22,B-0180,96478,2016,Jeep,Wrangler,Unlimited Rubicon,WHITE,61022,Yes,4.3,2026-09-02,B
17,B-0191,96326,2015,INFINITI,QX60,4dr,BLACK,131983,No,"",2026-09-02,B
21,B-0195,96260,2018,Ford,F150,XLT,BLACK,113353,Yes,3.0,2026-09-02,B
16,B-0199,96488,2015,Lexus,RX 350,4dr,BLACK,84476,No,"",2026-09-02,B
18,B-0200,96573,2015,Hyundai,Sonata,2.4L SE,WHITE,112717,No,"",2026-09-02,B
16,B-0202,96288,2015,Chevrolet,Malibu,LS,BLUE,139978,No,"",2026-09-02,B
28,B-0208,96451,2020,Ford,S/D C/C,XL,WHITE,110937,Yes,"",2026-09-02,B
15,B-0210,95866,2010,Hyundai,Elantra,GLS,BLUE,191953,No,"",2026-09-02,B
16,B-0212,95872,2015,Nissan,Altima,2.5 S,WHITE,211692,No,"",2026-09-02,B
19,B-0214,96036,2020,Nissan,Rogue,SV,GRAY,119045,Yes,3.4,2026-09-02,B
16,B-0216,95907,2012,Nissan,Rogue,S,SILVER,120946,No,"",2026-09-02,B
20,B-0218,92967,2008,Mercedes-Benz,S Class,5.5L V8,BLACK,236016,No,"",2026-09-02,B
20,B-0219,94387,2007,Nissan,Frontier,SE,RED,172985,Yes,2.6,2026-09-02,B
17,B-0220,91907,2018,Jeep,Compass,Limited,RED,140452,Yes,4.3,2026-09-02,B
29,B-0222,95089,2016,Dodge,Grand Caravan,SE,BLACK,142501,Yes,2.5,2026-09-02,B
26,B-0223,96200,2021,Nissan,Kicks,SR,WHITE,59229,Yes,"",2026-09-02,B
16,BX-0042,93476,2026,GMC,Sierra 1500,SLT,BLACK,22282,No,"",2026-09-02,BX
17,BX-0182,96536,2019,Nissan,Pathfinder,SL,SILVER,120439,No,"",2026-09-02,BX
16,BX-0202,96567,2024,Mazda,CX-5,2.5 S Carbon Edition,GRAY,52631,No,"",2026-09-02,BX
18,BX-0212,96231,2023,Nissan,Rogue,S,BLACK,57560,Yes,3.9,2026-09-02,BX
17,C-0003,96551,2013,Jeep,Wrangler,Sport,BROWN,69141,No,"",2026-09-02,C
15,C-0015,96247,2026,Jeep,Cherokee,Limited,WHITE,1406,Yes,5.0,2026-09-02,C
16,C-0018,96294,2023,Buick,Envision,Avenir,WHITE,28330,Yes,4.6,2026-09-02,C
27,C-0030,95884,2023,Chevrolet,Trailblazer,LS,GRAY,53310,Yes,2.6,2026-09-02,C
16,C-0034,95143,2023,Kia,Sorento,SX,WHITE,33159,Yes,5.0,2026-09-02,C
20,C-0037,95661,2021,Buick,Encore GX,Essence,RED,71661,Yes,4.1,2026-09-02,C
17,C-0041,96143,2024,Kia,Carnival,EX,SILVER,8677,Yes,4.5,2026-09-02,C
16,C-0063,93712,2013,Mercedes-Benz,GLK Class,GLK 350,BLACK,112857,No,"",2026-09-02,C
16,C-0065,96064,2015,Chevrolet,Silverado 1500,High Country,WHITE,182976,No,"",2026-09-02,C
25,C-0067,96282,2022,Kia,Sportage,LX,BLUE,106025,Yes,2.2,2026-09-02,C
16,C-0069,94475,2016,GMC,Canyon,SLE,SILVER,102409,Yes,4.3,2026-09-02,C
15,C-0070,94476,2017,Buick,Envision,Preferred,BLACK,125993,No,"",2026-09-02,C
18,C-0072,94480,2022,Chevrolet,Silverado 3500,3500HD CC Work Truck,BLACK,85954,Yes,2.7,2026-09-02,C
16,C-0074,95650,2019,GMC,Sierra 2500,"2500HD Double Cab 158.1""",WHITE,126842,No,"",2026-09-02,C
18,C-0077,95085,2024,GMC,Sierra 2500,2500HD AT4,WHITE,98496,Yes,4.2,2026-09-02,C
16,C-0080,96449,2023,Tesla,Model Y,Long Range,WHITE,15874,No,"",2026-09-02,C
17,C-0087,96133,2023,Hyundai,Santa Fe,Hybrid Limited,WHITE,116671,Yes,4.5,2026-09-02,C
16,C-0089,93084,2018,Toyota,4Runner,SR5,WHITE,154417,No,"",2026-09-02,C
18,C-0092,93151,2019,GMC,Sierra 1500,SLT,BLACK,122314,Yes,3.9,2026-09-02,C
16,C-0094,95458,2018,Toyota,Tundra,SR5 5.7L V8,WHITE,113699,No,"",2026-09-02,C
17,C-0096,95453,2018,Ford,Explorer,Platinum,WHITE,129666,No,"",2026-09-02,C
16,C-0100,95455,2023,Ram,1500,Laramie,SILVER,21812,No,"",2026-09-02,C
20,C-0111,96074,2018,GMC,Yukon XL,Denali,WHITE,96293,Yes,2.9,2026-09-02,C
18,C-0114,96369,2022,Chevrolet,Silverado 1500 LTD,LT,BLACK,86680,Yes,4.1,2026-09-02,C
16,C-0116,96376,2020,Volkswagen,Tiguan,SE,WHITE,147138,No,"",2026-09-02,C
17,C-0121,96077,2011,Toyota,4Runner,SR5 V6,BLACK,123513,No,"",2026-09-02,C
23,C-0124,95960,2023,Ford,Expedition Max,Limited MAX,SILVER,89442,Yes,3.9,2026-09-02,C
21,C-0125,93089,2021,Ford,Escape,SEL,BLACK,54575,Yes,3.6,2026-09-02,C
21,C-0128,96153,2017,Ford,F150,Limited,WHITE,124380,Yes,3.6,2026-09-02,C
17,C-0130,95958,2022,Jeep,Wagoneer,Series I,WHITE,96201,No,"",2026-09-02,C
15,C-0133,96305,2014,Cadillac,SRX,Performance Collection,BLACK,147582,No,"",2026-09-02,C
19,C-0134,95854,2012,Chevrolet,Malibu,LT w/1LT,GRAY,164608,No,"",2026-09-02,C
16,C-0141,96300,2015,Ram,1500,Big Horn,GRAY,109554,No,"",2026-09-02,C
16,C-0148,94086,2015,Nissan,Rogue,SL,SILVER,58391,No,"",2026-09-02,C
17,C-0151,96517,2008,Nissan,Pathfinder,S,SILVER,184384,No,"",2026-09-02,C
17,C-0152,96541,2015,Mazda,CX-9,Sport,SILVER,163837,No,"",2026-09-02,C
16,C-0153,96554,2002,Land Rover,Discovery,Series II SD,GOLD,1,No,"",2026-09-02,C
16,C-0156,96098,2012,Chevrolet,Volt,5dr HB,RED,103796,No,"",2026-09-02,C
12,C-0157,94777,2024,Kandi,Kruiser,"",BLACK,19,No,"",2026-09-02,C
18,C-0158,95987,2018,Chevrolet,Camaro,1LT,BLUE,57492,No,"",2026-09-02,C
18,C-0159,96230,2017,GMC,Yukon,SLT,BLACK,217312,No,"",2026-09-02,C
16,C-0160,96233,2019,Nissan,Murano,SL,BLACK,146171,No,"",2026-09-02,C
16,C-0161,96237,2012,Ford,F250SD,XL,SILVER,126178,No,"",2026-09-02,C
0,C-0162,96099,2013,Stehi Tow,St80td,"",WHITE,0,No,"",2026-09-02,C
17,C-0163,95434,2020,Honda,Pilot,EX-L w/Navi & RES,GRAY,62438,No,"",2026-09-02,C
17,C-0164,94933,2020,Ford,Expedition Max,Limited MAX,BLACK,154764,No,"",2026-09-02,C
16,C-0165,95336,2014,Jeep,Wrangler,Unlimited Sport,BLACK,140403,No,"",2026-09-02,C
18,C-0167,94701,2011,Chrysler,Town & Country,Touring-L,SILVER,117608,No,"",2026-09-02,C
15,C-0168,95761,2016,Ford,T250 Vans,"T-250 130"" Low Rf 9000 GVWR Swing-Out RH",WHITE,233558,No,"",2026-09-02,C
15,C-0172,96522,2006,Ford,Super Duty F-650 Straight Frame,XL,GRAY,364665,No,"",2026-09-02,C
21,CX-0148,95047,2016,Hyundai,Elantra,Value Edition,WHITE,99542,Yes,2.9,2026-09-02,CX
16,CX-0162,96583,2018,Mercedes-Benz,GLA,GLA 250,WHITE,91104,No,"",2026-09-02,CX
41,D-0002,94073,2012,Volkswagen,GTI,2dr HB Man,BLUE,163595,Yes,1.3,2026-09-02,D
31,D-0003,91800,2016,GMC,Sierra 1500,"Double Cab 143.5""",GRAY,117215,Yes,2.7,2026-09-02,D
29,D-0005,92359,2013,GMC,Yukon,SLT,BLACK,235037,Yes,2.9,2026-09-02,D
21,D-0006,93823,2005,Chevrolet,Impala,LS,WHITE,72134,Yes,2.7,2026-09-02,D
34,D-0008,93948,2013,Chrysler,300,4dr Sdn,BLACK,173774,Yes,1.6,2026-09-02,D
20,D-0009,93762,2004,INFINITI,G35,Coupe w/Leather,BLUE,106890,Yes,1.6,2026-09-02,D
24,D-0010,93069,2021,GMC,Acadia,Denali,RED,117102,Yes,3.5,2026-09-02,D
20,D-0042,90558,2019,GMC,Acadia,SLT,WHITE,122164,Yes,3.5,2026-09-02,D
23,D-0044,92720,2011,Land Rover,Range Rover Sport,HSE LUX,GRAY,85213,Yes,3.6,2026-09-02,D
28,D-0045,89094,2011,Chevrolet,Avalanche,LT,WHITE,111450,Yes,3.2,2026-09-02,D
24,D-0046,88739,2015,Volkswagen,Golf R,4dr HB w/DCC/Nav,BLUE,93513,Yes,2.1,2026-09-02,D
29,D-0047,92721,2016,Ford,Escape,SE,BLACK,139055,Yes,1.8,2026-09-02,D
30,D-0048,92363,2016,Chevrolet,Colorado,Z71,BLUE,163124,Yes,2.6,2026-09-02,D
38,D-0049,93703,2017,Chevrolet,Traverse,Premier,BLACK,148609,Yes,2.2,2026-09-02,D
30,D-0054,91193,2019,Chevrolet,Impala,LT,SILVER,94899,Yes,2.0,2026-09-02,D
24,D-0059,90068,2019,Toyota,Tacoma,TRD Off Road,GRAY,115899,Yes,3.9,2026-09-02,D
25,D-0064,91704,2022,Dodge,Charger,SXT,BLACK,81412,Yes,3.8,2026-09-02,D
25,D-0065,89805,2020,Toyota,Corolla,LE,WHITE,34500,Yes,3.9,2026-09-02,D
29,D-0067,74407,2022,Momentum,G Class,"",WHITE,1,Yes,3.3,2026-09-02,D
18,D-0070,90100,2023,Toyota,RAV4 PRIME,XSE,WHITE,39251,Yes,4.4,2026-09-02,D
19,D-0074,95117,2023,Chevrolet,Corvette,3LT,BLACK,11812,Yes,4.6,2026-09-02,D
35,D-0076,95727,2019,Ford,Fusion,SE,BLACK,127270,Yes,2.6,2026-09-02,D
19,D-0078,92335,2023,Nissan,Rogue,S,WHITE,31748,Yes,3.9,2026-09-02,D
22,D-0080,96308,2016,Audi,A3,2.0T Premium Plus,WHITE,75556,Yes,0.0,2026-09-02,D
27,D-0081,95130,2016,Jeep,Patriot,Sport SE,SILVER,101987,Yes,0.0,2026-09-02,D
20,D-0085,96323,2019,Chrysler,300,Limited,GRAY,86778,Yes,4.0,2026-09-02,D
16,D-0089,95808,2026,Toyota,Tacoma,Hybrid Trailhunter,BLACK,4390,Yes,4.8,2026-09-02,D
16,D-0096,96520,2009,Hummer,H3T,H3T Luxury,BLACK,143397,No,"",2026-09-02,D
16,D-0097,96532,2020,Chrysler,Pacifica,Touring L Plus,GRAY,41137,No,"",2026-09-02,D
16,D-0098,96528,2025,Hyundai,Elantra,SEL Convenience,GRAY,31701,No,"",2026-09-02,D
16,D-0099,96533,2024,Ford,F150,XLT,GRAY,53100,No,"",2026-09-02,D
16,D-0104,96185,2015,Ford,F150,Platinum,BLACK,144763,No,"",2026-09-02,D
16,D-0112,96213,2020,Volkswagen,Tiguan,SEL,GRAY,61635,No,"",2026-09-02,D
17,D-0115,96443,2023,Audi,Q5,Premium Plus,SILVER,65884,Yes,4.7,2026-09-02,D
15,D-0119,96476,2015,BMW,4-Series,435i,SILVER,85589,No,"",2026-09-02,D
15,D-0120,96474,2024,Lexus,RX-Series,Premium,WHITE,24246,Yes,4.5,2026-09-02,D
15,D-0122,96503,2017,Jeep,Wrangler,Unlimited Sport,WHITE,64639,No,"",2026-09-02,D
16,D-0123,96313,2013,Dodge,Challenger,SXT,WHITE,185209,No,"",2026-09-02,D
16,D-0125,96347,2013,Honda,Accord,Sdn Touring,BLACK,206519,No,"",2026-09-02,D
16,D-0126,96348,2008,Lexus,ES 350,4dr Sdn,BEIGE,154456,No,"",2026-09-02,D
20,D-0127,94979,2008,Chevrolet,Equinox,LT,RED,94945,No,"",2026-09-02,D
17,D-0132,95422,2010,Toyota,Sienna,Limited,BEIGE,200913,No,"",2026-09-02,D
17,D-0133,95794,2008,Honda,Ridgeline,RTL,GRAY,213894,No,"",2026-09-02,D
16,D-0134,95362,2019,Toyota,RAV4,LE,RED,135293,No,"",2026-09-02,D
16,D-0135,95828,2019,Chevrolet,Silverado 1500,LT,RED,136119,No,"",2026-09-02,D
15,D-0136,95861,2022,Audi,Q5 S-Line,S line Premium Plus,BLACK,61203,No,"",2026-09-02,D
16,D-0138,96330,2023,Hyundai,Elantra,SEL,RED,16455,No,"",2026-09-02,D
15,D-0139,96331,2008,Chrysler,300,Limited,BLUE,191655,No,"",2026-09-02,D
10,D-0142,95838,1998,Yamaha,SailFish,"",WHITE,1,No,"",2026-09-02,D
16,D-0143,96425,2022,Lexus,RC 300,RC 300,BLACK,19344,No,"",2026-09-02,D
16,D-0144,96426,2021,Chevrolet,Silverado 1500,LT,WHITE,96314,No,"",2026-09-02,D
9,D-0145,96483,2009,Ranger,188VX,"",BURGUNDY,1,No,"",2026-09-02,D
16,D-0146,96495,2015,Nissan,Versa Note,S Plus,SILVER,84118,No,"",2026-09-02,D
15,D-0147,96158,2011,Ford,Mustang,V6 Premium,RED,95364,No,"",2026-09-02,D
10,D-0148,96582,2016,Polaris,Slingshot sl,"",RED,4083,No,"",2026-09-02,D
16,DX-0090,95416,2018,Kia,Stinger,Premium,BLUE,90272,No,"",2026-09-02,DX
20,I-0009,96155,2021,Kia,Rio,S,BLACK,89308,No,"",2026-09-02,I
18,I-0010,96159,2012,Hyundai,Genesis,4.6L,BLACK,1,No,"",2026-09-02,I
17,I-0023,96321,2019,Jeep,Cherokee,Latitude Plus,BLACK,96210,No,"",2026-09-02,I
12,I-0024,96585,2018,Ram,1500,Big Horn,GRAY,177927,No,"",2026-09-02,I
32,I-0101,94591,2015,Ford,F250SD,XL,WHITE,246035,Yes,2.2,2026-09-02,I
