Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
24,B-0119,234328,2016,Acura,ILX,w/Premium/A-SPEC Pkg,BLACK,151070,Yes,2.8,2026-07-30,B,6100.0
22,D-0094,234906,2024,Acura,Integra,w/A-Spec Package,BLACK,33013,Yes,3.5,2026-07-30,D,24750.0
29,D-0007,1006747,2022,Acura,MDX,w/Technology Package,WHITE,63496,Yes,3.0,2026-07-30,D,24950.0
15,BB-0019,234701,2012,Acura,MDX,Tech Pkg,WHITE,194445,No,"",2026-07-30,BB,3000.0
15,BB-0025,234905,2011,Acura,MDX,Tech Pkg,GRAY,199547,No,"",2026-07-30,BB,2800.0
15,DD-0020,235038,2011,Acura,MDX,Tech Pkg,SILVER,168294,No,"",2026-07-30,DD,4200.0
15,DD-0001,234845,2004,Acura,MDX,Touring Pkg,SILVER,164833,No,"",2026-07-30,DD,2000.0
20,C-0136,234926,2016,Acura,RDX,Advance Pkg,BLACK,143368,Yes,4.1,2026-07-30,C,9000.0
19,C-0175,235114,2017,Acura,TLX,w/Technology Pkg,WHITE,100935,Yes,4.1,2026-07-30,C,13000.0
20,D-0176,234234,2018,Audi,A4,Tech Premium,BLACK,69965,Yes,4.4,2026-07-30,D,10800.0
24,B-0032,234932,2017,Audi,A4,Premium Plus,BLACK,102586,Yes,2.7,2026-07-30,B,9400.0
15,B-0076,235019,2017,Audi,A4,Premium Plus,WHITE,134650,Yes,"",2026-07-30,B,5200.0
20,B-0045,235202,2013,Audi,A4,Premium Plus,BLACK,84956,Yes,4.1,2026-07-30,B,5000.0
21,C-0195,235230,2020,Audi,A5,Sportback Premium Plus,WHITE,60774,Yes,3.9,2026-07-30,C,15000.0
24,B-0075,235030,2014,Audi,A7,3.0 Prestige,GRAY,153549,Yes,3.7,2026-07-30,B,7200.0
29,C-0221,235228,2013,Audi,A7,3.0 Premium Plus,GOLD,92541,Yes,3.1,2026-07-30,C,5800.0
15,C-0086,235063,2022,Audi,e-tron GT,GT Premium Plus,WHITE,20940,Yes,4.8,2026-07-30,C,40250.0
21,D-0117,234898,2025,Audi,Q5,S line Premium Plus,BLACK,23930,Yes,4.5,2026-07-30,D,33000.0
15,B-0018,234682,2018,Audi,Q5,Prestige,BLACK,82820,No,"",2026-07-30,B,11600.0
14,D-0124,234848,2023,Audi,Q5 S-Line,S line Premium Plus,GRAY,48279,Yes,4.7,2026-07-30,D,22800.0
17,D-0180,234971,2023,Audi,Q5 S-Line,S line Premium Plus,GREEN,48259,Yes,4.7,2026-07-30,D,22600.0
14,D-0126,234927,2023,Audi,Q5 S-Line,S line Premium Plus,WHITE,40225,Yes,4.5,2026-07-30,D,23200.0
17,D-0129,234919,2023,Audi,Q5 S-Line,S line Premium Plus,GRAY,41678,Yes,4.8,2026-07-30,D,27200.0
19,D-0138,234882,2023,Audi,Q5 S-Line,S line Premium Plus,WHITE,31500,Yes,4.4,2026-07-30,D,25000.0
17,D-0128,234935,2023,Audi,Q5 S-Line,S line Premium Plus,GRAY,51412,Yes,4.9,2026-07-30,D,21600.0
14,D-0125,234861,2023,Audi,Q5 S-Line,S line Premium Plus,WHITE,24964,Yes,5.0,2026-07-30,D,25400.0
16,D-0127,234928,2023,Audi,Q5 S-Line,S line Premium Plus,GREEN,44732,Yes,5.0,2026-07-30,D,23200.0
22,D-0107,234491,2022,Audi,Q5 S-Line,S line Premium Plus,SILVER,52604,Yes,4.3,2026-07-30,D,19200.0
26,D-0163,234893,2025,Audi,Q7,Premium Plus,BLUE,30384,Yes,3.8,2026-07-30,D,38600.0
21,C-0095,235003,2017,Audi,Q7,Premium,BLACK,119467,Yes,4.4,2026-07-30,C,8400.0
18,D-0141,235044,2022,Audi,RS 5,Sportback 2.9 TFSI quattro,BLUE,29158,Yes,4.5,2026-07-30,D,55750.0
21,D-0134,234432,2019,Audi,S4,Premium Plus,SILVER,63044,Yes,4.3,2026-07-30,D,23000.0
24,C-0206,235224,2016,BMW,2-Series,228i,BROWN,81076,Yes,4.1,2026-07-30,C,12800.0
18,B-0077,235029,2014,BMW,2-Series,M235i,WHITE,103193,Yes,4.2,2026-07-30,B,13400.0
23,C-0073,234955,2023,BMW,3-Series,330i xDrive,GRAY,41378,Yes,4.0,2026-07-30,C,28000.0
15,D-0171,235054,2020,BMW,3-Series,330i xDrive,WHITE,81946,Yes,4.9,2026-07-30,D,15900.0
16,C-0164,234956,2019,BMW,3-Series,330i,WHITE,87090,Yes,4.2,2026-07-30,C,15000.0
21,BB-0041,235201,2009,BMW,3-Series,335i xDrive,GRAY,119730,Yes,3.9,2026-07-30,BB,4800.0
15,T-0016,234383,2008,BMW,3-Series,335i,GRAY,185299,No,"",2026-07-30,T,600.0
21,D-0111,234860,2020,BMW,5-Series,540i xDrive,BLACK,96553,Yes,3.9,2026-07-30,D,19200.0
21,C-0088,235106,2015,BMW,7-Series,740Li,BLACK,108509,Yes,4.3,2026-07-30,C,9200.0
21,D-0205,233261,2006,BMW,7-Series,750Li,BLACK,86444,Yes,3.7,2026-07-30,D,2400.0
15,C-0154,234958,2019,BMW,M4,CS,OTHER,87430,Yes,4.7,2026-07-30,C,43750.0
24,C-0223,235241,2015,BMW,M4,2dr Cpe,WHITE,73817,Yes,4.2,2026-07-30,C,32750.0
27,D-0031,1006798,2017,BMW,X1,sDrive28i,GRAY,130258,Yes,3.8,2026-07-30,D,3800.0
14,B-0080,235057,2017,BMW,X1,XDrive28i,WHITE,74735,No,"",2026-07-30,B,10200.0
27,C-0093,235001,2022,BMW,X3,sDrive30i,BLACK,57239,Yes,4.0,2026-07-30,C,24200.0
