Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
18,U-052,183837,2020,Acura,MDX,"",WHITE,67372,Yes,3.6,2026-08-20,U,19500.0
9,B-042,183955,2019,Audi,Q5,"",BLUE,152857,Yes,4.1,2026-08-20,B,5200.0
17,B-062,183998,2018,BMW,3-Series,330e,BLACK,56633,Yes,3.9,2026-08-20,B,7000.0
20,B-037,183947,2017,BMW,X3,XDrive28i,WHITE,150593,Yes,3.8,2026-08-20,B,3500.0
18,B-086,183983,2015,Buick,Enclave,"",BLACK,130097,Yes,3.1,2026-08-20,B,2200.0
17,B-002,183961,2011,Buick,Enclave,CXL,WHITE,194360,Yes,2.9,2026-08-20,B,300.0
17,B-004,183978,2017,Buick,Envision,"",BRONZE,87902,Yes,3.8,2026-08-20,B,9100.0
21,B-008,183995,2017,Chevrolet,Cruze,LT,BLACK,166009,Yes,3.1,2026-08-20,B,2700.0
19,B-107,183816,2015,Chevrolet,Cruze,"",BLACK,88449,Yes,3.2,2026-08-20,B,900.0
22,B-036,183939,2015,Chevrolet,Equinox,LTZ,BROWN,190524,Yes,2.8,2026-08-20,B,500.0
23,B-065,184000,2003,Chevrolet,Silverado 1500,"",BLUE,193685,Yes,"",2026-08-20,B,1200.0
20,B-005,183979,2000,Chevrolet,Silverado 1500,"",BURGUNDY,155883,Yes,3.0,2026-08-20,B,4000.0
20,B-010.2,183997,2019,Chevrolet,Silverado 1500 LD,"",WHITE,153425,Yes,3.3,2026-08-20,B,9600.0
9,B-029,183972,2014,Chevrolet,Sonic,LT,BLACK,103025,Yes,2.9,2026-08-20,B,500.0
20,B-015,183976,2017,Chevrolet,Traverse,1LT,WHITE,0,Yes,2.4,2026-08-20,B,1000.0
19,B-067,184007,2010,Dodge,Grand Caravan,"",GRAY,194455,Yes,"",2026-08-20,B,550.0
20,B-022,183968,2016,Fiat,500X,TREKKING,CREAM,154163,Yes,3.9,2026-08-20,B,1000.0
27,B-045,183945,2014,Ford,Edge,SEL,SILVER,184609,Yes,3.8,2026-08-20,B,500.0
22,B-003,183962,2007,Ford,F250SD,"",WHITE,155427,Yes,2.7,2026-08-20,B,4500.0
9,B-041,183953,2013,Ford,Flex,Limited,SILVER,168839,Yes,"",2026-08-20,B,1400.0
18,B-033,183924,2017,Ford,Focus,SE,GRAY,47178,Yes,3.8,2026-08-20,B,3500.0
17,B-001,183959,2016,GMC,Acadia,"",GRAY,196998,Yes,3.0,2026-08-20,B,3900.0
10,B-056,183464,2023,GMC,Sierra 1500,SLE,WHITE,21294,Yes,3.5,2026-08-20,B,20000.0
20,B-032,183923,2016,Hyundai,Elantra,GT,BLUE,116051,Yes,3.9,2026-08-20,B,5200.0
17,B-046,183788,2023,Hyundai,Venue,"",BLACK,61821,Yes,3.8,2026-08-20,B,10800.0
17,B-112,183844,2014,Jeep,Wrangler,UNLIMITED S,WHITE,179611,Yes,"",2026-08-20,B,4000.0
31,B-019,183984,2007,Lexus,ES 350,"",GRAY,167458,Yes,2.9,2026-08-20,B,1600.0
16,B-044,183999,2017,Lincoln,MKC,"",WHITE,129299,Yes,3.2,2026-08-20,B,5600.0
21,B-031,183835,2011,Mazda,CX-7,"",RED,118510,Yes,3.6,2026-08-20,B,2500.0
18,B-009,183811,2017,Nissan,Pathfinder,SV,BLACK,102200,Yes,3.6,2026-08-20,B,1800.0
9,B-010.1,183996,2019,Nissan,Rogue,SV,WHITE,174643,Yes,3.7,2026-08-20,B,2600.0
9,B-034,183925,2010,Nissan,Rogue,SL,WHITE,112793,Yes,3.6,2026-08-20,B,1200.0
19,B-059,184006,2017,Nissan,Titan,SL,BURGUNDY,169632,Yes,"",2026-08-20,B,3300.0
9,B-047,183946,2006,Pontiac,Vibe,"",BLUE,63567,Yes,3.9,2026-08-20,B,3500.0
21,B-006,183832,2016,RAM HEMI,1500 BIG HORN,"",BLACK,130913,Yes,3.1,2026-08-20,B,7500.0
18,B-014,183975,2008,Saturn,VUE,XR,BRONZE,92021,Yes,3.7,2026-08-20,B,900.0
21,B-079,183798,2010,Subaru,Outback,"",WHITE,233486,Yes,3.3,2026-08-20,B,1500.0
19,B-028,183970,2017,Toyota,Corolla,LE,SILVER,195754,Yes,3.7,2026-08-20,B,4700.0
