Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
16,B-0059,702872,2014,Buick,Enclave,Premium,BLUE,263989,No,"",2026-07-21,B
38,B-0060,699671,2014,Nissan,Versa Note,SV,WHITE,112941,Yes,3.7,2026-07-21,B
33,B-0063,701963,2013,Volkswagen,Jetta,Sedan TDI w/Premium/Nav,WHITE,108915,Yes,2.7,2026-07-21,B
16,B-0068,701651,2009,GMC,Acadia,SLT2,BLACK,219583,No,"",2026-07-21,B
15,B-0076,702792,2013,Mercedes-Benz,GLK Class,GLK 350,RED,113560,No,"",2026-07-21,B
34,BR-0106,696221,2000,Nissan,Xterra,XE,RED,190235,Yes,2.7,2026-07-21,BR
15,CR-0008,700842,2007,Chevrolet,Impala,Police Pkg 9C1,TAN,261618,No,"",2026-07-21,CR
15,CR-0009,696586,2011,Nissan,Rogue,S,GRAY,178735,No,"",2026-07-21,CR
16,CR-0010,703312,2016,Ford,Explorer,4dr Base,BLACK,135501,No,"",2026-07-21,CR
31,CR-0025,700369,2014,Ford,F150,Platinum,SILVER,129818,Yes,1.5,2026-07-21,CR
38,CR-0027,701613,2013,GMC,Terrain,SLE,BLACK,115647,Yes,0.9,2026-07-21,CR
44,CR-0058,698137,2013,Nissan,Rogue,S,SILVER,107246,Yes,1.3,2026-07-21,CR
30,CR-0062,700797,2014,Jeep,Grand Cherokee,Laredo,RED,89215,Yes,2.1,2026-07-21,CR
36,CR-0089,700413,2019,Dodge,Grand Caravan,SXT,GRAY,173827,Yes,1.9,2026-07-21,CR
32,CR-0090,699156,2011,Ford,F150,XLT,TAN,158904,Yes,1.7,2026-07-21,CR
25,CR-0096,700778,2005,Chevrolet,Corvette,2dr Cpe,SILVER,77840,Yes,1.7,2026-07-21,CR
45,CR-0099,700463,2006,Lexus,GS 300,4dr Sdn,RED,118572,Yes,0.9,2026-07-21,CR
14,E-0032,701929,2015,Chevrolet,City Express,Cargo Van LS,WHITE,1,No,"",2026-07-21,E
15,ER-0080,702760,2000,Jeep,Grand Cherokee,Laredo,WHITE,227813,No,"",2026-07-21,ER
15,I-0015,702802,2016,Lincoln,MKX,Select,BURGUNDY,159841,No,"",2026-07-21,I
16,I-0019,703175,2008,Honda,Odyssey,EX-L,GRAY,248986,No,"",2026-07-21,I
17,I-0026,700862,2007,Toyota,Highlander,Hybrid V6 (2 Rows) (CVT-E),BLUE,1,No,"",2026-07-21,I
16,I-0027,701069,2017,Dodge,Grand Caravan,GT,WHITE,159179,No,"",2026-07-21,I
14,IR-0018,700849,2013,Hyundai,Azera,4dr Sdn,GRAY,181292,No,"",2026-07-21,IR
15,IR-0021,699005,2013,Ford,Edge,SEL,BROWN,179485,No,"",2026-07-21,IR
14,RV-0001,703439,2019,Know sportsman,Sportsman,s,BEIGE,1,No,"",2026-07-21,RV
