Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
15,YO-0037,1185471,2017,Hyundai,Sonata,2.4L,BLUE,88936,No,"",2026-08-13,YO
12,YO-0038,1185472,2018,Nissan,Versa,Sedan S Plus,BLACK,161726,No,"",2026-08-13,YO
15,YO-0039,1185473,2013,Ford,Escape,SE,GRAY,140465,No,"",2026-08-13,YO
13,YO-0040,1185474,2012,Chevrolet,Traverse,LTZ,GRAY,105488,No,"",2026-08-13,YO
15,YO-0041,1185475,2012,Nissan,Frontier,SV,BLACK,270117,No,"",2026-08-13,YO
14,YO-0042,1185481,2017,Nissan,Altima,2.5 SR,BLACK,108245,No,"",2026-08-13,YO
12,YO-0043,1185638,2018,Chevrolet,Corvette,3LT,WHITE,102720,No,"",2026-08-13,YO
5,YO-0047,1184161,2018,Chevrolet,Silverado 1500,Work Truck,SILVER,1,No,"",2026-08-13,YO
12,YO-0048,1185424,2015,Chevrolet,Equinox,LTZ,RED,177542,No,"",2026-08-13,YO
12,YO-0049,1185428,2012,Ford,F150,XLT,GREEN,196979,No,"",2026-08-13,YO
14,YO-0050,1185435,2019,GMC,Terrain,SLT,SILVER,125563,No,"",2026-08-13,YO
12,YO-0051,1185440,2022,Toyota,Tacoma,SR5 V6,WHITE,78146,No,"",2026-08-13,YO
12,YO-0052,1185444,2018,GMC,Sierra 1500,SLT,GRAY,116788,No,"",2026-08-13,YO
11,YO-0053,1185455,2014,Chevrolet,Corvette,Stingray Z51 2LT,BLUE,35888,No,"",2026-08-13,YO
14,YO-0054,1185504,2011,Chevrolet,Camaro,2LT,GRAY,178583,No,"",2026-08-13,YO
6,YO-0056,1184169,2017,Chevrolet,City Express,Cargo Van LS,WHITE,1,No,"",2026-08-13,YO
12,YO-0057,1185445,2019,Volkswagen,Jetta,S,BLACK,123938,No,"",2026-08-13,YO
12,YO-0058,1185449,2019,Dodge,Journey,Crossroad,RED,137994,No,"",2026-08-13,YO
15,YO-0059,1185450,2015,Chevrolet,Silverado 2500,2500HD Built After Aug 14 High Country,WHITE,160828,No,"",2026-08-13,YO
16,YO-0060,1185451,2019,GMC,Yukon XL,Denali,BLACK,96019,No,"",2026-08-13,YO
12,YO-0061,1185453,2021,Kia,Telluride,EX,WHITE,120638,No,"",2026-08-13,YO
13,YO-0062,1185456,2007,Dodge,Ram 3500,Laramie,RED,190285,No,"",2026-08-13,YO
16,YO-0063,1185457,2019,GMC,Yukon,SLE,GRAY,207825,No,"",2026-08-13,YO
15,YO-0064,1185458,2013,Buick,LaCrosse,Leather,WHITE,76657,No,"",2026-08-13,YO
12,YO-0065,1185459,2009,Toyota,Tundra,SR5 5.7L V8,SILVER,222650,No,"",2026-08-13,YO
12,YO-0066,1185460,2019,Ram,1500,Big Horn/Lone Star,WHITE,106029,No,"",2026-08-13,YO
12,YO-0067,1185462,2017,Chevrolet,Silverado 1500,LT,WHITE,140794,No,"",2026-08-13,YO
15,YO-0071,1175216,2015,GMC,Terrain,SLE,BLACK,83947,No,"",2026-08-13,YO
14,YO-0076,1185208,2016,Dodge,Challenger,392 Hemi Scat Pack Shaker,WHITE,109190,No,"",2026-08-13,YO
13,YO-0077,1185209,2016,Ram,1500,Longhorn,BLACK,178559,No,"",2026-08-13,YO
14,YO-0079,1185222,2020,Chevrolet,Silverado 2500,2500HD LT,WHITE,155591,No,"",2026-08-13,YO
12,YO-0080,1185476,2016,Toyota,Sequoia,SR5 5.7L V8,BLACK,158445,No,"",2026-08-13,YO
12,YO-0081,1185477,2014,Ram,3500,Tradesman,BLACK,271138,No,"",2026-08-13,YO
15,YO-0082,1185478,2016,Jeep,Cherokee,Altitude,BLACK,131108,No,"",2026-08-13,YO
13,YO-0083,1185636,2017,BMW,4-Series,430i xDrive,GRAY,53479,No,"",2026-08-13,YO
15,YO-0085,1185483,2016,Ram,1500,SLT,GRAY,156011,No,"",2026-08-13,YO
5,YO-0086,1185631,2014,Hyundai,Sonata,Limited,BLACK,1,No,"",2026-08-13,YO
6,YO-0087,1185632,2013,Chevrolet,Sonic,LT,RED,1,No,"",2026-08-13,YO
