Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
15,B-0043,703857,2007,Chevrolet,Cobalt,LS,SILVER,165072,No,"",2026-08-04,B
33,B-0054,701963,2013,Volkswagen,Jetta,Sedan TDI w/Premium/Nav,WHITE,108915,Yes,2.7,2026-08-04,B
15,B-0061,703773,2009,Nissan,Altima,2.5 S,WHITE,190250,No,"",2026-08-04,B
32,BR-0078,698134,2013,GMC,Terrain,Denali,GRAY,101358,Yes,2.8,2026-08-04,BR
34,BR-0084,680117,2015,Chevrolet,Silverado 1500,LT,RED,183471,Yes,2.7,2026-08-04,BR
16,BR-0090,703312,2016,Ford,Explorer,4dr Base,BLACK,135501,No,"",2026-08-04,BR
15,CR-0016,696586,2011,Nissan,Rogue,S,GRAY,178735,No,"",2026-08-04,CR
28,CR-0020,702721,2012,Honda,Pilot,EX-L,GRAY,166119,Yes,2.9,2026-08-04,CR
34,CR-0026,701998,2013,Chrysler,200,Touring,WHITE,153841,Yes,1.9,2026-08-04,CR
37,CR-0038,702006,2015,Ford,Taurus,SHO,BLACK,108122,Yes,1.9,2026-08-04,CR
37,CR-0046,702380,2015,Hyundai,Genesis Coupe,3.8L Base,WHITE,251175,Yes,1.3,2026-08-04,CR
45,CR-0049,700463,2006,Lexus,GS 300,4dr Sdn,RED,118572,Yes,0.9,2026-08-04,CR
38,CR-0051,701613,2013,GMC,Terrain,SLE,BLACK,115647,Yes,0.9,2026-08-04,CR
33,CR-0052,702621,2019,GMC,Acadia,SLT,SILVER,133866,Yes,2.2,2026-08-04,CR
31,CR-0053,700369,2014,Ford,F150,Platinum,SILVER,129818,Yes,1.5,2026-08-04,CR
44,CR-0055,698137,2013,Nissan,Rogue,S,SILVER,107246,Yes,1.3,2026-08-04,CR
37,CR-0058,702064,2015,Nissan,Murano,SL,BROWN,136118,Yes,1.6,2026-08-04,CR
30,CR-0059,700797,2014,Jeep,Grand Cherokee,Laredo,RED,89215,Yes,2.1,2026-08-04,CR
29,CR-0060,702010,2016,Ford,Explorer,XLT,WHITE,145581,Yes,1.8,2026-08-04,CR
35,CR-0064,702419,2018,Ford,Transit Connect,XL,WHITE,115576,Yes,2.4,2026-08-04,CR
25,CR-0075,700778,2005,Chevrolet,Corvette,2dr Cpe,SILVER,77840,Yes,1.7,2026-08-04,CR
36,CR-0086,700413,2019,Dodge,Grand Caravan,SXT,GRAY,173827,Yes,1.9,2026-08-04,CR
32,CR-0088,699156,2011,Ford,F150,XLT,TAN,158904,Yes,1.7,2026-08-04,CR
37,CR-0096,701465,2014,Jeep,Grand Cherokee,Limited,BLACK,160014,Yes,0.9,2026-08-04,CR
15,CR-0192,704079,2016,Chevrolet,Impala Limited,Police,WHITE,142645,No,"",2026-08-04,CR
15,CR-0208,703909,2014,Hyundai,Santa Fe Sport,4dr 2.0T,BLACK,134720,No,"",2026-08-04,CR
15,CR-0209,703902,2006,Nissan,Xterra,S,GRAY,192753,No,"",2026-08-04,CR
15,CR-0214,703899,2014,Ford,Edge,SE,BLACK,151731,No,"",2026-08-04,CR
16,CR-0226,703652,2016,Dodge,Grand Caravan,SXT,SILVER,168917,No,"",2026-08-04,CR
15,CR-0227,703648,2013,Cadillac,CTS,Sedan Luxury,SILVER,145469,No,"",2026-08-04,CR
15,CR-0232,703585,2011,Mazda,CX-9,Grand Touring,BLACK,151661,No,"",2026-08-04,CR
15,D-0054,704201,2005,Lexus,SC 430,2dr Convertible,RED,151425,No,"",2026-08-04,D
16,D-0061,701651,2009,GMC,Acadia,SLT2,BLACK,219583,No,"",2026-08-04,D
15,DX-0001,704196,2019,Chevrolet,Traverse,LS,BLACK,93929,No,"",2026-08-04,DX
16,E-0048,703864,2018,Dodge,Grand Caravan,SE,BLUE,179760,No,"",2026-08-04,E
14,ER-0063,703973,2020,Chevrolet,Express Cargo,"Van 2500 155""",WHITE,161604,No,"",2026-08-04,ER
16,ER-0080,703871,2010,Dodge,Journey,SXT,SILVER,133940,No,"",2026-08-04,ER
15,ER-0081,702760,2000,Jeep,Grand Cherokee,Laredo,WHITE,227813,No,"",2026-08-04,ER
16,I-0017,703175,2008,Honda,Odyssey,EX-L,GRAY,248986,No,"",2026-08-04,I
15,I-0020,702802,2016,Lincoln,MKX,Select,BURGUNDY,159841,No,"",2026-08-04,I
15,I-0031,703607,2013,GMC,Terrain,SLE,SILVER,134823,No,"",2026-08-04,I
36,IR-0004,701945,2012,GMC,Sierra 1500,SLE,WHITE,182232,Yes,0.9,2026-08-04,IR
41,IR-0019,701990,2013,Hyundai,Elantra,GLS,BLACK,224714,Yes,1.9,2026-08-04,IR
14,IR-0025,700849,2013,Hyundai,Azera,4dr Sdn,GRAY,181292,No,"",2026-08-04,IR
15,IR-0027,699005,2013,Ford,Edge,SEL,BROWN,179485,No,"",2026-08-04,IR
34,IR-0032,696221,2000,Nissan,Xterra,XE,RED,190235,Yes,2.7,2026-08-04,IR
14,RV-0001,703439,2019,Know sportsman,Sportsman,s,BEIGE,1,No,"",2026-08-04,RV
