Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
24,A-0047,28872,2021,Ram,1500 DS,Tradesman,WHITE,55044,Yes,3.8,2026-08-05,A
15,B-0028,28846,2018,Kia,Sorento,LX V6,BLUE,82836,Yes,"",2026-08-05,B
26,B-0058,728120,2014,Audi,S8,4dr Sdn,GRAY,62206,Yes,3.7,2026-08-05,B
15,B-0061,27669,2014,Ford,Expedition EL,Limited,WHITE,174444,No,"",2026-08-05,B
16,BT-0002,730069,2000,Four Wings,Horizon,180ls,WHITE,1,No,"",2026-08-05,BT
13,BT-0006,731589,2007,Yamaha,FX Cruiser,"",GRAY,1,Yes,"",2026-08-05,BT
25,C-0016,730461,2020,Mitsubishi,Mirage,ES,BLACK,126961,Yes,3.3,2026-08-05,C
18,C-0030,28633,2025,Chevrolet,Express Cargo,"Van 2500 135""",WHITE,9193,Yes,4.5,2026-08-05,C
16,C-0031,731337,2025,Chevrolet,Express Cargo,"Van 2500 135""",WHITE,9456,Yes,4.9,2026-08-05,C
22,C-0032,28453,2025,Ford,T250 Vans,"T-250 130"" Low Rf 9070 GVWR",WHITE,13253,Yes,3.6,2026-08-05,C
19,C-0033,28334,2025,Ford,T250 Vans,"T-250 130"" Low Rf 9070 GVWR",WHITE,13360,Yes,4.6,2026-08-05,C
18,C-0034,26178,2025,Ford,T250 Vans,"T-250 130"" Low Rf 9070 GVWR",WHITE,15198,Yes,4.8,2026-08-05,C
21,C-0035,27676,2025,Ram,2500 ProMaster Vans,Tradesman,WHITE,17335,Yes,3.9,2026-08-05,C
17,C-0036,27673,2025,Ram,2500 ProMaster Vans,Tradesman,WHITE,20327,Yes,4.5,2026-08-05,C
24,C-0037,26919,2025,Ram,2500 ProMaster Vans,Tradesman,WHITE,20529,Yes,4.6,2026-08-05,C
22,C-0050,28295,2014,GMC,G2500 Vans,"2500 135""",WHITE,104052,Yes,2.9,2026-08-05,C
25,C-0052,28288,2017,Ford,T150 Vans,"T-150 130"" Low Rf 8600 GVWR Sliding RH D",WHITE,147283,Yes,3.3,2026-08-05,C
25,C-0066,28317,2015,Ford,T250 Vans,"T-250 130"" Low Rf 9000 GVWR Swing-Out RH",WHITE,157036,Yes,2.6,2026-08-05,C
15,D-0056,28239,2013,BMW,5-Series,528i,BLACK,142543,No,"",2026-08-05,D
15,D-0057,28250,2015,Acura,ILX,Tech Pkg,BLACK,162381,No,"",2026-08-05,D
15,D-0059,26987,2009,Buick,Lucerne,CXL,BLUE,146602,No,"",2026-08-05,D
15,D-0060,26988,2009,Ford,E350 Vans,XL,WHITE,159026,No,"",2026-08-05,D
15,D-0061,28275,2016,Honda,Accord,Sedan LX,SILVER,162479,No,"",2026-08-05,D
16,D-0062,730060,2015,Ford,Expedition EL,King Ranch,BROWN,177906,No,"",2026-08-05,D
15,D-0064,28882,2015,Nissan,Sentra,S,BLACK,99283,Yes,"",2026-08-05,D
15,PS-0001,28752,2020,Can am,Ryker,"",BLACK,16878,No,"",2026-08-05,PS
18,PS-0002,729602,2003,Harley Davidson,Electra glide classic,"",BLACK,76751,Yes,4.4,2026-08-05,PS
