Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
19,C-0044,28334,2025,Ford,T250 Vans,"T-250 130"" Low Rf 9070 GVWR",WHITE,13360,Yes,4.6,2026-08-26,C
18,C-0045,26178,2025,Ford,T250 Vans,"T-250 130"" Low Rf 9070 GVWR",WHITE,15198,Yes,4.8,2026-08-26,C
18,C-0046,28454,2025,Ram,2500 ProMaster Vans,Tradesman,WHITE,17630,Yes,4.0,2026-08-26,C
23,C-0047,26920,2025,Ram,2500 ProMaster Vans,Tradesman,WHITE,18495,Yes,4.5,2026-08-26,C
25,C-0055,28288,2017,Ford,T150 Vans,"T-150 130"" Low Rf 8600 GVWR Sliding RH D",WHITE,147283,Yes,3.3,2026-08-26,C
25,C-0059,28317,2015,Ford,T250 Vans,"T-250 130"" Low Rf 9000 GVWR Swing-Out RH",WHITE,157036,Yes,2.6,2026-08-26,C
15,D-0013,27669,2014,Ford,Expedition EL,Limited,WHITE,174444,No,"",2026-08-26,D
26,D-0015,28808,2020,GMC,Yukon XL,SLT,BLACK,115220,Yes,4.2,2026-08-26,D
16,D-0016,29133,2013,Kia,Sorento,SX,WHITE,95421,Yes,"",2026-08-26,D
15,D-0018,28275,2016,Honda,Accord,Sedan LX,SILVER,162479,No,"",2026-08-26,D
15,D-0019,29203,2018,Nissan,Rogue Sport,S,WHITE,186441,Yes,"",2026-08-26,D
15,D-0020,26988,2009,Ford,E350 Vans,XL,WHITE,159026,No,"",2026-08-26,D
15,D-0021,26987,2009,Buick,Lucerne,CXL,BLUE,146602,No,"",2026-08-26,D
16,D-0024,730060,2015,Ford,Expedition EL,King Ranch,BROWN,177906,No,"",2026-08-26,D
15,D-0026,28250,2015,Acura,ILX,Tech Pkg,BLACK,162381,No,"",2026-08-26,D
15,D-0027,28239,2013,BMW,5-Series,528i,BLACK,142543,No,"",2026-08-26,D
15,D-0029,28882,2015,Nissan,Sentra,S,BLACK,99283,Yes,"",2026-08-26,D
15,PS-0003,28752,2020,Can am,Ryker,"",BLACK,16878,No,"",2026-08-26,PS
18,PS-0004,729602,2003,Harley Davidson,Electra glide classic,"",BLACK,76751,Yes,4.4,2026-08-26,PS
15,S-0005,29149,2009,Chevrolet,Silverado 1500,LS,SILVER,157488,No,"",2026-08-26,S
20,YE-0001,732064,2017,Audi,Q7,Prestige,WHITE,73449,Yes,4.9,2026-08-26,YE
