Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
16,A-0037,731579,2006,Audi,A8,4.2L,BLACK,112734,Yes,"",2026-08-05,A,2400.0
15,A-0040,24682,2023,Audi,Q5 S-Line,S line Prestige,GREEN,64607,Yes,"",2026-08-05,A,22000.0
15,A-0045,28837,2011,Buick,Regal,CXL RL1,WHITE,90180,Yes,"",2026-08-05,A,1100.0
15,S-0011,28826,2009,Cadillac,CTS,w/1SA,WHITE,1,No,"",2026-08-05,S,800.0
18,A-0023,24678,2005,Cadillac,CTS,4dr Sdn 3.6L,SILVER,108502,Yes,"",2026-08-05,A,2800.0
15,B-0033,28889,2014,Chevrolet,Cruze,1LT,SILVER,71115,Yes,"",2026-08-05,B,600.0
15,S-0010,28745,2018,Chevrolet,Equinox,LT,BLUE,184664,Yes,"",2026-08-05,S,800.0
15,B-0022,28844,2015,Chevrolet,Malibu,LT,WHITE,165352,Yes,"",2026-08-05,B,2000.0
15,B-0020,28743,2019,Chevrolet,Silverado 1500,LT,GRAY,117445,No,"",2026-08-05,B,20200.0
15,B-0047,28884,2020,Chevrolet,Silverado 2500,2500HD Custom,WHITE,149863,Yes,"",2026-08-05,B,15500.0
15,B-0026,28848,2015,Chevrolet,Sonic,LT,BLUE,59628,Yes,"",2026-08-05,B,1200.0
17,C-0022,26549,2004,Chevrolet,Tahoe,LS,BLACK,194237,Yes,"",2026-08-05,C,600.0
14,A-0041,731619,2017,Chevrolet,Traverse,LS,WHITE,143818,Yes,"",2026-08-05,A,900.0
25,B-0006,28852,2015,Chevrolet,Traverse,LT,GOLD,194059,Yes,3.7,2026-08-05,B,1600.0
15,D-0032,28829,2009,Chevrolet,Traverse,LT w/2LT,GOLD,90644,No,"",2026-08-05,D,1300.0
16,B-0030,28849,2024,Chevrolet,Trax,2RS,GREEN,15657,Yes,"",2026-08-05,B,21200.0
15,B-0027,28857,2020,Chevrolet,Trax,LS,GRAY,39855,Yes,"",2026-08-05,B,10200.0
15,S-0008,28635,2014,Chevrolet,Volt,5dr HB,BLUE,79571,Yes,"",2026-08-05,S,500.0
19,A-0010,24679,2017,Chrysler,Pacifica,Touring,RED,143628,Yes,"",2026-08-05,A,3600.0
25,D-0048,28244,2014,Dodge,Grand Caravan,SXT,RED,125161,Yes,3.7,2026-08-05,D,7400.0
17,C-0020,26543,2009,Dodge,Grand Caravan,SE,RED,104446,Yes,"",2026-08-05,C,600.0
15,A-0013,28863,2018,Dodge,Journey,SE,BLUE,152463,Yes,"",2026-08-05,A,1100.0
21,C-0019,26552,1992,Dodge,Stealth,ES,RED,139721,Yes,3.0,2026-08-05,C,3800.0
15,D-0003,27856,2019,Ford,Escape,S,WHITE,125887,Yes,"",2026-08-05,D,4000.0
24,A-0017,24701,2017,Ford,Escape,Titanium,RED,97702,Yes,3.6,2026-08-05,A,3800.0
15,A-0014,24703,2003,Ford,Explorer,XLT Sport,BURGUNDY,177991,Yes,"",2026-08-05,A,1200.0
15,D-0033,28824,2014,Ford,F150,XLT,WHITE,185396,No,"",2026-08-05,D,4000.0
15,D-0005,27854,2017,Ford,Fiesta,SE,BLACK,90654,Yes,"",2026-08-05,D,500.0
23,C-0049,28294,2019,Ford,T150 Vans,"T-150 130"" Low Rf 8600 GVWR Sliding RH D",WHITE,112092,Yes,3.2,2026-08-05,C,6600.0
21,C-0059,28612,2018,Ford,T150 Vans,"T-150 130"" Low Rf 8600 GVWR Sliding RH D",WHITE,179994,Yes,3.8,2026-08-05,C,5900.0
