Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
8,S-0040,353965,2026,Alistar,Mini excavator,"",ORANGE,1,Yes,"",2026-07-28,S,3500.0
8,S-0044,353971,2026,Alistar,Skid steer loader,"",YELLOW,1,No,"",2026-07-28,S,2800.0
34,FC-0012,353380,2023,Audi,A6,Sedan Premium Plus,SILVER,81437,Yes,3.3,2026-07-28,FC,19200.0
16,S-0006,352208,2021,Avid,Pro 18XB,18XB,GRAY,999999,Yes,2.0,2026-07-28,S,19200.0
17,S-0037,350633,1997,Bayliner,Boat,"",WHITE,999999,Yes,0.0,2026-07-28,S,200.0
17,A-0039,353960,2011,Buick,Enclave,CXL-2,WHITE,183520,No,"",2026-07-28,A,3200.0
15,FC-0047,353908,2018,Cadillac,CTS,Sedan Luxury,GRAY,68906,No,"",2026-07-28,FC,11400.0
50,VS-0102,352303,2020,Cadillac,XT4,Premium Luxury,BLACK,137007,Yes,1.0,2026-07-28,VS,3500.0
17,S-0036,353213,2002,CAPEHO,BAY SERIES,"",WHITE,999999,Yes,1.0,2026-07-28,S,3400.0
23,S-0011,351707,2020,Cherokee,Arctic wolf series,M-287BH,GRAY,999999,Yes,2.0,2026-07-28,S,15100.0
14,A-0022,353982,1998,Chevrolet,C/K1500,"Ext Cab 141.5"" WB",RED,244046,No,"",2026-07-28,A,2600.0
15,A-0024,353468,2019,Chevrolet,Camaro,1LT,BLACK,147357,No,"",2026-07-28,A,7000.0
32,FB-0015,352391,2020,Chevrolet,Malibu,LS,WHITE,80633,Yes,4.1,2026-07-28,FB,10200.0
43,FC-0017,352472,2023,Chevrolet,Silverado 1500,Custom,WHITE,77296,Yes,2.0,2026-07-28,FC,16800.0
37,FB-0011,353309,2013,Chevrolet,Silverado 1500,LT,WHITE,197961,Yes,2.0,2026-07-28,FB,2200.0
16,FC-0046,353906,2009,Chevrolet,Silverado 1500,LT,BLUE,140520,No,"",2026-07-28,FC,4200.0
50,FC-0056,353328,2016,Chevrolet,Suburban,LS,BLACK,136761,Yes,2.0,2026-07-28,FC,5600.0
16,A-0026,353613,2018,Chevrolet,Tahoe,LS,BLUE,194658,No,"",2026-07-28,A,4800.0
16,FC-0045,353907,2015,Chevrolet,Tahoe,LTZ,BLACK,170975,No,"",2026-07-28,FC,8200.0
16,A-0002,353897,2017,Chrysler,Pacifica,Touring-L,SILVER,161175,No,"",2026-07-28,A,4000.0
45,VS-0106,352884,2020,Chrysler,Voyager,L,SILVER,174925,Yes,1.0,2026-07-28,VS,1800.0
7,S-0055,353981,2022,Crossfire,Lh200u,"",GREEN,0,No,"",2026-07-28,S,2000.0
35,FC-0035,352622,2021,Dodge,Challenger,R/T,BLACK,196141,Yes,2.0,2026-07-28,FC,6400.0
32,FC-0024,353409,2018,Dodge,Challenger,R/T,RED,126377,Yes,2.0,2026-07-28,FC,14200.0
39,VS-0101,353408,2021,Dodge,Charger,SXT,BLUE,132729,Yes,1.0,2026-07-28,VS,3100.0
39,FC-0014,353474,2019,Dodge,Charger,GT,WHITE,124791,Yes,3.7,2026-07-28,FC,11200.0
35,FC-0020,353312,2018,Dodge,Charger,SXT,GRAY,81548,Yes,1.5,2026-07-28,FC,6400.0
17,A-0017,353929,2017,Dodge,Grand Caravan,GT,BLACK,130030,No,"",2026-07-28,A,2000.0
33,FC-0030,353383,2025,Ford,Bronco Sport,Big Bend,BLUE,13277,Yes,4.3,2026-07-28,FC,25000.0
14,B-0052,353922,2014,Ford,E-350 Cutaway,"E-350 Super Duty 176"" DRW",WHITE,261805,No,"",2026-07-28,B,2500.0
39,FB-0003,352435,2021,Ford,Expedition Max,Limited MAX,BLACK,87601,Yes,3.6,2026-07-28,FB,23800.0
33,FC-0057,352616,2017,Ford,F150,XLT,RED,116122,Yes,2.4,2026-07-28,FC,12000.0
15,A-0005,353899,1993,Ford,F250,"HD Supercab Styleside 155"" WB",WHITE,999999,No,"",2026-07-28,A,2400.0
45,FB-0020,353022,2020,Ford,Fusion,S,SILVER,125370,Yes,2.0,2026-07-28,FB,2600.0
44,VS-0100,352466,2019,Ford,Fusion,SEL,BLACK,112728,Yes,1.0,2026-07-28,VS,650.0
26,S-0018,352675,2023,FOREST,271DBS,"",SILVER,999999,Yes,1.0,2026-07-28,S,12000.0
20,S-0027,352296,2017,FOREST,31SE,"",BEIGE,9999,Yes,1.0,2026-07-28,S,3000.0
26,S-0012,351743,2025,FOREST,Puma,403LFT,WHITE,999999,Yes,1.0,2026-07-28,S,32400.0
15,A-0019,353946,2002,GMC,Envoy,SLT,GOLD,105847,No,"",2026-07-28,A,700.0
43,FC-0033,353014,2019,GMC,Sierra 1500,Denali,BLACK,124597,Yes,2.0,2026-07-28,FC,16500.0
41,FB-0022,353251,2015,GMC,Sierra 1500,SLT,RED,135291,Yes,2.0,2026-07-28,FB,8900.0
33,VS-0105,353042,2012,GMC,Sierra 1500,SL,BLUE,131905,Yes,1.0,2026-07-28,VS,1000.0
35,FB-0005,353303,2022,GMC,Terrain,SLT,WHITE,91301,Yes,3.5,2026-07-28,FB,15500.0
35,FC-0034,353610,2018,GMC,Yukon,SLT,GRAY,159096,Yes,2.0,2026-07-28,FC,6000.0
29,S-0013,351911,2022,Gulf Stream,Conquest,M-268BH,WHITE,999999,Yes,1.0,2026-07-28,S,5000.0
12,S-0001,352135,2012,HARLEY-DAVIDSON,FXS,"",BLACK,10466,Yes,2.0,2026-07-28,S,3100.0
30,S-0017,352492,2021,Heartland,PIONEER SERIES RE275,RE275,WHITE,999999,Yes,1.0,2026-07-28,S,6000.0
29,S-0014,351981,2022,Heartland,Prowler series,M-300BH,WHITE,999999,Yes,1.0,2026-07-28,S,8200.0
36,S-0020,352954,2022,Highland ridge,Olympia series,M-26 BHS,WHITE,999999,Yes,1.0,2026-07-28,S,7000.0
36,FB-0002,352829,2021,Honda,Accord,Sedan LX,RED,71016,Yes,4.0,2026-07-28,FB,16200.0
36,FB-0023,353037,2018,Honda,Accord,Sedan LX 1.5T,SILVER,176224,Yes,2.0,2026-07-28,FB,4000.0
39,FB-0009,352394,2019,Honda,Civic,Hatchback EX,GRAY,74156,Yes,1.5,2026-07-28,FB,8100.0
28,FC-0053,345257,2019,Honda,Civic,Sedan LX,RED,108462,Yes,1.0,2026-07-28,FC,7000.0
15,B-0033,353941,2014,Honda,Civic,Sedan LX,GRAY,999999,No,"",2026-07-28,B,2500.0
15,A-0027,353614,2013,Honda,Civic,Sdn EX,BLACK,172702,No,"",2026-07-28,A,2000.0
41,FC-0051,353307,2020,Hyundai,Accent,SE,SILVER,111648,Yes,2.0,2026-07-28,FC,3200.0
34,FC-0027,353058,2017,Hyundai,Accent,SE,RED,128081,Yes,1.4,2026-07-28,FC,2500.0
44,FC-0010,353311,2024,Hyundai,Elantra,SE,RED,51045,Yes,2.5,2026-07-28,FC,9800.0
42,FC-0009,353504,2023,Hyundai,Elantra,SEL,BLACK,45226,Yes,3.6,2026-07-28,FC,14400.0
15,A-0004,353900,2013,Hyundai,Elantra,GLS PZEV,WHITE,158185,No,"",2026-07-28,A,1400.0
34,FC-0004,352717,2020,Hyundai,Ioniq,Hybrid Limited,SILVER,48529,Yes,3.6,2026-07-28,FC,11000.0
34,FC-0031,353428,2020,Hyundai,Palisade,SEL,BLACK,89381,Yes,3.5,2026-07-28,FC,15400.0
16,A-0034,353891,2015,Hyundai,Santa Fe,Limited,SILVER,140322,No,"",2026-07-28,A,4100.0
48,VS-0108,351513,2011,Hyundai,Sonata,GLS,GOLD,166484,Yes,1.0,2026-07-28,VS,300.0
15,A-0036,353893,2018,Hyundai,Tucson,SEL Plus,BLACK,149061,No,"",2026-07-28,A,5500.0
16,FC-0048,353909,2016,INFINITI,QX80,4dr,BLACK,217282,No,"",2026-07-28,FC,3600.0
3,S-0032,353978,2025,IRANCH,"Irtpl 10,000lbs","",GRAY,1,No,"",2026-07-28,S,1400.0
15,A-0032,353890,2018,Jeep,Cherokee,Latitude,BLACK,155611,No,"",2026-07-28,A,5000.0
46,FC-0054,339417,2017,Jeep,Cherokee,Latitude,BLACK,113445,Yes,2.7,2026-07-28,FC,2000.0
33,FC-0005,352600,2023,Jeep,Compass,(RED) Edition,RED,64897,Yes,3.7,2026-07-28,FC,16200.0
41,FC-0006,352872,2023,Kia,Forte,LXS,GRAY,68877,Yes,4.3,2026-07-28,FC,12400.0
40,FC-0021,353274,2021,Kia,Forte,LXS,GRAY,93298,Yes,2.6,2026-07-28,FC,5000.0
44,FC-0011,353503,2021,Kia,Rio,LX,GRAY,63440,Yes,3.2,2026-07-28,FC,8100.0
