Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
16,E-0005,703479,2011,Acura,MDX,4dr,BLACK,324443,No,"",2026-07-21,E,2000.0
16,A-0031,703518,2011,Acura,MDX,Advance Pkg,BLACK,116889,No,"",2026-07-21,A,2400.0
28,CR-0081,698385,2010,Acura,RDX,4dr,BURGUNDY,81112,Yes,2.5,2026-07-21,CR,2800.0
32,CR-0035,699637,2003,Audi,A4,3.0L,BLUE,123673,Yes,2.9,2026-07-21,CR,500.0
15,E-0016,700439,2015,Audi,S4,Prestige,WHITE,151592,No,"",2026-07-21,E,6400.0
31,BX-0013,703357,2018,Buick,Enclave,Essence,BURGUNDY,124258,Yes,3.4,2026-07-21,BX,8300.0
25,B-0015,703361,2015,Buick,Enclave,Leather,GOLD,148530,Yes,4.4,2026-07-21,B,7900.0
16,A-0047,703257,2009,Buick,Enclave,CXL,SILVER,156567,No,"",2026-07-21,A,1600.0
22,BX-0001,703363,2013,Buick,LaCrosse,Leather,GOLD,115763,Yes,4.4,2026-07-21,BX,7000.0
15,CR-0216,703231,2012,Buick,LaCrosse,Base,BLACK,221142,No,"",2026-07-21,CR,700.0
14,I-0023,703118,2010,Buick,LaCrosse,CXL,GOLD,119608,No,"",2026-07-21,I,500.0
15,I-0014,703124,2011,Buick,Lucerne,CXL,GRAY,149714,No,"",2026-07-21,I,600.0
14,CR-0225,703421,2008,Buick,Lucerne,CXL,RED,163930,No,"",2026-07-21,CR,600.0
27,BR-0091,702400,2010,Cadillac,DTS,w/1SA,WHITE,70798,Yes,3.9,2026-07-21,BR,1500.0
31,BX-0005,703344,2014,Cadillac,SRX,Luxury Collection,WHITE,103109,Yes,3.0,2026-07-21,BX,7200.0
31,B-0028,703342,2016,Chevrolet,Camaro,1LT,BLUE,171273,Yes,3.5,2026-07-21,B,7000.0
15,CR-0217,703262,2015,Chevrolet,Camaro,LT,RED,186222,No,"",2026-07-21,CR,2700.0
15,I-0037,703464,2013,Chevrolet,Camaro,LT,GRAY,158767,No,"",2026-07-21,I,1000.0
32,IR-0008,700845,2016,Chevrolet,Colorado,WT,WHITE,129364,Yes,0.9,2026-07-21,IR,2300.0
15,CR-0212,701772,2016,Chevrolet,Cruze Limited,LT,GRAY,161841,No,"",2026-07-21,CR,700.0
22,B-0026,703329,2017,Chevrolet,Equinox,LT,WHITE,143554,Yes,4.7,2026-07-21,B,5600.0
29,CR-0032,700076,2017,Chevrolet,Equinox,LT,BLACK,146161,Yes,2.8,2026-07-21,CR,3500.0
15,D-0004,703507,2017,Chevrolet,Equinox,LT,GRAY,82349,No,"",2026-07-21,D,4800.0
15,A-0056,703376,2016,Chevrolet,Equinox,LS,BLUE,140011,No,"",2026-07-21,A,3000.0
15,I-0018,701647,2014,Chevrolet,Equinox,LS,GOLD,218459,No,"",2026-07-21,I,450.0
33,B-0006,703338,2014,Chevrolet,Equinox,LS,GRAY,93374,Yes,3.9,2026-07-21,B,6900.0
15,A-0060,703070,2008,Chevrolet,Equinox,LT,GRAY,150083,No,"",2026-07-21,A,1800.0
13,MP-0001,703324,2014,Chevrolet,Impala,LT,RED,93354,No,"",2026-07-21,MP,700.0
15,D-0065,703543,2008,Chevrolet,Impala,LT,SILVER,183739,No,"",2026-07-21,D,1000.0
15,A-0034,703438,2018,Chevrolet,Malibu,LS,BLUE,113197,No,"",2026-07-21,A,4800.0
15,I-0040,703468,2013,Chevrolet,Malibu,LT,BLACK,149809,No,"",2026-07-21,I,600.0
15,CR-0211,703229,2016,Chevrolet,Malibu Limited,LS,SILVER,153522,No,"",2026-07-21,CR,900.0
