Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
14,B-035,183626,2016,Buick,Enclave,Leather,WHITE,135276,Yes,3.4,2026-07-23,B,4400.0
9,B-026,183629,2015,Buick,LaCrosse,Leather,MAROON,62867,Yes,4.0,2026-07-23,B,7900.0
19,B-030,183640,2018,Chevrolet,Colorado,"",WHITE,74248,Yes,3.7,2026-07-23,B,9400.0
17,B-002,183614,2019,Chevrolet,Equinox,LT (1LT),BLUE,91991,Yes,3.9,2026-07-23,B,9000.0
15,B-028,183635,2000,Chevrolet,Silverado 1500,LS,BLACK,233489,Yes,"",2026-07-23,B,3700.0
15,B-070,183390,2019,Chevrolet,Silverado 1500 LD,"",BLACK,211173,Yes,"",2026-07-23,B,6700.0
15,I-003,183670,2012,Chevrolet,Volt,"",RED,95724,Yes,"",2026-07-23,I,400.0
16,B-096,183386,2023,Dodge,Durango,GT,BLACK,60843,Yes,4.2,2026-07-23,B,20900.0
17,B-062.2,183667,2019,Dodge,Journey,"",WHITE,136080,Yes,4.0,2026-07-23,B,2400.0
16,B-061,183665,2013,Ford,Edge,SEL,WHITE,201955,Yes,"",2026-07-23,B,750.0
23,B-085,183645,2013,Ford,Edge,SEL,SILVER,105138,Yes,2.5,2026-07-23,B,1200.0
9,B-060,183663,2008,Ford,Expedition,EDDIE BAU,WHITE,291967,Yes,"",2026-07-23,B,700.0
19,B-072,182109,2018,Ford,F150,LARIAT,WHITE,170705,Yes,4.0,2026-07-23,B,10200.0
9,B-031,183650,2017,Ford,F150,XL,BLUE,156357,Yes,3.8,2026-07-23,B,6500.0
18,B-029,183638,2016,Ford,Focus,SE,SILVER,96863,Yes,3.9,2026-07-23,B,2400.0
22,B-058,183661,2014,Ford,Focus,SE,SILVER,201191,Yes,"",2026-07-23,B,700.0
16,B-025.1,183676,2016,Ford,Fusion,Titanium,WHITE,170133,Yes,4.0,2026-07-23,B,3000.0
21,B-023,183486,2018,GMC,Acadia,"",BURGUNDY,113063,Yes,3.0,2026-07-23,B,9000.0
17,B-009,183649,2016,Honda,Accord,"",WHITE,146739,Yes,3.9,2026-07-23,B,9400.0
29,B-062,183664,2012,Hyundai,Elantra,"",BLACK,193895,Yes,2.3,2026-07-23,B,600.0
25,B-014,183491,2014,Hyundai,Sonata,"",BLACK,150630,Yes,3.5,2026-07-23,B,2000.0
19,B-067,183642,2013,Hyundai,Veloster,"",WHITE,107097,Yes,3.7,2026-07-23,B,1800.0
34,B-053,183587,2014,INFINITI,QX60,"",BLACK,177535,Yes,2.5,2026-07-23,B,1000.0
9,B-032,183652,2014,Jeep,Grand Cherokee,LARED,WHITE,94669,Yes,3.6,2026-07-23,B,5400.0
15,B-062.1,183666,2016,Jeep,Patriot,"",WHITE,121808,Yes,4.0,2026-07-23,B,1400.0
18,B-011,183658,2014,Jeep,Patriot,"",SILVER,156764,Yes,3.3,2026-07-23,B,1500.0
17,B-102,183639,2012,Jeep,Wrangler,"",BLACK,184207,Yes,3.9,2026-07-23,B,4200.0
16,B-004,183618,2015,Kia,Optima,EX,TAN,125276,Yes,3.9,2026-07-23,B,5200.0
0,B-012,183671,2012,Kia,Sorento,"",MAROON,240295,Yes,2.5,2026-07-23,B,600.0
16,B-010,183651,2003,Lexus,ES 300,MCV30L,GRAY,230084,Yes,"",2026-07-23,B,600.0
12,I-001,183091,2011,Lincoln,MKT,"","",434571,Yes,"",2026-07-23,I,300.0
9,B-036,183627,2016,Mazda,CX-5,"",GRAY,122738,Yes,3.8,2026-07-23,B,6000.0
14,B-084,183516,2013,Mazda,CX-9,"",BLACK,174266,No,"",2026-07-23,B,1600.0
18,B-034,183623,2015,Mercedes-Benz,GLA Class,GLA250,BLACK,182420,Yes,4.0,2026-07-23,B,2100.0
20,B-057,183660,2017,Nissan,Altima,2.5 SL,SILVER,124835,Yes,3.6,2026-07-23,B,4600.0
29,B-003,183615,2017,Nissan,Altima,2.5 SR,GRAY,115041,Yes,3.1,2026-07-23,B,3400.0
19,B-076,183295,2016,Nissan,Sentra,"",BLUE,61102,Yes,2.5,2026-07-23,B,1300.0
9,B-036.1,183672,2016,Nissan,Sentra,"",BLUE,87575,Yes,2.3,2026-07-23,B,1100.0
24,B-007,183656,2010,Subaru,Forester,"",BRONZE,134097,Yes,3.5,2026-07-23,B,3200.0
15,B-027,183631,2014,Toyota,Prius,"",WHITE,82686,Yes,4.1,2026-07-23,B,8300.0
16,B-082,183514,2014,Toyota,Tundra,"",GRAY,305204,Yes,"",2026-07-23,B,2900.0
16,B-046,183612,2003,Toyota,Tundra,VCK40L/ UCK40,MAROON,245090,Yes,"",2026-07-23,B,3800.0
24,B-093,183313,2021,Volvo,XC90,T6; 6-SEAT,WHITE,119058,Yes,4.6,2026-07-23,B,13900.0
