Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
61,W-102,557125,2010,Acura,MDX,4DR,BLACK,147949,Yes,2.0,2026-08-13,W,1600.0
45,R-032,557924,2019,Audi,Q5,Premium Plus,BLACK,70223,Yes,3.4,2026-08-13,R,10800.0
41,W-169,555849,2013,Audi,Q7,"",BLUE,131240,Yes,2.5,2026-08-13,W,1700.0
9,R-094,560356,2007,BMW,7-Series,750Li,BLUE,1,No,"",2026-08-13,R,650.0
43,W-037,559748,2016,BMW,X1,XDrive28i,GRAY,155272,Yes,2.6,2026-08-13,W,4000.0
37,W-055,560238,2020,BMW,X3,sDrive30i,WHITE,124395,Yes,2.9,2026-08-13,W,6000.0
38,W-138,559260,2015,BMW,X5,XDrive35i,WHITE,105435,Yes,3.2,2026-08-13,W,5400.0
8,R-113,560382,2013,BMW,X5,XDRIVE35I,BLUE,241041,No,"",2026-08-13,R,650.0
41,W-164,555344,2014,Buick,Encore,Convenience,SILVER,101980,Yes,2.5,2026-08-13,W,1800.0
42,R-017,555391,2020,Buick,Encore GX,Essence,GRAY,114051,Yes,3.4,2026-08-13,R,6500.0
55,W-040,555041,2018,Buick,LaCrosse,Essence,GRAY,129017,Yes,2.0,2026-08-13,W,1000.0
53,R-021,558021,2017,Buick,LaCrosse,Preferred,RED,97849,Yes,2.0,2026-08-13,R,6400.0
48,W-160,555220,2018,Cadillac,XT5,"",WHITE,129773,Yes,2.8,2026-08-13,W,6800.0
38,W-049,554226,2013,Cadillac,XTS,Premium,WHITE,124580,Yes,3.4,2026-08-13,W,2600.0
59,R-036,554822,2018,Chevrolet,Camaro,2LT,BLACK,89919,Yes,1.3,2026-08-13,R,6600.0
50,R-034,555531,2020,Chevrolet,Colorado, LT,BLACK,78523,Yes,1.3,2026-08-13,R,11000.0
38,R-040,557787,2018,Chevrolet,Cruze,LS,BLUE,103161,Yes,1.8,2026-08-13,R,2200.0
43,W-003,555444,2013,Chevrolet,Cruze,LTZ,BLACK,93214,Yes,3.0,2026-08-13,W,2600.0
9,R-115,558705,2012,Chevrolet,Cruze,2LS,SILVER,184992,No,"",2026-08-13,R,650.0
58,W-067,559706,2011,Chevrolet,Cruze,LT W/1LT,BLUE,147667,Yes,2.0,2026-08-13,W,800.0
36,R-016,557874,2021,Chevrolet,Equinox,LT,SILVER,89833,Yes,1.8,2026-08-13,R,8500.0
45,W-115,559714,2019,Chevrolet,Equinox,LT,WHITE,160641,Yes,2.0,2026-08-13,W,3600.0
39,W-061,560103,2013,Chevrolet,Equinox,LS,GOLD,139905,Yes,3.4,2026-08-13,W,1900.0
39,R-071,557093,2014,Chevrolet,G1500 Vans,"",WHITE,230576,Yes,3.0,2026-08-13,R,3000.0
41,W-010,560194,2014,Chevrolet,G2500 Vans,"",WHITE,122055,Yes,3.6,2026-08-13,W,5000.0
41,W-044,559671,2014,Chevrolet,Impala,LS,SILVER,94224,Yes,3.4,2026-08-13,W,3600.0
48,W-038,559146,2022,Chevrolet,Malibu,LT,WHITE,100726,Yes,2.0,2026-08-13,W,4400.0
40,R-062,558664,2022,Chevrolet,Malibu,LT,GRAY,67279,Yes,2.8,2026-08-13,R,9800.0
48,W-014,559400,2020,Chevrolet,Malibu,LT,BLACK,103061,Yes,3.2,2026-08-13,W,9200.0
49,W-166,558960,2015,Chevrolet,Malibu,LT,BLACK,132208,Yes,2.0,2026-08-13,W,2100.0
9,R-099,560363,2013,Chevrolet,Malibu,1LT,GRAY,226034,No,"",2026-08-13,R,700.0
41,R-126,555568,2017,Chevrolet,Silverado 1500,LTZ,BLACK,129988,Yes,4.0,2026-08-13,R,15400.0
53,W-095,557063,2015,Chevrolet,Silverado 1500,LT,WHITE,170928,Yes,2.0,2026-08-13,W,2800.0
46,W-068,558813,2014,Chevrolet,Silverado 1500,LT,GRAY,140118,Yes,2.6,2026-08-13,W,5500.0
46,W-076,559134,2016,Chevrolet,Tahoe,LT,BLACK,118107,Yes,2.3,2026-08-13,W,7800.0
60,W-101,557647,2020,Chevrolet,Traverse,LT LEATHER,GRAY,217193,Yes,2.0,2026-08-13,W,1200.0
53,W-106,559212,2021,Chevrolet,Trax,LS,BLUE,30474,Yes,2.0,2026-08-13,W,2000.0
48,W-112,558943,2020,Chevrolet,Trax,LS,WHITE,123282,Yes,3.1,2026-08-13,W,2000.0
56,W-035,558873,2016,Chrysler,200,S,BLACK,110443,Yes,2.0,2026-08-13,W,1400.0
56,W-056,558037,2015,Chrysler,200,Limited,WHITE,160584,Yes,3.0,2026-08-13,W,650.0
9,R-087,560345,2012,Chrysler,200,Limited,BLACK,180110,No,"",2026-08-13,R,650.0
42,R-023,557208,2022,Chrysler,Pacifica,HYBRID LIMI,WHITE,103492,Yes,2.1,2026-08-13,R,7800.0
52,W-134,559139,2014,Dodge,Challenger,R/T,WHITE,186267,Yes,2.0,2026-08-13,W,4000.0
41,W-172,552186,2014,Dodge,Charger,SE,WHITE,151830,Yes,2.9,2026-08-13,W,700.0
43,W-140,554307,2019,Dodge,Durango,R/T,GRAY,163647,Yes,2.8,2026-08-13,W,7800.0
60,W-089,518462,2018,Dodge,Durango,Citadel,WHITE,101258,Yes,2.0,2026-08-13,W,3600.0
48,W-139,558890,2018,Dodge,Durango,R/T,BLACK,164048,Yes,2.9,2026-08-13,W,8600.0
9,R-082,558745,2014,Dodge,Journey,SE,BLUE,191721,No,"",2026-08-13,R,700.0
9,R-104,560370,2012,Dodge,Journey,SXT,WHITE,361133,No,"",2026-08-13,R,650.0
9,R-095,560357,2004,Dodge,Ram 1500,"",RED,182472,No,"",2026-08-13,R,650.0
67,W-110,558774,2006,Dodge,Ram 3500,SLT,SILVER,163648,Yes,2.0,2026-08-13,W,4500.0
47,W-074,558885,2016,Ford,C-Max,HYBRID SEL,WHITE,151428,Yes,2.4,2026-08-13,W,2400.0
47,W-007,558984,2020,Ford,EcoSport,SES,BLACK,82126,Yes,3.4,2026-08-13,W,6500.0
0,O-001,564225,2020,Ford,EcoSport,SES,BLACK,82126,Yes,3.4,2026-08-13,O,6975.0
49,W-018,558679,2016,Ford,Edge,SEL,BLUE,126004,Yes,2.4,2026-08-13,W,4200.0
46,W-066,559188,2016,Ford,Edge,Titanium,SILVER,151340,Yes,2.6,2026-08-13,W,3200.0
