Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
37,G-030,561461,2025,Acura,MDX,W/TECHNOLOGY PAC,WHITE,18472,Yes,4.9,2026-08-14,G,43000.0
31,X-036,543387,2022,Acura,MDX,W/TECHNOLOGY PAC,BLACK,120885,Yes,2.0,2026-08-14,X,15400.0
22,B-142,561092,2019,Acura,MDX,W/ADVANCE PKG,BLACK,82203,No,"",2026-08-14,B,18000.0
36,D-190,561463,2017,Acura,MDX,W/TECHNOLOGY PKG,WHITE,91290,Yes,4.5,2026-08-14,D,15500.0
42,F-231,561480,2017,Acura,MDX,W/TECHNOLOGY PKG,BLUE,113456,Yes,4.2,2026-08-14,F,12600.0
41,B-031,553351,2017,Acura,MDX,W/TECHNOLOGY PKG,BLUE,70958,Yes,3.9,2026-08-14,B,13500.0
22,E-334,561085,2014,Acura,MDX,TECH PKG,GRAY,126899,No,"",2026-08-14,E,9800.0
22,C-193,560609,2014,Acura,MDX,TECH PKG,GRAY,139403,No,"",2026-08-14,C,8000.0
21,E-169,560580,2013,Acura,MDX,TECH PKG,GRAY,199175,No,"",2026-08-14,E,1600.0
41,D-170,561046,2010,Acura,MDX,4DR,SILVER,118206,Yes,3.9,2026-08-14,D,7200.0
36,B-032,560538,2024,Acura,RDX,W/A-SPEC PACKAGE,GRAY,38387,Yes,4.4,2026-08-14,B,31600.0
34,B-023,560536,2015,Acura,RDX,TECH PKG,WHITE,108964,Yes,4.4,2026-08-14,B,10800.0
22,C-276,560845,2000,Acura,TL,4DR SDN 3.2L,WHITE,290078,No,"",2026-08-14,C,600.0
21,B-239,560423,2017,Acura,TLX,V6,BLACK,77719,No,"",2026-08-14,B,12000.0
38,X-035,558115,2018,Alfa Romeo,Giulia,"",WHITE,154792,Yes,1.3,2026-08-14,X,1700.0
37,A-109,561410,2018,Alfa Romeo,Stelvio,Ti,GRAY,89375,Yes,3.1,2026-08-14,A,6000.0
37,A-089,561373,2016,Audi,A3,1.8T PREMIUM,WHITE,44763,Yes,4.3,2026-08-14,A,11000.0
33,A-156,561539,2018,Audi,A4,Premium Plus,WHITE,61349,Yes,4.2,2026-08-14,A,15000.0
45,X-016,555525,2015,Audi,A4,Premium,WHITE,116216,Yes,0.5,2026-08-14,X,650.0
36,X-015,559388,2018,Audi,A6,PREMIUM,BLUE,105426,Yes,0.5,2026-08-14,X,1900.0
23,B-107,552481,2023,Audi,e-tron,SPORTBACK S L,WHITE,33163,No,"",2026-08-14,B,29800.0
39,F-233,537300,2025,Audi,Q3,S LINE PREMIUM,GRAY,20338,Yes,3.0,2026-08-14,F,24500.0
41,A-269,558158,2021,Audi,Q5,PREMIUM,WHITE,67405,Yes,3.6,2026-08-14,A,13400.0
22,F-089,560395,2015,Audi,Q5,Premium Plus,GRAY,135005,No,"",2026-08-14,F,3600.0
39,B-029,561359,2019,Audi,Q7,"",BLACK,84312,Yes,4.4,2026-08-14,B,14400.0
33,C-257,555527,2019,Audi,Q8,Premium,WHITE,115148,Yes,4.4,2026-08-14,C,16500.0
22,B-117,560694,2019,Audi,Q8,Premium Plus,WHITE,58912,No,"",2026-08-14,B,23800.0
37,C-308,559309,2021,Audi,S4,Premium Plus,BLUE,82637,Yes,4.2,2026-08-14,C,21000.0
6,B-077,561515,2021,Audi,S5,SPORTBACK PREMIUM,BLACK,25632,No,"",2026-08-14,B,37500.0
37,A-142,558152,2023,BMW,2-Series,230i,BLACK,32220,Yes,4.5,2026-08-14,A,27000.0
36,E-107,561407,2017,BMW,2-Series,230I XDRIVE,BLACK,53234,Yes,4.3,2026-08-14,E,14800.0
39,A-095,561406,2021,BMW,3-Series,330i,WHITE,82443,Yes,"",2026-08-14,A,17200.0
33,A-085,561127,2019,BMW,3-Series,330i,WHITE,100737,Yes,4.6,2026-08-14,A,13800.0
48,A-088,553909,2017,BMW,3-Series,330I XDRIVE,BLACK,148274,Yes,3.6,2026-08-14,A,5200.0
22,F-094,559179,2016,BMW,3-Series,320i,BLACK,109327,No,"",2026-08-14,F,3500.0
48,A-050,558169,2016,BMW,3-Series,328i,RED,105950,Yes,3.0,2026-08-14,A,4400.0
50,A-077,561142,2008,BMW,3-Series,328i,WHITE,183850,Yes,3.0,2026-08-14,A,2000.0
41,D-080,558844,2018,BMW,4-Series,430i,WHITE,52241,Yes,4.3,2026-08-14,D,15800.0
