Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
27,C-0118,236778,2023,Acura,MDX,w/Advance Package,BLACK,70755,Yes,2.6,2026-08-20,C,25200.0
20,B-0045,236613,2017,Acura,RDX,Base,WHITE,145869,Yes,4.5,2026-08-20,B,8000.0
30,T-0020,234422,2016,Acura,TLX,Tech,WHITE,1,Yes,2.2,2026-08-20,T,6000.0
14,D-0140,236766,2012,Acura,TSX,4dr Sdn I4 Auto,WHITE,93148,Yes,"",2026-08-20,D,5800.0
30,B-0114,236655,2012,Acura,TSX,4dr Sdn I4 Auto,GRAY,155383,Yes,2.9,2026-08-20,B,4800.0
14,B-0028,236346,2018,Audi,A3,Sedan Premium,BLACK,99989,No,"",2026-08-20,B,7800.0
14,B-0129,236737,2015,Audi,A3,2.0T Premium Plus,WHITE,59536,No,"",2026-08-20,B,6800.0
20,C-0112,236623,2020,Audi,A3 S-Line,S line Premium,GRAY,37895,Yes,4.4,2026-08-20,C,21600.0
24,B-0039,236579,2019,Audi,A4,Premium Plus,SILVER,56126,Yes,3.3,2026-08-20,B,14800.0
14,B-0139,236744,2010,Audi,A4,2.0T Premium,BLUE,129133,Yes,"",2026-08-20,B,2600.0
14,BB-0040,236485,2014,Audi,A6,3.0T Premium Plus,RED,217081,No,"",2026-08-20,BB,1600.0
33,C-0146,236616,2012,Audi,A7,3.0 Prestige,GRAY,145834,Yes,3.4,2026-08-20,C,6100.0
14,B-0043,236495,2017,Audi,Q3,Premium Plus,BLACK,79948,Yes,"",2026-08-20,B,8400.0
14,B-0060,236271,2015,Audi,Q3,2.0T Premium Plus,BLACK,112484,Yes,"",2026-08-20,B,5200.0
23,C-0070,236484,2022,Audi,Q4 e-tron,Premium Plus,WHITE,73061,Yes,4.2,2026-08-20,C,15600.0
20,C-0101,235759,2020,Audi,Q5,Premium,GRAY,80447,Yes,4.5,2026-08-20,C,12800.0
25,B-0018,236285,2019,Audi,Q5,Premium Plus,GRAY,106625,Yes,2.9,2026-08-20,B,10000.0
24,C-0104,236041,2018,Audi,Q5,Premium Plus,WHITE,133607,Yes,4.0,2026-08-20,C,7400.0
23,C-0063,236509,2018,Audi,Q5,Prestige,BLUE,44463,Yes,4.1,2026-08-20,C,14000.0
14,B-0059,236610,2014,Audi,Q5,Premium Plus,SILVER,105080,Yes,"",2026-08-20,B,7200.0
34,BB-0039,236574,2010,Audi,Q5,Premium Plus,BLACK,83680,Yes,2.3,2026-08-20,BB,4600.0
19,D-0101,235042,2026,Audi,Q7,Prestige,WHITE,5821,Yes,4.6,2026-08-20,D,58000.0
25,C-0159,236307,2015,Audi,Q7,3.0T Premium Plus,BROWN,110209,Yes,3.5,2026-08-20,C,3000.0
26,C-0061,236442,2014,Audi,Q7,3.0L TDI Prestige,GRAY,82427,Yes,4.0,2026-08-20,C,12000.0
40,D-0023,1006783,2019,Audi,Q8,Premium,WHITE,80904,Yes,1.9,2026-08-20,D,17700.0
14,D-0187,235833,2016,Audi,RS 7,Prestige,BLACK,94701,No,"",2026-08-20,D,26000.0
25,C-0119,236450,2016,Audi,S4,Premium Plus,WHITE,100953,Yes,3.5,2026-08-20,C,14400.0
30,D-0123,236164,2023,BMW,3-Series,330i xDrive,BLACK,40085,Yes,2.1,2026-08-20,D,24000.0
23,D-0151,235601,2020,BMW,3-Series,M340i xDrive,BLACK,80485,Yes,3.2,2026-08-20,D,16800.0
14,B-0116,236660,2017,BMW,3-Series,330i xDrive,WHITE,100356,No,"",2026-08-20,B,7600.0
23,C-0140,236565,2015,BMW,3-Series,328i,SILVER,84011,Yes,4.0,2026-08-20,C,8600.0
27,D-0179,235599,2018,BMW,4-Series,430i,SILVER,95498,Yes,2.5,2026-08-20,D,12800.0
14,D-0178,236685,2017,BMW,4-Series,430i,GRAY,41343,No,"",2026-08-20,D,17000.0
35,D-0002,236387,2015,BMW,4-Series,428i,SILVER,119825,Yes,1.7,2026-08-20,D,4700.0
24,D-0120,235600,2020,BMW,5-Series,M550i xDrive,BLACK,85994,Yes,4.1,2026-08-20,D,24800.0
16,C-0082,236702,2019,BMW,5-Series,530e iPerformance,BLACK,78059,Yes,4.2,2026-08-20,C,14000.0
37,B-0002,1006673,2016,BMW,5-Series,535i,WHITE,158723,Yes,2.9,2026-08-20,B,3800.0
14,B-0134,236735,2013,BMW,5-Series,528i xDrive,BLACK,89606,No,"",2026-08-20,B,3200.0
17,C-0144,236566,2011,BMW,5-Series,535i,GRAY,117544,Yes,4.1,2026-08-20,C,4100.0
14,D-0205,236162,2011,BMW,7-Series,750i,BLUE,110209,Yes,"",2026-08-20,D,2500.0
20,D-0121,236311,2019,BMW,8-Series,M850i xDrive,BLACK,47973,Yes,4.1,2026-08-20,D,38200.0
22,C-0055,236404,2023,BMW,iX,M60,BLACK,39386,Yes,3.9,2026-08-20,C,44000.0
15,C-0088,236700,2025,BMW,M2,Coupe,BLACK,15093,Yes,4.8,2026-08-20,C,62000.0
18,C-0044,236506,2023,BMW,M2,Coupe,GRAY,32502,Yes,3.5,2026-08-20,C,57500.0
18,C-0035,236706,2020,BMW,M8,Competition,WHITE,46746,Yes,3.9,2026-08-20,C,59000.0
14,D-0182,236168,2018,BMW,X1,XDrive28i,BLUE,57521,No,"",2026-08-20,D,11200.0
16,C-0077,236376,2018,BMW,X2,XDrive28i,BLACK,111909,Yes,4.1,2026-08-20,C,8600.0
21,D-0102,235185,2026,BMW,X3,30 xDrive,BLACK,4547,Yes,4.5,2026-08-20,D,40000.0
25,C-0148,236723,2021,BMW,X3,XDrive30i,BLUE,80274,Yes,4.0,2026-08-20,C,16200.0
25,C-0074,236255,2019,BMW,X3,M40i,BLUE,64691,Yes,4.0,2026-08-20,C,24600.0
21,C-0113,236445,2019,BMW,X3,sDrive30i,BLACK,123047,Yes,3.8,2026-08-20,C,6200.0
14,B-0032,236283,2017,BMW,X3,XDrive28i,WHITE,110079,No,"",2026-08-20,B,6400.0
19,D-0105,235785,2026,BMW,X5,XDrive40i,GREEN,14499,Yes,3.7,2026-08-20,D,45000.0
17,D-0107,235511,2026,BMW,X5,xDrive50e,WHITE,2738,Yes,4.8,2026-08-20,D,61000.0
21,C-0067,236128,2024,BMW,X5,xDrive50e,GRAY,53141,Yes,3.8,2026-08-20,C,44500.0
34,C-0050,236456,2021,BMW,X5,xDrive45e,GRAY,56836,Yes,2.8,2026-08-20,C,28250.0
20,D-0119,236319,2020,BMW,X5,XDrive40i,BLUE,91696,Yes,3.9,2026-08-20,D,23000.0
20,C-0064,236514,2014,BMW,X5,XDrive35i,BLACK,105256,Yes,4.0,2026-08-20,C,7600.0
14,DD-0039,236572,2011,BMW,X5,35i,GOLD,128257,No,"",2026-08-20,DD,1800.0
14,D-0181,235792,2018,BMW,X6,XDrive35i,GRAY,109097,No,"",2026-08-20,D,14800.0
15,D-0118,236317,2020,BMW,X7,XDrive40i,BLACK,80792,No,"",2026-08-20,D,24400.0
17,C-0179,236641,2020,BMW,X7,XDrive40i,BLACK,118338,Yes,4.7,2026-08-20,C,20200.0
15,D-0190,235737,2019,BMW,X7,XDrive50i,BLACK,87668,No,"",2026-08-20,D,22800.0
