Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
37,R-064,555387,2020,Kia,Soul,GT-Line,BLUE,64889,Yes,1.6,2026-08-20,R
29,R-071,549994,2017,Ford,E-350 CUTAWAY E-350,"",WHITE,109278,Yes,2.0,2026-08-20,R
41,R-074,557957,2021,Chevrolet,Express Cargo,VAN RW,WHITE,114130,Yes,1.8,2026-08-20,R
34,R-084,549995,2020,Ford,T250 Vans,"",GRAY,130199,Yes,1.5,2026-08-20,R
43,R-111,556242,2013,Ford,F150,XLT,WHITE,173601,Yes,2.2,2026-08-20,R
31,R-156,556683,2014,Audi,RS 7,Prestige,BLACK,84139,Yes,2.8,2026-08-20,R
39,R-188,558564,2021,Toyota,Highlander,HYBRID XL,SILVER,86810,Yes,3.9,2026-08-20,R
58,R-195,554733,2017,Dodge,Journey,CROSSROAD PL,GRAY,119003,Yes,2.2,2026-08-20,R
7,R-198,550443,2018,Ford,Mustang,ECOBOOST PRE,"",60454,No,"",2026-08-20,R
41,R-203,561114,2017,Kia,Forte,LX,BLACK,101219,Yes,2.5,2026-08-20,R
12,R-211,535692,2013,Ram,1500,Laramie,BLACK,126673,No,"",2026-08-20,R
40,R-213,545028,2023,Ford,F150,XLT,GRAY,25941,Yes,4.4,2026-08-20,R
53,R-214,552834,2021,Nissan,Altima,2.5 SR,GRAY,121064,Yes,1.3,2026-08-20,R
9,R-215,554138,2015,Volkswagen,Beetle,1.8T,"",130132,No,"",2026-08-20,R
23,R-216,541548,2020,Ford,F150,XLT,RED,91489,No,"",2026-08-20,R
46,R-217,559292,2018,Ford,F150,XL,SILVER,146908,Yes,2.3,2026-08-20,R
7,R-219,560532,2015,Chevrolet,Corvette,3LT,"",62397,No,"",2026-08-20,R
12,R-220,557244,2018,Ford,T150 Vans,"","",82301,No,"",2026-08-20,R
51,W-010,558888,2016,Chevrolet,Malibu Limited,LT,WHITE,122781,Yes,2.0,2026-08-20,W
43,W-042,557453,2018,Maserati,Levante,3.0L,GRAY,77439,Yes,3.8,2026-08-20,W
49,W-047,557785,2010,Dodge,Challenger,R/T CLASS,BLUE,142730,Yes,2.0,2026-08-20,W
61,W-081,557219,2010,Dodge,Ram 1500,TRX,WHITE,188058,Yes,2.0,2026-08-20,W
58,W-084,560231,2021,Hyundai,Tucson,Value,GRAY,56003,Yes,2.0,2026-08-20,W
49,W-088,560956,2012,Ford,Mustang,V6,SILVER,181259,Yes,2.0,2026-08-20,W
41,W-089,560926,2021,INFINITI,Q60,3.0T LUXE,RED,29085,Yes,2.4,2026-08-20,W
51,W-091,560279,2016,Land Rover,Range Rover Sport,"",BLUE,100887,Yes,1.9,2026-08-20,W
68,W-095,560923,2018,Nissan,Versa,SEDAN S PLUS,GRAY,122162,Yes,2.0,2026-08-20,W
36,W-146,562249,2020,Toyota,Yaris,LE,WHITE,50241,Yes,3.7,2026-08-20,W
36,W-147,552838,2022,Chevrolet,Silverado 1500,CUSTO,BLUE,80604,Yes,4.4,2026-08-20,W
41,W-149,553588,2021,BMW,X7,XDrive40i,BLACK,73540,Yes,4.0,2026-08-20,W
46,W-151,561140,2022,Chrysler,Pacifica,Limited,BLACK,49827,Yes,3.5,2026-08-20,W
52,W-157,557070,2009,Dodge,Charger,R/T,RED,143259,Yes,2.0,2026-08-20,W
45,W-158,558957,2017,Chevrolet,Sonic,LT,SILVER,79777,Yes,2.4,2026-08-20,W
44,W-160,556975,2016,Ram,1500,SLT,BLACK,119123,Yes,2.5,2026-08-20,W
55,W-161,557280,2015,Ford,Taurus,SEL,SILVER,157973,Yes,2.0,2026-08-20,W
66,W-182,532214,2018,Honda,Civic,SEDAN EX-T,BLACK,144942,Yes,2.0,2026-08-20,W
