Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
17,D-0149,92792,2014,Acura,MDX,Tech Pkg,SILVER,128588,No,"",2026-08-05,D,7800.0
29,D-0013,91871,2013,Acura,MDX,4dr,GRAY,226875,Yes,2.9,2026-08-05,D,1200.0
16,C-0028,93231,2005,Acura,MDX,Touring,BLACK,133518,No,"",2026-08-05,C,600.0
19,D-0137,93409,2021,Acura,RDX,w/Technology Package,GRAY,37830,Yes,4.6,2026-08-05,D,25000.0
17,D-0142,92422,2020,Acura,RDX,w/Advance Pkg,RED,98150,Yes,4.5,2026-08-05,D,19500.0
17,B-0067,93293,2019,Acura,RDX,w/A-Spec Pkg,WHITE,60739,Yes,4.7,2026-08-05,B,22500.0
16,B-0149,93462,2015,Acura,RDX,Tech Pkg,BROWN,186144,No,"",2026-08-05,B,3150.0
16,DX-0138,93552,2015,Acura,TLX,4dr Sdn,SILVER,217178,No,"",2026-08-05,DX,2900.0
21,B-0200,93034,2021,Audi,A4,Sedan Premium,GRAY,48304,Yes,2.7,2026-08-05,B,10000.0
16,B-0007,92596,2019,Audi,Q5,Premium,WHITE,73251,Yes,3.7,2026-08-05,B,11500.0
16,A-0158,93615,2023,Audi,S3,Premium Plus,GRAY,26983,No,"",2026-08-05,A,31200.0
21,I-0104,86609,2014,BMW,2-Series,M235i,BLACK,77371,Yes,2.2,2026-08-05,I,2200.0
16,B-0002,93618,2021,BMW,3-Series,M340i xDrive,BLACK,57874,No,"",2026-08-05,B,34500.0
28,D-0001,91054,2013,BMW,3-Series,328i xDrive,BLACK,149432,Yes,3.1,2026-08-05,D,1300.0
16,B-0131,93344,2011,BMW,3-Series,328i,GRAY,76929,No,"",2026-08-05,B,6100.0
16,B-0196,93511,2019,BMW,4-Series,430i,WHITE,57178,No,"",2026-08-05,B,14000.0
25,D-0012,92184,2014,BMW,5-Series,528i,SILVER,155736,Yes,2.3,2026-08-05,D,900.0
23,D-0009,91809,2013,BMW,5-Series,528i,WHITE,121681,Yes,3.7,2026-08-05,D,2200.0
25,D-0084,91599,2013,BMW,6-Series,640i,RED,134623,Yes,2.0,2026-08-05,D,3200.0
15,A-0030,93062,2016,BMW,7-Series,750i xDrive,SILVER,63750,No,"",2026-08-05,A,12200.0
15,A-0139,93248,2015,BMW,7-Series,750Li xDrive,WHITE,101052,No,"",2026-08-05,A,8200.0
16,C-0010,93640,2024,BMW,X3,XDrive30i,GRAY,12592,No,"",2026-08-05,C,33750.0
16,B-0021,93201,2014,BMW,X3,XDrive28i,SILVER,130560,No,"",2026-08-05,B,2000.0
17,C-0037,91794,2024,BMW,X5,sDrive40i,BLACK,46910,Yes,4.6,2026-08-05,C,35200.0
19,C-0120,93082,2019,Buick,Cascada,Premium,GRAY,56077,Yes,4.2,2026-08-05,C,11500.0
27,D-0078,91428,2018,Buick,Cascada,Sport Touring,RED,129342,Yes,3.6,2026-08-05,D,5500.0
21,B-0228,90820,2023,Buick,Enclave,Essence,GRAY,74574,Yes,3.6,2026-08-05,B,15500.0
17,C-0070,93368,2017,Buick,Enclave,Leather,WHITE,151312,No,"",2026-08-05,C,5000.0
19,I-0011,93334,2009,Buick,Enclave,CX,WHITE,181302,No,"",2026-08-05,I,600.0
17,C-0119,93190,2017,Buick,Encore,Preferred,RED,88024,Yes,3.8,2026-08-05,C,5300.0
16,C-0082,93350,2020,Buick,Encore GX,Essence,RED,132258,No,"",2026-08-05,C,7500.0
17,A-0161,90613,2020,Buick,Envision,Preferred,BLACK,92669,Yes,3.6,2026-08-05,A,10000.0
18,A-0058,92798,2012,Buick,LaCrosse,Premium 1,BLUE,143488,No,"",2026-08-05,A,1000.0
20,C-0057,91850,2014,Buick,Verano,4dr Sdn,BROWN,142651,No,"",2026-08-05,C,900.0
16,B-0095,93010,2013,Buick,Verano,4dr Sdn,BLACK,149257,No,"",2026-08-05,B,900.0
25,D-0169,86158,2014,Cadillac,ATS,Luxury,BLACK,120087,Yes,4.1,2026-08-05,D,2600.0
20,D-0062,88997,2016,Cadillac,CTS,Sedan Luxury Collection,RED,71556,Yes,2.0,2026-08-05,D,4500.0
15,B-0226,93604,2011,Cadillac,CTS,Sedan Luxury,RED,107845,No,"",2026-08-05,B,1300.0
15,C-0058,93650,2007,Cadillac,DTS,"",GOLD,82545,No,"",2026-08-05,C,1500.0
23,C-0076,93156,2016,Cadillac,SRX,Premium Collection,WHITE,117811,Yes,3.8,2026-08-05,C,6300.0
16,B-0026,93200,2009,Cadillac,STS,w/1SB,SILVER,207586,No,"",2026-08-05,B,600.0
18,D-0056,87682,2018,Cadillac,XT5,Luxury,PURPLE,130758,Yes,3.8,2026-08-05,D,6000.0
19,AX-0102,93571,2008,Chevrolet,Avalanche,LT w/2LT,SILVER,154275,No,"",2026-08-05,AX,3000.0
15,A-0082,93422,2017,Chevrolet,Camaro,2SS,GRAY,124815,No,"",2026-08-05,A,18000.0
16,AX-0090,93567,2016,Chevrolet,Camaro,1LT,RED,128038,No,"",2026-08-05,AX,6000.0
16,C-0183,91854,2010,Chevrolet,Camaro,LS,RED,171996,No,"",2026-08-05,C,2400.0
15,A-0167,92049,2000,Chevrolet,Camaro,Z28,RED,121493,No,"",2026-08-05,A,6400.0
1,A-0156,93613,2024,Chevrolet,Colorado,ZR2,BLUE,19281,No,"",2026-08-05,A,39500.0
16,B-0167,93500,2018,Chevrolet,Colorado,LT,SILVER,77584,No,"",2026-08-05,B,16400.0
16,B-0039,93381,2016,Chevrolet,Colorado,Z71,GRAY,113313,No,"",2026-08-05,B,11200.0
19,A-0053,90935,2016,Chevrolet,Cruze,LT,BLACK,182542,No,"",2026-08-05,A,1600.0
28,D-0068,89729,2015,Chevrolet,Cruze,LS,SILVER,101278,Yes,2.2,2026-08-05,D,1300.0
18,I-0019,93470,2012,Chevrolet,Cruze,LT w/2LT,BLUE,123718,No,"",2026-08-05,I,600.0
16,B-0100,93108,2015,Chevrolet,Equinox,LT,BLACK,64379,No,"",2026-08-05,B,5600.0
18,I-0012,93335,2013,Chevrolet,Equinox,LT,GRAY,160367,No,"",2026-08-05,I,700.0
18,A-0046,93264,2012,Chevrolet,Equinox,LT w/1LT,SILVER,126853,No,"",2026-08-05,A,1200.0
22,I-0135,91600,2011,Chevrolet,Equinox,LT w/2LT,BLACK,119697,Yes,1.0,2026-08-05,I,500.0
15,C-0009,93639,2006,Chevrolet,Equinox,LT,GREEN,105543,No,"",2026-08-05,C,700.0
