Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
15,B-0026,353745,2006,Subaru,B9 Tribeca,5-Pass Ltd,SILVER,195975,No,"",2026-07-21,B
16,B-0027,353746,2013,GMC,Terrain,SLE,BLUE,149598,No,"",2026-07-21,B
15,B-0031,353751,2004,Toyota,RAV4,4dr Auto (Natl),GRAY,211198,No,"",2026-07-21,B
15,B-0032,353752,2015,Kia,Optima,Hybrid 4dr Sdn,WHITE,163327,No,"",2026-07-21,B
15,B-0033,353708,2021,Ram,1500,Big Horn,BLACK,119325,No,"",2026-07-21,B
15,B-0037,353711,2021,Subaru,Forester,CVT,BLACK,146792,No,"",2026-07-21,B
15,B-0055,351644,2016,Land Rover,Range Rover Sport,V8 Dynamic,WHITE,125331,No,"",2026-07-21,B
49,FB-0003,352406,2018,Hyundai,Elantra,Value Edition,RED,124265,Yes,2.0,2026-07-21,FB
31,FC-0052,352404,2025,Ford,T250 Vans,"T-250 130"" Low Rf 9070 GVWR",WHITE,15088,Yes,4.0,2026-07-21,FC
25,FC-0053,352403,2025,Ford,T250 Vans,"T-250 130"" Low Rf 9070 GVWR",WHITE,15437,Yes,4.0,2026-07-21,FC
27,FC-0055,352320,2025,Ram,2500 ProMaster Vans,Tradesman,WHITE,16530,Yes,4.0,2026-07-21,FC
29,FC-0056,352319,2025,Ram,2500 ProMaster Vans,Tradesman,WHITE,16989,Yes,4.0,2026-07-21,FC
35,FC-0057,351883,2025,Ram,2500 ProMaster Vans,Tradesman,WHITE,20187,Yes,4.0,2026-07-21,FC
15,VS-0001,353374,2016,Hyundai,Elantra,Limited,WHITE,126259,No,"",2026-07-21,VS
15,VS-0002,351209,2012,Mini,Cooper,Convertible 2dr,RED,154178,No,"",2026-07-21,VS
44,VS-0100,349368,2017,Chrysler,200,Limited Platinum,WHITE,162410,Yes,1.0,2026-07-21,VS
40,VS-0101,351205,2014,Nissan,Altima,2.5 SV,SILVER,173744,Yes,1.0,2026-07-21,VS
48,VS-0102,351588,2016,Chrysler,200,Limited Platinum,BLACK,208566,Yes,1.0,2026-07-21,VS
