Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
8,A-805,320869,2008,Porsche,Cayenne,4DR TIPT,BLACK,150012,Yes,2.0,2026-08-17,A
7,A-810,320985,2001,Toyota,Tacoma,PRERUNNER V6,SILVER,999999,No,"",2026-08-17,A
7,A-811,321026,1999,Toyota,RAV4,4DR AUTO,BLACK,135317,No,"",2026-08-17,A
7,A-814,320989,2013,Nissan,Rogue,SV,BLACK,118904,No,"",2026-08-17,A
8,A-829,320376,2012,Volkswagen,Tiguan,"",RED,125701,No,"",2026-08-17,A
8,A-832,321074,2013,Ford,Escape,SE,WHITE,125278,Yes,2.0,2026-08-17,A
8,A-842,320492,2016,Acura,MDX,W/TECH/ACURAWATC,BLACK,166772,No,"",2026-08-17,A
7,A-847,320751,2017,Mitsubishi,Outlander Sport,SEL,BLACK,207374,No,"",2026-08-17,A
8,A-849,321065,2007,Toyota,Camry,LE,GREEN,160413,Yes,1.0,2026-08-17,A
7,A-853,320779,2001,Toyota,Avalon,XL,RED,201702,No,"",2026-08-17,A
8,B-521,320038,2018,Ford,Escape,"",SILVER,84651,No,"",2026-08-17,B
6,B-522,320562,2004,Nissan,Titan,SE,SILVER,262234,No,"",2026-08-17,B
7,B-536,321043,2020,Genesis,G70,2.0T,GRAY,128091,No,"",2026-08-17,B
8,B-540,320616,2012,Honda,Pilot,EX,BLACK,192385,No,"",2026-08-17,B
7,B-543,320411,2009,BMW,1-Series,135i,BLUE,162545,No,"",2026-08-17,B
0,B-548,320310,2011,GMC,Sierra 1500,WORK TRU,WHITE,217829,No,"",2026-08-17,B
8,B-549,317471,2011,Nissan,Pathfinder,"",BLACK,139134,No,"",2026-08-17,B
6,B-553,320314,2010,Audi,A4,Premium,RED,109593,No,"",2026-08-17,B
8,B-555,320350,2018,Chevrolet,Trax,"",BLACK,113738,No,"",2026-08-17,B
7,B-557,320347,2011,Toyota,Camry,"",SILVER,202455,No,"",2026-08-17,B
8,B-561,320344,2014,Nissan,Sentra,"",BLACK,193006,No,"",2026-08-17,B
9,B-562,320343,2010,Subaru,Forester,"",SILVER,299825,No,"",2026-08-17,B
5,B-565,320315,2012,Ford,Focus,SEL,BLUE,108912,No,"",2026-08-17,B
7,B-601,320936,2002,Ford,F250SD,"",SILVER,366691,Yes,1.5,2026-08-17,B
7,B-610,320634,2013,Nissan,Altima,2.5 SV,BLUE,183285,No,"",2026-08-17,B
8,B-611,320641,2010,Toyota,Camry,LE,GREEN,177248,No,"",2026-08-17,B
6,B-801,319760,2013,Chrysler,Town & Country,TOURI,BURGUNDY,145119,No,"",2026-08-17,B
8,B-805,320887,2008,Volkswagen,Touareg,2 V8,GRAY,125960,Yes,2.0,2026-08-17,B
6,B-806,320883,2009,Honda,Civic,SDN LX-S,BLACK,225776,Yes,2.3,2026-08-17,B
8,B-807,320894,2006,Toyota,Highlander,HYBRID V6,WHITE,295884,Yes,2.0,2026-08-17,B
8,B-841,320821,2006,Toyota,Highlander,HYBRID V6,GOLD,125647,No,"",2026-08-17,B
0,B-842,320518,2017,GMC,Acadia Limited,LIMIT,BLACK,121598,No,"",2026-08-17,B
8,B-845,321063,2016,Chevrolet,Silverado 2500,2500HD WOR,WHITE,195497,Yes,2.0,2026-08-17,B
8,B-847,321075,2014,Nissan,Altima,2.5 SV,SILVER,156431,Yes,2.0,2026-08-17,B
7,B-848,321077,2007,Toyota,Camry Solara,SLE,RED,99455,Yes,1.0,2026-08-17,B
8,B-857,320462,2021,Chevrolet,Trax,"",BLUE,80365,No,"",2026-08-17,B
