Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
22,BB-0235,257849,2024,Acura,MDX,Type S w/Advance Package,WHITE,23947,Yes,2.7,2026-07-23,BB,47300.0
29,BB-0089,257717,2023,Acura,MDX,w/A-Spec Package,RED,55997,Yes,2.8,2026-07-23,BB,34100.0
30,BB-0070,257423,2018,Acura,RDX,Base,BLACK,107581,Yes,3.5,2026-07-23,BB,9200.0
29,BB-0028,257413,2014,Acura,RLX,Tech Pkg,GRAY,101682,Yes,3.6,2026-07-23,BB,7800.0
25,BB-0036,257357,2011,Audi,A5,2.0T Premium Plus,TAN,105179,Yes,3.4,2026-07-23,BB,3800.0
23,BB-0040,257533,2016,Audi,A6,2.0T Premium Plus,BLACK,87070,Yes,4.5,2026-07-23,BB,8100.0
22,C-0002,119559,2021,Audi,Q3,Premium,WHITE,33579,Yes,4.2,2026-07-23,C,18800.0
30,BB-0122,257484,2018,Audi,Q3,Premium Plus,BLACK,73889,Yes,3.6,2026-07-23,BB,11000.0
30,BB-0192,257824,2023,Audi,Q3 S-Line,S line Premium Plus,BLACK,33403,Yes,3.9,2026-07-23,BB,23200.0
25,AA-0230,257705,2017,Audi,Q5,Premium,BLACK,147798,Yes,4.2,2026-07-23,AA,2500.0
31,AA-0129,257074,2017,Audi,Q7,Premium Plus,GRAY,47205,Yes,4.1,2026-07-23,AA,11400.0
35,BB-0013,257453,2008,BMW,1-Series,128i,GRAY,132563,Yes,2.8,2026-07-23,BB,3400.0
31,C-0080,119865,2015,BMW,3-Series,328i xDrive,BLACK,117603,Yes,3.2,2026-07-23,C,4300.0
25,BB-0108,257607,2021,BMW,5-Series,530i,BLACK,82237,Yes,4.4,2026-07-23,BB,17400.0
27,A-0021,119621,2019,BMW,5-Series,530i xDrive,BLACK,114551,Yes,2.9,2026-07-23,A,8000.0
29,T-1002,119535,2015,BMW,5-Series,535i,WHITE,135483,Yes,1.0,2026-07-23,T,900.0
24,AA-0259,257825,2009,BMW,5-Series,550i,BLACK,125583,Yes,3.4,2026-07-23,AA,2900.0
25,BB-0110,257578,2017,BMW,6-Series,650i,BLACK,57296,Yes,4.2,2026-07-23,BB,20800.0
23,AA-0068,257442,2012,BMW,M3,2dr Conv,GRAY,86889,Yes,2.5,2026-07-23,AA,17000.0
31,C-0020,119604,2020,BMW,M8,Competition,BLACK,86843,Yes,2.3,2026-07-23,C,38750.0
26,C-0029,119686,2018,BMW,X1,sDrive28i,WHITE,63689,Yes,3.0,2026-07-23,C,11000.0
20,BB-0137,257624,2022,BMW,X3,XDrive30i,GRAY,71743,Yes,4.6,2026-07-23,BB,22600.0
24,BB-0153,257327,2013,BMW,X3,XDrive28i,BLUE,28397,Yes,3.9,2026-07-23,BB,5200.0
40,A-0022,119443,2023,BMW,X4,M40i,BLACK,25776,Yes,3.5,2026-07-23,A,40750.0
21,BB-0136,257815,2020,BMW,X5,M50i,BLUE,63142,Yes,4.5,2026-07-23,BB,29200.0
30,AA-0250,257752,2017,Buick,Enclave,Convenience,GRAY,114793,Yes,3.3,2026-07-23,AA,5000.0
28,BB-0031,257331,2015,Buick,Enclave,Leather,WHITE,36415,Yes,2.9,2026-07-23,BB,5800.0
23,AA-0198,257366,2017,Buick,Encore,Preferred II,WHITE,76630,Yes,4.5,2026-07-23,AA,5750.0
28,BB-0065,257365,2016,Buick,Encore,4dr,BLACK,127834,Yes,3.7,2026-07-23,BB,1400.0
26,AA-0235,257757,2016,Buick,Encore,4dr,RED,55648,Yes,4.3,2026-07-23,AA,7500.0
25,BB-0126,257622,2020,Buick,Encore GX,Select,WHITE,129171,Yes,4.0,2026-07-23,BB,3800.0
24,BB-0179,257678,2016,Cadillac,CTS,Sedan Luxury Collection,WHITE,10084,Yes,3.9,2026-07-23,BB,11000.0
28,AA-0012,257405,2010,Cadillac,CTS,Sedan 4dr Sdn 3.0L,TAN,150692,Yes,3.4,2026-07-23,AA,2900.0
35,BB-0020,256880,2010,Cadillac,CTS,Sedan Luxury,WHITE,109959,Yes,2.0,2026-07-23,BB,1300.0
20,BB-0074,257361,2014,Cadillac,SRX,Luxury Collection,WHITE,62377,Yes,4.5,2026-07-23,BB,8000.0
27,BB-0037,257420,2013,Cadillac,SRX,Performance Collection,SILVER,141351,Yes,"",2026-07-23,BB,2600.0
30,AA-0015,257381,2011,Cadillac,SRX,Performance Collection,RED,166963,Yes,2.6,2026-07-23,AA,1200.0
29,BB-0052,257711,2008,Cadillac,STS,STS-V 4dr Sdn,SILVER,127239,Yes,4.3,2026-07-23,BB,5400.0
29,C-0047,119318,2013,Cadillac,XTS,Premium,BLUE,117592,Yes,1.7,2026-07-23,C,2600.0
40,C-0051,119688,2007,Chevrolet,Avalanche,LT w/3LT,SILVER,242648,Yes,1.9,2026-07-23,C,550.0
21,C-0016,118436,2022,Chevrolet,Bolt EV,2LT,GRAY,44811,Yes,4.8,2026-07-23,C,14400.0
22,BB-0116,257429,2020,Chevrolet,Camaro,1LT,RED,74264,Yes,3.8,2026-07-23,BB,14400.0
24,BB-0131,257523,2011,Chevrolet,Camaro,2LT,BLACK,123218,Yes,1.7,2026-07-23,BB,3400.0
34,BB-0232,257787,2021,Chevrolet,Colorado,LT,BLUE,162389,Yes,1.9,2026-07-23,BB,7000.0
21,BB-0243,257847,2021,Chevrolet,Colorado,ZR2,TAN,41753,Yes,3.6,2026-07-23,BB,35500.0
26,BB-0096,257742,2019,Chevrolet,Colorado,Work Truck,WHITE,45418,Yes,3.8,2026-07-23,BB,14200.0
32,AA-0111,257349,2015,Chevrolet,Colorado,LT,BLACK,135344,Yes,2.5,2026-07-23,AA,6000.0
25,BB-0200,257740,2012,Chevrolet,Corvette,w/3LT,RED,113063,Yes,2.5,2026-07-23,BB,14000.0
28,AA-0140,257536,2011,Chevrolet,Cruze,LS,GRAY,138719,Yes,2.4,2026-07-23,AA,550.0
24,BB-0081,257372,2020,Chevrolet,Equinox,LT,WHITE,116963,Yes,4.0,2026-07-23,BB,5800.0
30,BB-0107,257497,2019,Chevrolet,Equinox,LT,WHITE,52912,Yes,3.3,2026-07-23,BB,11800.0
25,BB-0083,257399,2018,Chevrolet,Equinox,LT,SILVER,87192,Yes,4.2,2026-07-23,BB,8000.0
28,BB-0085,257494,2018,Chevrolet,Equinox,Premier,GRAY,64655,Yes,3.9,2026-07-23,BB,12300.0
26,BB-0027,257531,2014,Chevrolet,Equinox,LS,GRAY,95764,Yes,2.6,2026-07-23,BB,1000.0
20,A-0018,119630,2025,Chevrolet,Equinox EV,LT2 w/PDE,BLUE,8982,Yes,4.8,2026-07-23,A,24500.0
30,BB-0234,257841,2012,Chevrolet,Impala,LS Fleet,SILVER,130280,Yes,2.0,2026-07-23,BB,600.0
24,DD-0003,257391,2004,Chevrolet,Impala,LS,GRAY,132933,Yes,1.3,2026-07-23,DD,600.0
28,C-0081,119720,2024,Chevrolet,Malibu,LS,BLACK,11336,Yes,1.8,2026-07-23,C,11200.0
29,C-0021,119101,2022,Chevrolet,Malibu,LT,GRAY,70096,Yes,2.0,2026-07-23,C,9800.0
24,BB-0141,257546,2019,Chevrolet,Malibu,LS,SILVER,111362,Yes,3.8,2026-07-23,BB,7800.0
25,AA-0148,257525,2017,Chevrolet,Malibu,LT,BLUE,99388,Yes,2.9,2026-07-23,AA,4800.0
41,AA-0031,257344,2014,Chevrolet,Malibu,LS,WHITE,166948,Yes,1.4,2026-07-23,AA,1600.0
32,AA-0245,257750,2014,Chevrolet,Malibu,LT,WHITE,107814,Yes,2.5,2026-07-23,AA,3000.0
30,AA-0131,257501,2010,Chevrolet,Malibu,LTZ,GRAY,124696,Yes,1.9,2026-07-23,AA,1500.0
41,BB-0026,255992,2016,Chevrolet,Malibu Limited,LS,SILVER,101987,Yes,1.5,2026-07-23,BB,1000.0
24,BB-0053,119949,2022,Chevrolet,Silverado 1500,Work Truck,WHITE,106819,Yes,3.4,2026-07-23,BB,7000.0
26,BB-0102,257315,2021,Chevrolet,Silverado 1500,LT Trail Boss,RED,66409,Yes,3.5,2026-07-23,BB,34600.0
24,AA-0153,257545,2019,Chevrolet,Silverado 1500,Custom,BLACK,67888,Yes,3.7,2026-07-23,AA,19000.0
23,AA-0136,257489,2018,Chevrolet,Silverado 1500,LT,SILVER,81776,Yes,3.2,2026-07-23,AA,19000.0
29,BB-0047,255804,2018,Chevrolet,Silverado 1500,LTZ,BLACK,132909,Yes,"",2026-07-23,BB,7000.0
41,AA-0067,257503,2014,Chevrolet,Silverado 1500,LTZ,SILVER,183492,Yes,1.3,2026-07-23,AA,3000.0
29,AA-0014,257408,2012,Chevrolet,Silverado 1500,LT,WHITE,214003,Yes,3.5,2026-07-23,AA,1800.0
28,CC-0013,257563,2011,Chevrolet,Silverado 1500,LT,SILVER,222131,Yes,2.7,2026-07-23,CC,1400.0
30,DD-0011,257802,2007,Chevrolet,Silverado 1500,LT w/1LT,RED,451064,Yes,2.6,2026-07-23,DD,600.0
30,AA-0103,257298,2015,Chevrolet,Sonic,LT,SILVER,112900,Yes,3.0,2026-07-23,AA,900.0
26,AA-0013,257428,2013,Chevrolet,Sonic,RS,BLACK,205984,Yes,2.0,2026-07-23,AA,600.0
37,AA-0027,257397,2012,Chevrolet,Sonic,LTZ,WHITE,1,Yes,1.9,2026-07-23,AA,600.0
25,AA-0161,257558,2014,Chevrolet,Spark,LT,SILVER,89410,Yes,3.7,2026-07-23,AA,800.0
23,A-0032,119595,2021,Chevrolet,Suburban,LT,BLACK,150135,Yes,4.0,2026-07-23,A,18800.0
35,A-0031,119653,2020,Chevrolet,Suburban,LT,BLACK,176197,Yes,1.0,2026-07-23,A,7200.0
24,BB-0073,257444,2017,Chevrolet,Suburban,Premier,WHITE,127074,Yes,3.9,2026-07-23,BB,14600.0
23,BB-0214,257718,2023,Chevrolet,Tahoe,Premier,GRAY,28193,Yes,4.8,2026-07-23,BB,53800.0
22,AA-0190,257463,2018,Chevrolet,Tahoe,LT,WHITE,132520,Yes,4.5,2026-07-23,AA,14400.0
25,AA-0225,257688,2017,Chevrolet,Tahoe,LT,WHITE,161662,Yes,3.7,2026-07-23,AA,10000.0
25,AA-0033,257443,2011,Chevrolet,Tahoe,LT,BROWN,114757,Yes,3.8,2026-07-23,AA,8400.0
39,BB-0161,257586,2021,Chevrolet,Trailblazer,LT,GRAY,90554,Yes,2.3,2026-07-23,BB,7800.0
25,CC-0010,257203,2002,Chevrolet,Trailblazer,LT,WHITE,185870,Yes,2.4,2026-07-23,CC,550.0
26,C-0068,119781,2026,Chevrolet,Traverse,Z71,WHITE,9672,Yes,4.3,2026-07-23,C,45200.0
33,BB-0202,257834,2023,Chevrolet,Traverse,LT Cloth,BLACK,85198,Yes,3.2,2026-07-23,BB,19400.0
28,AA-0083,257147,2019,Chevrolet,Traverse,LT Cloth,WHITE,73929,Yes,"",2026-07-23,AA,9600.0
31,C-0013,119612,2018,Chevrolet,Traverse,LT Cloth,BROWN,90571,Yes,3.0,2026-07-23,C,8800.0
35,AA-0073,257570,2017,Chevrolet,Traverse,LT,BLACK,133379,Yes,2.7,2026-07-23,AA,2200.0
29,BB-0147,257560,2014,Chevrolet,Traverse,LS,WHITE,99962,Yes,3.4,2026-07-23,BB,2700.0
39,AA-0096,257461,2012,Chevrolet,Traverse,LS,WHITE,1,Yes,2.0,2026-07-23,AA,600.0
21,BB-0226,257760,2024,Chevrolet,Traverse Limited,High Country,WHITE,19468,Yes,4.8,2026-07-23,BB,40400.0
23,C-0064,257119,2025,Chevrolet,Trax,LS,BLACK,41670,Yes,4.6,2026-07-23,C,16500.0
24,C-0061,257115,2025,Chevrolet,Trax,LS,WHITE,36770,Yes,4.6,2026-07-23,C,16800.0
31,C-0060,119994,2025,Chevrolet,Trax,LS,WHITE,41028,Yes,3.7,2026-07-23,C,15200.0
32,AA-0115,257335,2021,Chevrolet,Trax,LT,BLUE,80341,Yes,1.9,2026-07-23,AA,4200.0
27,BB-0046,256958,2020,Chevrolet,Trax,LS,WHITE,64343,Yes,3.5,2026-07-23,BB,6700.0
23,BB-0166,257608,2019,Chevrolet,Trax,LT,SILVER,59132,Yes,2.9,2026-07-23,BB,7400.0
