Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
8,A-544.1,317418,2017,Acura,ILX,"",SILVER,100573,No,"",2026-07-27,A,4700.0
8,A-903,319274,2014,Acura,RDX,"",GRAY,197688,No,"",2026-07-27,A,3200.0
7,B-548,319672,2016,Audi,Q5,PREMIUM PLUS,BLACK,107152,No,"",2026-07-27,B,4300.0
8,A-806,320195,2014,BMW,4-Series,"",BLUE,84918,No,"",2026-07-27,A,6200.0
8,B-562,319668,2004,BMW,6-Series,"",SILVER,101961,No,"",2026-07-27,B,1600.0
7,A-526.1,320276,2021,BMW,X3,"",BLACK,94894,No,"",2026-07-27,A,9000.0
7,I-015,320178,2000,Cadillac,Catera,"",WHITE,37019,No,"",2026-07-27,I,1100.0
5,A-507,320258,2010,Cadillac,CTS,"",SILVER,177465,No,"",2026-07-27,A,1400.0
8,B-552,319855,2010,Chevrolet,Avalanche,LS,WHITE,167042,No,"",2026-07-27,B,900.0
8,B-529,320125,2013,Chevrolet,Cruze,"",RED,126574,No,"",2026-07-27,B,1800.0
10,B-553,319690,2012,Chevrolet,Cruze,"",SILVER,156266,No,"",2026-07-27,B,900.0
8,B-513,320066,2012,Chevrolet,Cruze,"",WHITE,66557,No,"",2026-07-27,B,4000.0
7,B-902,319253,1986,Chevrolet,S10,"",WHITE,161994,No,"",2026-07-27,B,400.0
8,A-561,320232,2022,Chevrolet,Silverado 1500,WORK,WHITE,146654,No,"",2026-07-27,A,11700.0
8,B-561,319689,2015,Chevrolet,Silverado 1500,"",WHITE,125201,No,"",2026-07-27,B,3200.0
6,B-510,320059,2014,Chevrolet,Silverado 1500,LT,BLACK,209976,No,"",2026-07-27,B,4600.0
6,B-569,320048,2015,Chevrolet,Spark,LS,GREEN,42771,No,"",2026-07-27,B,1600.0
7,B-555,319564,2008,Chrysler,PT Cruiser,"",RED,999999,No,"",2026-07-27,B,500.0
8,A-543,317641,2014,Dodge,Avenger,"",BLACK,168827,No,"",2026-07-27,A,675.0
9,A-532,320137,2025,Dodge,Durango,"",BLACK,14685,No,"",2026-07-27,A,27600.0
8,B-558,319606,2011,Dodge,Grand Caravan,Crew,SILVER,345051,No,"",2026-07-27,B,500.0
7,B-554,319325,2006,Dodge,Magnum,SXT,BLUE,158522,No,"",2026-07-27,B,800.0
8,B-514,320067,2013,Fiat,500,500C,BLACK,162153,No,"",2026-07-27,B,500.0
8,B-551,319861,2012,Fiat,500,Sport,RED,96373,No,"",2026-07-27,B,900.0
6,A-609,320157,2007,Ford,E150 Vans,"",WHITE,153460,No,"",2026-07-27,A,2100.0
7,B-709,314199,1995,Ford,E150 Vans,"",WHITE,109059,No,"",2026-07-27,B,500.0
8,B-907,320304,2015,Ford,Edge,"",WHITE,116316,No,"",2026-07-27,B,900.0
8,B-807,320082,2014,Ford,Escape,"",SILVER,137405,No,"",2026-07-27,B,2500.0
8,A-607,319998,2003,Ford,Excursion,EDDIE BAUE,WHITE,179831,No,"",2026-07-27,A,2100.0
8,A-902,319267,2011,Ford,Expedition,"",BLACK,319523,No,"",2026-07-27,A,1200.0
8,A-703,320071,2006,Ford,Expedition,"",WHITE,170467,No,"",2026-07-27,A,1000.0
8,B-539,319863,2014,Ford,Expedition EL,XLT,BLACK,225763,No,"",2026-07-27,B,2000.0
8,A-536.1,320239,2016,Ford,F150,"",BLACK,187977,No,"",2026-07-27,A,8400.0
7,B-811,320124,2011,Ford,F150,"",WHITE,225059,No,"",2026-07-27,B,1000.0
7,A-555,320235,2004,Ford,F150,HERITAGE XL,BLUE,170177,No,"",2026-07-27,A,1400.0
5,I-003,319892,2003,Ford,F150,XLT,WHITE,260808,No,"",2026-07-27,I,800.0
8,B-540,320023,2007,Ford,F350SD,"",WHITE,401701,No,"",2026-07-27,B,700.0
8,A-533,320144,2014,Ford,Focus,"",GRAY,118257,No,"",2026-07-27,A,700.0
8,B-504,320098,2011,Ford,Fusion,"",BLUE,142312,No,"",2026-07-27,B,1200.0
5,A-718,320116,2006,Ford,Fusion,SEL,BURGUNDY,118479,No,"",2026-07-27,A,700.0
8,B-527.1,320025,2017,Ford,Mustang,"",BLUE,83854,No,"",2026-07-27,B,17800.0
7,B-710,319901,2004,Ford,Ranger,"",BEIGE,88827,No,"",2026-07-27,B,3000.0
7,A-552,320213,2023,Ford,T250 Vans,"",WHITE,135485,No,"",2026-07-27,A,14200.0
8,A-540,317425,2017,GMC,Acadia,"",RED,155394,No,"",2026-07-27,A,3800.0
8,B-556,319603,2014,GMC,Acadia,SLT2,BEIGE,216388,No,"",2026-07-27,B,1200.0
8,A-702,320087,2002,GMC,Envoy,SLE,SILVER,83769,No,"",2026-07-27,A,2300.0
4,B-703,319891,2003,GMC,Sonoma,SL,GOLD,999999,No,"",2026-07-27,B,1100.0
8,A-536.3,320242,2017,GMC,Terrain,"",WHITE,151572,No,"",2026-07-27,A,3100.0
6,B-901,317112,2003,GMC,Yukon,1500 SL,BURGUNDY,999999,No,"",2026-07-27,B,600.0
7,I-007,320030,2017,HARLEY-DAVIDSON,FLHTCUTG,"",BURGUNDY,8408,No,"",2026-07-27,I,14100.0
0,A-500.1,320180,2013,Honda,Accord,EX,BLACK,142590,No,"",2026-07-27,A,3500.0
8,A-705,320152,2010,Honda,Accord,"",SILVER,38167,No,"",2026-07-27,A,5300.0
0,A-500.2,320181,2019,Honda,Civic,Sport,GRAY,95644,No,"",2026-07-27,A,8400.0
8,B-498,320110,2015,Honda,Civic,EX-L,SILVER,137895,No,"",2026-07-27,B,5800.0
8,B-495,320090,2012,Honda,Civic,"",SILVER,85233,No,"",2026-07-27,B,5600.0
5,B-543,319594,2011,Honda,Civic,SDN EX,RED,153196,No,"",2026-07-27,B,2700.0
8,B-530,320114,2006,Honda,Civic,"",BEIGE,184644,No,"",2026-07-27,B,1300.0
0,A-500.4,320183,2022,Honda,CR-V,EX,GRAY,51242,No,"",2026-07-27,A,21000.0
0,A-500.3,320182,2019,Honda,CR-V,EX-L,RED,128985,No,"",2026-07-27,A,11600.0
0,A-500.5,320184,2011,Honda,CR-V,EX-L,"",146884,No,"",2026-07-27,A,2400.0
6,A-701,320104,2008,Honda,CR-V,EX-L,GOLD,149473,No,"",2026-07-27,A,4600.0
5,B-904,319834,2004,Honda,CR-V,LX,GOLD,246112,No,"",2026-07-27,B,400.0
7,B-701,319978,2007,Honda,Element,"",BLUE,157715,No,"",2026-07-27,B,1200.0
8,A-495,320212,2018,Honda,Pilot,EX-L,WHITE,72882,No,"",2026-07-27,A,14200.0
8,A-494,320210,2015,Honda,Pilot,EX-L,GRAY,150603,No,"",2026-07-27,A,5600.0
6,I-008,320051,2006,Honda,VT1100C2,"",BLACK,5592,No,"",2026-07-27,I,800.0
10,A-527,320111,2014,Hyundai,Elantra,GLS,RED,164390,No,"",2026-07-27,A,2800.0
6,B-906,320303,2012,Hyundai,Elantra,GLS,SILVER,107620,No,"",2026-07-27,B,500.0
9,A-544.2,317647,2010,Hyundai,Elantra,TOURING,WHITE,189537,No,"",2026-07-27,A,675.0
8,A-536.2,320241,2010,Hyundai,Elantra,TOURING,GRAY,126456,No,"",2026-07-27,A,1000.0
8,A-805,320086,2017,Hyundai,Santa Fe,XL,WHITE,104485,No,"",2026-07-27,A,3800.0
6,B-514.2,320102,2017,Hyundai,Santa Fe Sport,"",SILVER,153180,No,"",2026-07-27,B,3600.0
8,B-810,320132,2015,Hyundai,Sonata,"",BLUE,167057,No,"",2026-07-27,B,1100.0
8,B-550,319661,2014,Hyundai,Sonata,GLS,GRAY,193458,No,"",2026-07-27,B,1400.0
5,I-017,319841,2009,Hyundai,Sonata,LIMITED,WHITE,65999,No,"",2026-07-27,I,1100.0
8,A-536,320240,2022,Hyundai,Tucson,HYBRID,WHITE,106420,No,"",2026-07-27,A,11500.0
8,B-538,319614,2017,Hyundai,Tucson,"",WHITE,111301,No,"",2026-07-27,B,5600.0
8,A-511,320277,2013,Hyundai,Veloster,W/BLACK INT,WHITE,104554,No,"",2026-07-27,A,1500.0
7,B-509,320058,2018,INFINITI,Q60,"",GRAY,87033,No,"",2026-07-27,B,9800.0
8,A-537,317438,2015,INFINITI,QX60,"",GRAY,134815,No,"",2026-07-27,A,3500.0
8,B-563,319947,2015,Jeep,Compass,"",RED,144984,No,"",2026-07-27,B,1500.0
8,B-565,319028,2011,Jeep,Compass,"",GRAY,180882,No,"",2026-07-27,B,800.0
8,A-502,320249,2017,Jeep,Grand Cherokee,LARED,WHITE,167800,No,"",2026-07-27,A,5000.0
5,A-544,317652,2005,Jeep,Liberty,"",GOLD,198078,No,"",2026-07-27,A,800.0
4,B-905,320053,2018,JIAJUE,JJ50QT-3A,"",BLUE,903,No,"",2026-07-27,B,200.0
7,I-013,320179,2014,Kia,Forte,EX,BLUE,73022,No,"",2026-07-27,I,2800.0
8,B-702,319900,2011,Kia,Forte Koup,"",SILVER,248972,No,"",2026-07-27,B,500.0
7,A-509,320265,2018,Kia,Niro,EX,GRAY,140213,No,"",2026-07-27,A,2700.0
8,B-557,319617,2013,Kia,Optima,LX,"",168816,No,"",2026-07-27,B,1300.0
7,B-545,320049,2011,Kia,Sedona,EX,GRAY,389532,No,"",2026-07-27,B,600.0
5,B-845,320245,2019,Kia,Sorento,EX,GRAY,208279,No,"",2026-07-27,B,2800.0
7,A-536.5,320262,2013,Kia,Sorento,"",BLACK,160919,No,"",2026-07-27,A,2300.0
8,B-803,320168,2018,Kia,Soul,"",ORANGE,138687,No,"",2026-07-27,B,2800.0
20,A-546,312501,2004,Lexus,LS 430,UCF30L,GOLD,164168,Yes,3.0,2026-07-27,A,1400.0
8,A-529,320149,2006,Lexus,RX 330,"",WHITE,152769,No,"",2026-07-27,A,3300.0
8,B-500,320158,2017,Lincoln,MKC,"",BLACK,110029,No,"",2026-07-27,B,5200.0
9,B-607,320083,2013,Lincoln,MKZ,"",SILVER,135651,No,"",2026-07-27,B,2200.0
8,B-823,320221,2017,Maserati,Ghibli,"",BLACK,90755,No,"",2026-07-27,B,4200.0
8,A-531,320138,2014,Mazda,CX-5,"",WHITE,175929,No,"",2026-07-27,A,3900.0
8,B-496,320097,2015,Mazda,CX-9,"",GRAY,109865,No,"",2026-07-27,B,4600.0
8,B-531,320120,2013,Mazda,Mazda3,"",BLUE,196418,No,"",2026-07-27,B,1100.0
8,B-559,319660,2011,Mazda,Mazda3,"",GRAY,225384,No,"",2026-07-27,B,675.0
8,B-821,320215,2018,Mazda,Mazda6,GRAND TOURING,GRAY,199534,No,"",2026-07-27,B,1900.0
8,A-512,320189,2015,Mazda,Mazda6,i Touring,RED,99899,No,"",2026-07-27,A,4400.0
6,I-014,320106,2012,Mazda,Mazda6,i Sport,BLACK,189326,No,"",2026-07-27,I,500.0
8,A-496,320224,2014,Mercedes-Benz,C Class,"",WHITE,118062,No,"",2026-07-27,A,4400.0
8,A-504,320250,2020,Mercedes-Benz,GLB,250 GLB 250 SUV,WHITE,61032,No,"",2026-07-27,A,13200.0
6,I-018,319840,2021,Mercedes-Benz,GLC,300 SUV,WHITE,43698,No,"",2026-07-27,I,9750.0
8,B-502,320091,2017,Mercedes-Benz,GLE,SUV,SILVER,99017,No,"",2026-07-27,B,10200.0
8,A-535,320234,2017,Mercedes-Benz,GLS,450 4MATIC,SILVER,103825,No,"",2026-07-27,A,9000.0
8,B-708,319921,2002,Mercury,Grand Marquis,"",BLUE,58965,No,"",2026-07-27,B,800.0
6,B-497,320109,2009,Mini,Cooper,S,WHITE,83062,No,"",2026-07-27,B,1800.0
