Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
26,A-0026,20646,2010,Acura,MDX,Technology Pkg,SILVER,228283,Yes,"",2026-08-12,A,1400.0
33,A-0061,20501,2021,Acura,RDX,w/Technology Package,WHITE,47894,Yes,"",2026-08-12,A,23400.0
31,A-0048,20635,2009,Acura,TSX,4dr Sdn Auto,GRAY,168228,Yes,"",2026-08-12,A,3200.0
29,A-0023,20516,2017,Audi,A4,Premium Plus,WHITE,110270,Yes,"",2026-08-12,A,5000.0
32,A-0033,20649,2014,Audi,A5,Premium Plus,WHITE,79134,Yes,"",2026-08-12,A,10700.0
25,A-0080,20622,2017,Audi,A7,Premium Plus,BLACK,90770,Yes,"",2026-08-12,A,14400.0
34,A-0035,20648,2016,Audi,A7,3.0 Premium Plus,BLACK,127840,Yes,"",2026-08-12,A,9000.0
23,A-0049,20636,2024,BMW,3-Series,330i,WHITE,29528,Yes,"",2026-08-12,A,27600.0
24,A-0052,20639,2021,BMW,3-Series,330i,WHITE,44255,Yes,"",2026-08-12,A,19500.0
30,A-0055,20643,2021,BMW,3-Series,330i,BLACK,85940,Yes,"",2026-08-12,A,15600.0
30,A-0081,20623,2017,BMW,3-Series,330i,TAN,153131,Yes,"",2026-08-12,A,3300.0
25,A-0045,20632,2014,BMW,3-Series,328i,WHITE,135601,Yes,"",2026-08-12,A,5700.0
22,N-0001,20644,2011,BMW,3-Series,328i,GRAY,237555,Yes,"",2026-08-12,N,400.0
25,A-0074,20614,2009,BMW,3-Series,328i,WHITE,115758,Yes,"",2026-08-12,A,3000.0
32,A-0037,20467,2019,BMW,4-Series,430i,WHITE,80496,Yes,"",2026-08-12,A,13300.0
26,A-0076,20616,2006,BMW,5-Series,530i,GRAY,142049,Yes,"",2026-08-12,A,2300.0
24,A-0050,20637,2023,BMW,i4,eDrive35,GREEN,24632,Yes,"",2026-08-12,A,26600.0
20,A-0047,20634,2024,BMW,X1,XDrive28i,WHITE,43039,Yes,"",2026-08-12,A,25800.0
23,A-0075,20615,2021,BMW,X1,XDrive28i,BLACK,73321,Yes,"",2026-08-12,A,14100.0
25,A-0069,20621,2021,BMW,X3,sDrive30i,BLACK,85320,Yes,"",2026-08-12,A,13000.0
23,N-0004,20662,2019,BMW,X3,sDrive30i,BLACK,197002,Yes,"",2026-08-12,N,3600.0
22,A-0072,20611,2017,BMW,X5,XDrive35i,BLACK,115983,Yes,"",2026-08-12,A,10600.0
29,R-0003,20487,2021,Buick,Envision,Preferred,BLACK,56072,Yes,3.5,2026-08-12,R,16800.0
30,A-0005,20597,2019,Chevrolet,Camaro,1LT,RED,77809,Yes,"",2026-08-12,A,12400.0
25,A-0007,20609,2021,Chevrolet,Colorado,LT,WHITE,113346,Yes,"",2026-08-12,A,14000.0
35,A-0019,20640,2017,Chevrolet,Silverado 1500,LT,BLACK,157060,Yes,"",2026-08-12,A,10800.0
37,A-0054,20642,2019,Chevrolet,Silverado 1500 LD,LT,WHITE,149005,Yes,"",2026-08-12,A,8000.0
34,A-0013,20548,2015,Chevrolet,Suburban,LS,BLACK,135085,Yes,"",2026-08-12,A,7600.0
26,A-0053,20641,2022,Ford,Bronco,Badlands,WHITE,38494,Yes,"",2026-08-12,A,35300.0
35,A-0014,20625,2008,Ford,E150 Vans,XLT,WHITE,155038,Yes,"",2026-08-12,A,2100.0
32,A-0010,20511,2018,Ford,Edge,SEL,RED,76351,Yes,"",2026-08-12,A,6000.0
35,A-0018,20630,2022,Ford,F150,XLT,SILVER,227031,Yes,"",2026-08-12,A,7400.0
34,A-0004,20595,2018,Ford,F150,XLT,BLUE,201863,Yes,"",2026-08-12,A,7400.0
38,A-0016,20627,2016,Ford,F150,Platinum,SILVER,176562,Yes,"",2026-08-12,A,10400.0
33,A-0015,20628,2016,Ford,F150,XLT,WHITE,209796,Yes,"",2026-08-12,A,7100.0
30,A-0006,20607,2011,Ford,F150,FX4,BLUE,216323,Yes,"",2026-08-12,A,6400.0
23,A-0008,20610,2010,Ford,F150,XL,TAN,204643,Yes,"",2026-08-12,A,5600.0
33,A-0009,20626,2020,Ford,Fusion,Titanium,WHITE,143384,Yes,"",2026-08-12,A,5000.0
49,R-0004,20496,2017,GMC,Yukon XL,Denali,BLACK,87765,Yes,1.3,2026-08-12,R,12300.0
31,A-0070,20599,2019,Honda,Accord,Sedan EX 1.5T,GRAY,70181,Yes,"",2026-08-12,A,15300.0
38,A-0012,20515,2010,Honda,Accord,Sdn EX-L,SILVER,161087,Yes,"",2026-08-12,A,1300.0
26,A-0082,20624,2022,Hyundai,Santa Fe,Limited,BLACK,65168,Yes,"",2026-08-12,A,19900.0
34,A-0042,20542,2014,INFINITI,QX60,Hybrid,WHITE,182343,Yes,"",2026-08-12,A,2900.0
34,A-0003,20594,2015,Jeep,Cherokee,Sport,BLACK,163666,Yes,"",2026-08-12,A,1800.0
28,A-0024,20600,2017,Land Rover,Range Rover Sport,HSE,BLACK,106835,Yes,"",2026-08-12,A,8800.0
26,A-0051,20638,2014,Lexus,IS 250,4dr Sport Sdn Auto,WHITE,202646,Yes,"",2026-08-12,A,5500.0
25,A-0022,20517,2022,Mercedes-Benz,CLS,450 Coupe 4MATIC,GRAY,21429,Yes,"",2026-08-12,A,40300.0
28,A-0062,20499,2017,Mercedes-Benz,E-Class,4MATIC,GRAY,96224,Yes,"",2026-08-12,A,8400.0
22,A-0079,20619,2016,Mercedes-Benz,G-Class,4MATIC,BLACK,85454,Yes,"",2026-08-12,A,44800.0
26,A-0071,20602,2022,Mercedes-Benz,GLE,350 4MATIC,BLACK,69547,Yes,"",2026-08-12,A,31200.0
25,A-0060,20579,2022,Mercedes-Benz,S-Class,4MATIC,WHITE,89302,Yes,"",2026-08-12,A,43600.0
34,A-0065,20527,2021,Mercedes-Benz,Sprinter 2500,High Roof I4 Diesel,WHITE,140327,Yes,"",2026-08-12,A,16500.0
30,R-0006,19336,2021,Nissan,Sentra,SR,ORANGE,134277,Yes,3.1,2026-08-12,R,4000.0
25,A-0044,20535,2021,Ram,1500,Laramie,WHITE,71765,Yes,"",2026-08-12,A,27000.0
34,A-0021,20603,2007,Toyota,4Runner,Limited,GRAY,282377,Yes,"",2026-08-12,A,4100.0
23,A-0077,20617,2024,Toyota,Camry,XSE,SILVER,49057,Yes,"",2026-08-12,A,24300.0
24,A-0078,20618,2012,Toyota,Camry,LE,WHITE,94255,Yes,"",2026-08-12,A,7300.0
35,A-0017,20629,2012,Toyota,Prius,Two,BLUE,247308,Yes,"",2026-08-12,A,1400.0
25,A-0034,20647,2020,Toyota,RAV4,XLE,BLACK,141006,Yes,"",2026-08-12,A,15000.0
39,A-0032,20652,2013,Volkswagen,Passat,S,BLACK,70408,Yes,"",2026-08-12,A,4500.0
23,A-0046,20633,2012,Volkswagen,Passat,SE,GRAY,78229,Yes,"",2026-08-12,A,4400.0
28,A-0002,20596,2018,Volkswagen,Tiguan,SE,BLACK,101552,Yes,"",2026-08-12,A,8500.0
