Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
15,A-0043,353713,2013,Acura,RDX,4dr,WHITE,137965,No,"",2026-07-21,A,3800.0
39,VS-0105,352056,2017,Audi,A6,Premium Plus,RED,94179,Yes,1.0,2026-07-21,VS,2800.0
15,A-0019,353467,2014,Audi,Q5,Premium Plus,BLUE,137059,No,"",2026-07-21,A,3700.0
15,A-0002,353615,2013,BMW,3-Series,328i,BLACK,186170,No,"",2026-07-21,A,3100.0
32,FB-0009,352072,2016,BMW,4-Series,428i,WHITE,167856,Yes,2.0,2026-07-21,FB,3400.0
16,A-0035,353683,2017,BMW,X5,sDrive35i,SILVER,115982,No,"",2026-07-21,A,9400.0
16,A-0026,353419,2016,Buick,Enclave,Premium,WHITE,178940,No,"",2026-07-21,A,3100.0
16,A-0015,353464,2015,Cadillac,SRX,Luxury Collection,TAN,101687,No,"",2026-07-21,A,6800.0
34,FC-0019,353132,2021,Chevrolet,Blazer,RS,SILVER,77348,Yes,4.1,2026-07-21,FC,20200.0
16,A-0014,353462,2015,Chevrolet,Camaro,SS,BLACK,113170,No,"",2026-07-21,A,14600.0
15,A-0032,353687,2012,Chevrolet,Camaro,1LT,WHITE,166422,No,"",2026-07-21,A,3300.0
9,VS-0108,351885,2017,Chevrolet,Cruze,LT,SILVER,207725,No,"",2026-07-21,VS,500.0
47,VS-0107,352626,2017,Chevrolet,Cruze,LT,BLACK,125052,Yes,1.0,2026-07-21,VS,650.0
12,A-0016,353466,2016,Chevrolet,Cruze Limited,LS,BLACK,112909,No,"",2026-07-21,A,1600.0
16,A-0010,353739,2021,Chevrolet,Equinox,LT,BLACK,81242,No,"",2026-07-21,A,12000.0
15,B-0016,353697,2014,Chevrolet,Equinox,LS,BLACK,130733,No,"",2026-07-21,B,2600.0
44,FC-0004,352530,2012,Chevrolet,Equinox,LT w/1LT,BLUE,159545,Yes,2.0,2026-07-21,FC,1100.0
41,VS-0104,351407,2014,Chevrolet,Silverado 1500,LT,BLACK,214262,Yes,1.0,2026-07-21,VS,2000.0
41,FC-0007,352432,2012,Chevrolet,Silverado 1500,LT,BLUE,227907,Yes,2.0,2026-07-21,FC,4600.0
17,A-0025,353518,2017,Chevrolet,Tahoe,LT,RED,168202,No,"",2026-07-21,A,8100.0
43,FC-0008,353320,2013,Chevrolet,Tahoe,LTZ,WHITE,256386,Yes,2.0,2026-07-21,FC,3800.0
15,B-0049,353728,2008,Chrysler,PT Cruiser,4dr Wgn,WHITE,55759,No,"",2026-07-21,B,2100.0
16,A-0020,353469,2014,Chrysler,Town & Country,Touring,BLUE,128518,No,"",2026-07-21,A,1200.0
15,B-0035,353710,2013,Dodge,Challenger,R/T Plus,BLACK,119347,No,"",2026-07-21,B,12600.0
34,FC-0027,352907,2019,Dodge,Charger,R/T,ORANGE,57830,Yes,3.7,2026-07-21,FC,20000.0
16,B-0029,353748,2015,Dodge,Durango,SXT,RED,191436,No,"",2026-07-21,B,2800.0
16,B-0039,353719,2003,Dodge,Ram 1500,ST,SILVER,167417,No,"",2026-07-21,B,3000.0
15,B-0018,353700,2003,Dodge,Ram 1500,ST,BLUE,158664,No,"",2026-07-21,B,2400.0
16,B-0028,353747,2016,Ford,Escape,SE,RED,156612,No,"",2026-07-21,B,1500.0
35,FB-0005,352356,2015,Ford,Escape,SE,GRAY,130768,Yes,2.0,2026-07-21,FB,1500.0
34,FC-0020,353286,2020,Ford,Expedition,XLT,BLACK,80412,Yes,2.2,2026-07-21,FC,16400.0
17,A-0004,353618,2019,Ford,Explorer,XLT,GRAY,137147,No,"",2026-07-21,A,6200.0
46,FB-0010,351708,2015,Ford,Explorer,XLT,GRAY,236047,Yes,2.0,2026-07-21,FB,1400.0
15,A-0005,353617,2004,Ford,Explorer Sport Trac,XLS,GRAY,142760,No,"",2026-07-21,A,3000.0
15,B-0020,353702,2019,Ford,F150,XL,WHITE,222073,No,"",2026-07-21,B,4300.0
44,FC-0030,352916,2017,Ford,F150,XL,WHITE,140256,Yes,2.0,2026-07-21,FC,6100.0
41,FC-0021,349948,2016,Ford,F150,Platinum,WHITE,173240,Yes,2.7,2026-07-21,FC,12000.0
14,B-0038,353720,2013,Ford,F150,STX,WHITE,262501,No,"",2026-07-21,B,2000.0
16,A-0022,353465,2011,Ford,F150,XLT,WHITE,233026,No,"",2026-07-21,A,1500.0
15,A-0011,353391,2013,Ford,F250SD,XL,WHITE,202798,No,"",2026-07-21,A,3700.0
43,FC-0031,352982,2020,Ford,Fusion,SEL,BLACK,150155,Yes,2.0,2026-07-21,FC,3000.0
27,FC-0011,353235,2025,Ford,Mustang,EcoBoost Fastback,WHITE,16742,Yes,4.6,2026-07-21,FC,26400.0
15,B-0046,353726,2013,Ford,Mustang,V6 Premium,WHITE,212681,No,"",2026-07-21,B,2700.0
16,A-0018,353470,2019,GMC,Acadia,SLE,RED,78301,No,"",2026-07-21,A,13800.0
17,A-0029,353418,2019,GMC,Acadia,SLT,BLACK,209048,No,"",2026-07-21,A,3300.0
34,FC-0013,352802,2022,Honda,Accord,Sedan Sport,GRAY,67513,Yes,3.8,2026-07-21,FC,21800.0
46,VS-0103,352709,2019,Honda,Fit,LX,WHITE,32902,Yes,1.0,2026-07-21,VS,2700.0
16,A-0041,353716,2012,Honda,Pilot,EX-L,GRAY,171578,No,"",2026-07-21,A,4000.0
15,B-0044,353723,2013,Hyundai,Accent,GLS,RED,130128,No,"",2026-07-21,B,3100.0
15,B-0022,353705,2018,Hyundai,Elantra,SEL,BLACK,118124,No,"",2026-07-21,B,2600.0
15,B-0017,353699,2017,Hyundai,Elantra,SE,BLACK,100868,No,"",2026-07-21,B,1800.0
37,FC-0029,352389,2016,Hyundai,Genesis,3.8L,BLACK,126258,Yes,2.0,2026-07-21,FC,3200.0
41,FC-0039,352973,2023,Hyundai,Santa Fe,SEL,SILVER,63772,Yes,3.5,2026-07-21,FC,15600.0
41,FC-0017,352751,2016,Hyundai,Sonata,2.4L Sport,SILVER,154156,Yes,2.0,2026-07-21,FC,1000.0
30,FC-0001,353388,2018,Jeep,All-New Wrangler,Sahara,BLACK,87300,Yes,2.0,2026-07-21,FC,14200.0
15,B-0021,353704,2012,Jeep,Compass,Latitude,WHITE,111704,No,"",2026-07-21,B,2900.0
16,B-0041,353722,2015,Jeep,Grand Cherokee,Limited,GRAY,107020,No,"",2026-07-21,B,5200.0
15,B-0024,353763,2014,Jeep,Grand Cherokee,Altitude,WHITE,130144,No,"",2026-07-21,B,4800.0
