Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
35,A-005,557292,2016,Kia,Optima,EX,GRAY,99906,Yes,4.5,2026-08-21,A
36,A-018,560817,2025,Ram,3500,Tradesman,GRAY,19885,Yes,3.0,2026-08-21,A
33,A-037,562032,2023,Land Rover,Defender,"",BLACK,50438,Yes,4.2,2026-08-21,A
31,A-052,561753,2026,Cadillac,Vistiq,Sport,SILVER,7199,Yes,4.8,2026-08-21,A
31,A-064,562497,2019,Land Rover,Range Rover,"",BLACK,78354,Yes,4.0,2026-08-21,A
41,A-081,562505,2019,Lexus,GX 460,Luxury,WHITE,61073,Yes,3.5,2026-08-21,A
40,A-089,562587,2017,Nissan,Armada,SL,BLACK,107618,Yes,3.3,2026-08-21,A
32,A-133,562901,2022,BMW,X7,XDrive40i,BLACK,46292,Yes,3.7,2026-08-21,A
40,A-152,562964,2020,BMW,2-Series,228I XDRIVE,BLACK,84641,Yes,4.3,2026-08-21,A
38,A-163,563368,2018,Land Rover,Range Rover Sport,"",BLACK,46136,Yes,3.6,2026-08-21,A
41,A-191,562915,2018,Chevrolet,Tahoe,Premier,WHITE,252192,Yes,3.6,2026-08-21,A
36,A-202,560307,2023,Chevrolet,Tahoe,RST,BLUE,68423,Yes,4.2,2026-08-21,A
33,A-227,563535,2026,Subaru,Forester,PREMIUM,GRAY,3757,Yes,4.9,2026-08-21,A
34,A-273,563308,2018,Land Rover,Range Rover Evoque,S,BLACK,114947,Yes,3.5,2026-08-21,A
40,A-274,561315,2022,Cadillac,Escalade,ESV SPORT P,GRAY,79140,Yes,4.1,2026-08-21,A
37,B-015,563302,2019,Mercedes-Benz,C-Class,"",SILVER,39826,Yes,3.8,2026-08-21,B
41,B-028,562746,2018,Jeep,Cherokee,LATITUDE PL,GRAY,80171,Yes,3.0,2026-08-21,B
22,B-066.5,563470,2018,Chevrolet,Equinox,Premier,WHITE,138797,No,"",2026-08-21,B
22,B-092,557799,2018,Volkswagen,Atlas,3.6L V6 SEL,GRAY,114628,No,"",2026-08-21,B
21,B-165,562711,2013,GMC,Yukon XL,DENALI,WHITE,139332,No,"",2026-08-21,B
22,B-179,563135,2020,Chevrolet,Silverado 1500,HIGH,WHITE,103205,No,"",2026-08-21,B
38,B-204,562424,2021,Audi,RS 6,AVANT 4.0 TFSI,BLUE,43112,Yes,4.4,2026-08-21,B
22,B-225,560781,2019,Nissan,Altima,2.5 PLATINUM,BLACK,69964,No,"",2026-08-21,B
22,B-242,563451,2022,Ford,E-450 CUTAWAY E-450,"",YELLOW,279,Yes,4.8,2026-08-21,B
22,B-264,562154,2018,Ram,2500,LIMITED,SILVER,196102,No,"",2026-08-21,B
22,B-267,560076,2016,Ford,F150,XLT,WHITE,150862,No,"",2026-08-21,B
47,B-268,558980,2017,Chevrolet,Equinox,LS,BLACK,129197,Yes,3.1,2026-08-21,B
37,B-276,556570,2024,Ford,F350SD,"",BLACK,50697,Yes,4.2,2026-08-21,B
38,B-278,558227,2024,Ford,F350SD,"",GRAY,84546,Yes,3.0,2026-08-21,B
40,B-292,553851,2011,Mitsubishi,Endeavor,LS,SILVER,203582,Yes,3.1,2026-08-21,B
32,B-294,557031,2020,Toyota,Tacoma,SR,SILVER,73120,Yes,4.4,2026-08-21,B
45,B-299,563024,2017,Mitsubishi,Outlander,GT,GRAY,111906,Yes,3.0,2026-08-21,B
38,B-307,561944,2021,Ford,F150,XLT,WHITE,78202,Yes,3.9,2026-08-21,B
56,B-308,561947,2005,Pontiac,G6,4DR SDN,SILVER,238496,Yes,3.0,2026-08-21,B
33,C-028,561610,2023,Ford,Bronco Sport,BIG BEN,BLUE,79256,Yes,4.9,2026-08-21,C
35,C-045,550831,2019,Ram,1500,BIG HORN/LONE S,RED,70674,Yes,4.3,2026-08-21,C
22,C-072,559055,2020,Honda,Accord,SEDAN LX,RED,95347,No,"",2026-08-21,C
33,C-096,561014,2025,Chevrolet,Silverado 1500,RST,RED,39855,Yes,4.2,2026-08-21,C
36,C-103,562183,2013,Ram,1500,LARAMIE LONGHOR,WHITE,106115,Yes,3.0,2026-08-21,C
38,C-107,557305,2018,Toyota,Camry,HYBRID SE,GRAY,172987,Yes,4.1,2026-08-21,C
36,C-119,562578,2022,Subaru,Impreza,Premium,GRAY,128322,Yes,4.4,2026-08-21,C
43,C-121,562182,2024,Toyota,Corolla,SE,GRAY,42162,Yes,3.0,2026-08-21,C
29,C-129,562495,2024,Kia,K5,GT-LINE,RED,21658,Yes,4.7,2026-08-21,C
34,C-132,562483,2026,Kia,Sorento,X-LINE SX PR,WHITE,17065,Yes,4.5,2026-08-21,C
32,C-135,560916,2026,Buick,Enclave,Avenir,WHITE,4606,Yes,4.7,2026-08-21,C
38,C-191,558240,2021,Kia,Sorento,S,GRAY,69473,Yes,4.2,2026-08-21,C
22,C-201,562571,2015,Honda,CR-V,EX-L,BLACK,114815,No,"",2026-08-21,C
41,C-245,558929,2024,Buick,Envista,Avenir,WHITE,75384,Yes,3.6,2026-08-21,C
49,D-039,562010,2017,GMC,Acadia,Denali,WHITE,176776,Yes,3.0,2026-08-21,D
43,D-040,561996,2013,Ram,2500,SLT,BURGUNDY,82129,Yes,3.0,2026-08-21,D
