Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane
21,A-004,63628,2018,Mercedes-Benz,C-Class,"",BLACK,132107,Yes,"",2026-07-21,A
19,A-047,63679,2013,Volvo,XC90,PREMIER PLUS,SILVER,130949,No,"",2026-07-21,A
21,A-048,63677,2014,Jeep,Wrangler,UNLIMITED R,WHITE,126298,No,"",2026-07-21,A
21,A-049,63796,2015,GMC,Acadia,Denali,WHITE,187150,No,"",2026-07-21,A
19,A-063,33367,2016,GMC,Sierra 1500,SLT,GRAY,122280,No,"",2026-07-21,A
36,A-066,33909,2020,Jeep,Compass,Trailhawk,RED,94997,Yes,3.5,2026-07-21,A
20,A-068,10710,2015,Chevrolet,Tahoe,LTZ,GRAY,173146,Yes,"",2026-07-21,A
21,A-072,31867,2020,Chevrolet,Blazer,LS,BLACK,83492,No,"",2026-07-21,A
21,A-137,34823,2016,Ram,1500,Rebel,RED,95350,No,"",2026-07-21,A
21,A-146,63294,2015,Ford,F250SD,"",WHITE,41396,No,"",2026-07-21,A
50,B-093,33001,2022,Subaru,Ascent,Limited,BLACK,77084,Yes,3.3,2026-07-21,B
28,B-111,33990,2019,Kia,Forte,LXS,GRAY,97079,Yes,"",2026-07-21,B
50,B-114,63409,2010,Nissan,Rogue,S,WHITE,148910,Yes,2.8,2026-07-21,B
47,B-124,31461,2016,Cadillac,CTS,SEDAN,GRAY,76333,Yes,2.9,2026-07-21,B
21,C-087,34458,2014,BMW,X1,sDrive28i,BLACK,67296,No,"",2026-07-21,C
52,D-012,63714,2023,Chevrolet,Traverse,LS,BLACK,48579,Yes,2.4,2026-07-21,D
48,D-056,34976,2015,Dodge,Charger,SXT,WHITE,146580,Yes,2.7,2026-07-21,D
41,D-065,35113,2024,GMC,Sierra 2500,2500HD AT4,WHITE,104185,Yes,3.7,2026-07-21,D
29,D-075,32669,2020,Volvo,XC60 POLESTAR,"",SILVER,129697,Yes,"",2026-07-21,D
21,D-083,35223,2019,Chevrolet,Tahoe,LT,GRAY,89051,Yes,3.5,2026-07-21,D
18,D-087,33979,2015,Ram,3500,TRADESMAN,WHITE,117180,Yes,"",2026-07-21,D
26,X-023,9891,2016,Jaguar,XF,35T PRESTIGE,BLACK,152797,Yes,"",2026-07-21,X
21,Z-018,63159,2012,Chevrolet,Cruze,LTZ,BLACK,179419,No,"",2026-07-21,Z
