Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
15,A-0032,29215,2022,Audi,A4,Sedan Premium,WHITE,53586,Yes,"",2026-08-19,A,15000.0
15,B-0031,29015,2019,Audi,A5,Sportback Premium Plus,BLUE,47658,Yes,"",2026-08-19,B,18400.0
15,A-0033,29216,2023,Audi,Q7,Premium,WHITE,72961,Yes,"",2026-08-19,A,21200.0
15,A-0030,29214,2019,Audi,Q7,Premium Plus,WHITE,85511,Yes,"",2026-08-19,A,12500.0
15,D-0007,27842,2014,Audi,S4,Premium Plus,WHITE,113729,Yes,"",2026-08-19,D,8200.0
20,A-0001,24665,2015,Audi,S5,Premium Plus,BLACK,78318,Yes,4.6,2026-08-19,A,12000.0
15,B-0062,29227,2007,BMW,6-Series,650i,GRAY,95028,No,"",2026-08-19,B,1100.0
15,A-0014,28926,2014,Buick,Encore,Leather,GRAY,122997,Yes,"",2026-08-19,A,2400.0
15,D-0027,29205,2012,Buick,LaCrosse,Leather,GOLD,101520,Yes,"",2026-08-19,D,900.0
15,C-0020,731825,2013,Cadillac,ATS,4dr Sdn 2.5L,GOLD,79062,Yes,"",2026-08-19,C,600.0
15,A-0037,29202,2012,Cadillac,CTS,Sedan Luxury,BLACK,75097,Yes,"",2026-08-19,A,3900.0
22,A-0054,729467,2020,Cadillac,Escalade,Luxury,BLACK,50877,Yes,4.0,2026-08-19,A,33300.0
15,A-0035,28910,2018,Cadillac,Escalade,Premium Luxury,BLACK,112231,Yes,"",2026-08-19,A,18100.0
21,A-0010,29128,2017,Cadillac,Escalade,ESV Luxury,WHITE,125291,Yes,3.9,2026-08-19,A,15000.0
15,B-0037,29150,2017,Cadillac,XT5,Platinum,BLACK,48667,Yes,"",2026-08-19,B,16600.0
15,D-0034,29122,2015,Chevrolet,Camaro,LS,BLACK,90022,Yes,"",2026-08-19,D,7000.0
15,D-0029,29155,2014,Chevrolet,Captiva Sport,Fleet LS,WHITE,116622,Yes,"",2026-08-19,D,500.0
18,A-0024,29127,2019,Chevrolet,Colorado,LT,SILVER,70963,Yes,4.7,2026-08-19,A,17200.0
14,B-0024,29246,2016,Chevrolet,Corvette,1LT,SILVER,44673,Yes,"",2026-08-19,B,34000.0
24,A-0027,731376,2015,Chevrolet,Corvette,Z51 2LT,BLACK,53739,Yes,3.9,2026-08-19,A,33000.0
15,B-0060,29224,2012,Chevrolet,Equinox,LS,WHITE,188597,Yes,"",2026-08-19,B,500.0
31,B-0013,29142,2006,Chevrolet,Impala,LT 3.5L,SILVER,92139,Yes,2.6,2026-08-19,B,1600.0
15,B-0039,29243,2014,Chevrolet,Impala Limited,LS,GRAY,80274,Yes,"",2026-08-19,B,5700.0
15,S-0007,29161,2017,Chevrolet,Silverado 1500,LT,BLACK,1,Yes,"",2026-08-19,S,13000.0
15,B-0041,29244,2016,Chevrolet,Silverado 1500,LT,SILVER,180646,Yes,"",2026-08-19,B,10100.0
15,B-0034,29016,2019,Chevrolet,Silverado 1500 LD,Custom,SILVER,131256,Yes,"",2026-08-19,B,7000.0
15,B-0022,29230,2017,Chevrolet,Silverado 2500,2500HD LT,SILVER,121494,Yes,"",2026-08-19,B,20200.0
15,D-0001,27857,2008,Chevrolet,Silverado 3500,3500HD DRW LTZ,BLACK,162925,Yes,"",2026-08-19,D,11800.0
16,A-0025,28924,2026,Chevrolet,Tahoe,LS,WHITE,16708,Yes,4.5,2026-08-19,A,51200.0
15,B-0036,29018,2021,Chevrolet,Trailblazer,LS,GRAY,97985,Yes,"",2026-08-19,B,6800.0
15,B-0035,29017,2024,Chevrolet,Trax,LT,GRAY,40601,Yes,"",2026-08-19,B,16800.0
27,C-0004,730661,2019,Dodge,Charger,SXT,WHITE,113017,Yes,3.0,2026-08-19,C,3500.0
15,B-0061,28921,2010,Dodge,Ram 1500,SLT,SILVER,262540,No,"",2026-08-19,B,1100.0
15,D-0006,27846,2016,Fiat,500X,Trekking Plus,ORANGE,140830,Yes,"",2026-08-19,D,1600.0
19,C-0013,29100,2019,Ford,Escape,SE,WHITE,99312,Yes,3.5,2026-08-19,C,4000.0
15,A-0046,29238,2017,Ford,Explorer,Platinum,SILVER,114503,Yes,"",2026-08-19,A,11000.0
22,C-0005,731523,2017,Ford,Explorer,XLT,BLACK,138027,Yes,3.0,2026-08-19,C,5100.0
33,A-0011,29019,2002,Ford,Explorer,Sport Value,RED,200894,Yes,1.9,2026-08-19,A,600.0
15,B-0054,29208,2020,Ford,F150,XL,BLUE,266376,Yes,"",2026-08-19,B,7500.0
24,C-0008,731305,2017,Ford,F150,XL,SILVER,106546,Yes,3.4,2026-08-19,C,13800.0
15,D-0018,28915,2014,Ford,F150,FX2,GRAY,159545,Yes,"",2026-08-19,D,5800.0
15,D-0019,29228,2013,Ford,F150,XL,WHITE,227456,Yes,"",2026-08-19,D,3200.0
17,A-0044,731608,2022,Ford,F250SD,XL,WHITE,53205,Yes,"",2026-08-19,A,20000.0
26,C-0006,730972,2019,Ford,Fiesta,SE,BLUE,109835,Yes,3.0,2026-08-19,C,2500.0
0,B-0051,732059,2019,Ford,Mustang,EcoBoost Premium,GRAY,109175,No,"",2026-08-19,B,8200.0
15,B-0021,29240,2017,Ford,Mustang,EcoBoost,RED,171513,Yes,"",2026-08-19,B,6700.0
15,B-0075,29159,2013,Ford,Mustang,GT Premium,BLACK,89255,Yes,"",2026-08-19,B,13800.0
15,D-0033,29123,2017,GMC,Acadia,SLT,SILVER,133204,Yes,"",2026-08-19,D,5000.0
15,B-0040,29242,2016,GMC,Terrain,Denali,BLACK,94049,Yes,"",2026-08-19,B,8000.0
15,B-0027,731977,2003,GMC,Yukon,SLE,GOLD,211847,Yes,"",2026-08-19,B,1000.0
15,A-0029,29217,2015,Honda,Accord,Sedan Sport,BLACK,135749,Yes,"",2026-08-19,A,6900.0
16,C-0022,731842,2004,Honda,Accord,Sdn EX,GOLD,192215,Yes,"",2026-08-19,C,1300.0
15,D-0002,27849,2004,Honda,Civic,LX,GRAY,174626,Yes,"",2026-08-19,D,500.0
25,A-0016,29021,2009,Honda,CR-V,LX,BLUE,191985,Yes,3.9,2026-08-19,A,2300.0
15,D-0040,28580,2008,Hummer,H3,SUV,BLACK,159240,No,"",2026-08-19,D,3100.0
24,S-0002,731011,2019,Hyundai,Elantra,Value Edition,SILVER,94624,Yes,3.8,2026-08-19,S,3300.0
15,D-0020,29222,2016,Hyundai,Elantra,Limited,BLACK,111142,Yes,"",2026-08-19,D,3900.0
15,D-0022,29226,2011,Hyundai,Elantra,GLS PZEV,BROWN,67697,Yes,"",2026-08-19,D,3300.0
19,A-0042,731875,2014,Hyundai,Santa Fe,Limited,WHITE,134684,Yes,3.9,2026-08-19,A,4000.0
15,D-0011,27847,2014,Hyundai,Sonata,Hybrid Limited,BLACK,123075,Yes,"",2026-08-19,D,1700.0
25,A-0009,28927,2014,Hyundai,Sonata,SE,BLUE,168286,Yes,3.0,2026-08-19,A,1600.0
15,B-0025,29151,2012,Hyundai,Sonata,2.4L Limited,RED,164577,Yes,"",2026-08-19,B,1000.0
15,D-0021,29220,2013,Hyundai,Tucson,Limited,BLACK,122308,Yes,"",2026-08-19,D,900.0
15,A-0028,29211,2011,INFINITI,G37,Sedan Journey,BLUE,160886,Yes,"",2026-08-19,A,2000.0
