Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
8,B-610,320658,2011,Acura,RDX,TECH PKG,BLACK,191204,No,"",2026-08-24,B,900.0
5,I-005,321091,2004,ASPT,MC NULL,"",BLACK,17459,No,"",2026-08-24,I,200.0
8,B-546,320587,2010,Audi,A5,Premium Plus,BLACK,183149,No,"",2026-08-24,B,1500.0
8,B-515,321123,2010,BMW,3-Series,335i,SILVER,97571,No,"",2026-08-24,B,5200.0
7,B-548,320600,2015,BMW,4-Series,428i,GRAY,167825,No,"",2026-08-24,B,3600.0
8,B-540,320631,2013,BMW,X1,XDrive28i,BROWN,155873,No,"",2026-08-24,B,1700.0
8,B-560,320661,2013,BMW,X3,XDrive28i,BLACK,136436,No,"",2026-08-24,B,2000.0
7,A-519,321088,2003,Cadillac,CTS,4DR SDN,WHITE,109949,No,"",2026-08-24,A,1050.0
8,B-500,321170,2005,Cadillac,STS,4DR SDN V8,RED,128880,Yes,2.0,2026-08-24,B,600.0
7,A-501,321280,2021,Cadillac,XT5,PREMIUM LUXU,GRAY,43783,No,"",2026-08-24,A,21000.0
6,I-011,321038,2006,Chevrolet,Aveo,LT,SILVER,54904,No,"",2026-08-24,I,500.0
8,B-542,320666,2016,Chevrolet,Colorado, WT,WHITE,146138,Yes,"",2026-08-24,B,2600.0
7,A-508,321302,2018,Chevrolet,Cruze,LS,WHITE,43452,No,"",2026-08-24,A,4000.0
8,B-518,409639,2018,Chevrolet,Equinox,LT,SILVER,158387,Yes,2.5,2026-08-24,B,5000.0
7,B-524,321152,2015,Chevrolet,Equinox,LT,WHITE,148803,No,"",2026-08-24,B,2600.0
8,B-856,320190,2015,Chevrolet,Equinox,LTZ,BLACK,131231,No,"",2026-08-24,B,1000.0
7,B-562,320875,2011,Chevrolet,Impala,LS FLEET,WHITE,133526,Yes,2.0,2026-08-24,B,500.0
8,B-558,320581,2006,Chevrolet,Impala,LT 3.5L,WHITE,234081,No,"",2026-08-24,B,400.0
8,B-905,320362,2000,Chevrolet,Impala,"",SILVER,112177,No,"",2026-08-24,B,400.0
8,B-549,320597,2012,Chevrolet,Malibu,LT W/1LT,SILVER,198695,No,"",2026-08-24,B,1200.0
8,B-525,321216,2023,Chevrolet,Silverado 1500,CUSTO,BLACK,92674,Yes,2.0,2026-08-24,B,15400.0
0,A-901,321333,2009,Chevrolet,Silverado 1500,LT,"",349448,No,"",2026-08-24,A,1250.0
8,B-840,321048,2007,Chevrolet,Silverado 1500,LT W/,RED,158349,Yes,1.5,2026-08-24,B,1500.0
8,B-536,321296,2018,Chevrolet,Traverse,HIGH COUNTR,WHITE,106194,Yes,2.0,2026-08-24,B,12500.0
11,I-016,321035,2020,Chevrolet,Trax,LS,BLACK,115963,No,"",2026-08-24,I,800.0
8,B-516,321162,2017,Chevrolet,Trax,LT,GRAY,94621,Yes,3.0,2026-08-24,B,4300.0
7,A-499,321260,2016,Chrysler,Town & Country,TOURI,TAN,166488,Yes,2.0,2026-08-24,A,1400.0
8,B-711,320678,2014,Chrysler,Town & Country,TOURI,GRAY,138008,No,"",2026-08-24,B,800.0
7,B-706,320874,2012,Chrysler,Town & Country,TOURI,BLACK,195645,Yes,3.0,2026-08-24,B,600.0
6,A-544.3,319635,2011,Chrysler,Town & Country,TOURI,BLACK,219494,No,"",2026-08-24,A,850.0
7,B-514,321147,2015,Dodge,Durango,SXT,BLACK,200335,No,"",2026-08-24,B,1800.0
8,A-900,321064,2001,Dodge,Durango,4DR,BLACK,172198,Yes,1.5,2026-08-24,A,400.0
8,B-510,321103,2020,Dodge,Grand Caravan,SE PLU,BLACK,175271,Yes,2.0,2026-08-24,B,900.0
7,B-602,321306,2016,Dodge,Grand Caravan,SE PLU,WHITE,999999,No,"",2026-08-24,B,1300.0
8,B-830,320872,2012,Dodge,Grand Caravan,SXT,WHITE,186576,Yes,3.0,2026-08-24,B,800.0
8,A-554,321230,2016,Dodge,Journey,SXT,BLACK,132809,Yes,2.0,2026-08-24,A,900.0
4,I-006,320027,1994,EZGO,GOLFCART,"",GREEN,999999,No,"",2026-08-24,I,300.0
7,B-522,321122,2019,Ford,Escape,SE,GRAY,92475,No,"",2026-08-24,B,5400.0
7,A-538,321117,2018,Ford,Escape,SE,BLACK,101109,No,"",2026-08-24,A,3800.0
8,B-555,320623,2010,Ford,Escape,Limited,SILVER,124502,No,"",2026-08-24,B,750.0
8,A-602,321236,2000,Ford,Excursion,Limited,BLACK,128073,No,"",2026-08-24,A,5200.0
7,B-504,321153,1999,Ford,Explorer,EDDIE BAUER,WHITE,313505,No,"",2026-08-24,B,400.0
8,A-510,321312,2020,Ford,F150,LARIAT,RED,86431,No,"",2026-08-24,A,22000.0
8,A-542,321169,2020,Ford,F150,XLT,WHITE,194282,Yes,2.5,2026-08-24,A,7800.0
7,B-821,320996,2005,Ford,F150,XLT,BLUE,195368,No,"",2026-08-24,B,1400.0
6,I-003,321037,1998,Ford,F150,STANDARD,WHITE,93190,No,"",2026-08-24,I,800.0
6,B-902,317958,1995,Ford,F150,XL,WHITE,999999,No,"",2026-08-24,B,600.0
8,B-708,311848,2016,Ford,F250SD,"",WHITE,25009,No,"",2026-08-24,B,7500.0
8,A-605,321264,2016,Ford,Fusion,SE,BROWN,167948,No,"",2026-08-24,A,900.0
7,B-506,321173,2013,Ford,Fusion,Titanium,GRAY,158430,No,"",2026-08-24,B,1900.0
8,A-701,321110,2010,Ford,Fusion,SE,BLACK,147992,Yes,1.5,2026-08-24,A,650.0
7,A-705,321107,1995,Ford,Windstar Vans,"",BLUE,52655,Yes,2.0,2026-08-24,A,400.0
8,B-550,320585,2015,GMC,Acadia,SLT,GOLD,169460,No,"",2026-08-24,B,2400.0
8,B-703,320898,2005,GMC,Envoy XUV,SLT,BLACK,83821,Yes,2.0,2026-08-24,B,1800.0
8,A-524,321242,2021,GMC,Terrain,SLE,GRAY,133157,Yes,2.0,2026-08-24,A,8400.0
7,A-540,321120,2013,GMC,Yukon XL,SLT,BLACK,153632,No,"",2026-08-24,A,5000.0
