Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
16,A-0027,705521,2012,Acura,RDX,Tech Pkg,BLACK,151458,No,"",2026-09-01,A,3600.0
31,CR-0029,703246,2016,Audi,Q3,Premium Plus,GRAY,107258,Yes,1.6,2026-09-01,CR,3000.0
15,D-0017,705553,2011,Audi,Q5,2.0T Premium Plus,BLACK,111804,No,"",2026-09-01,D,3000.0
33,B-0056,704983,2014,Audi,Q7,3.0T Premium Plus,BLACK,135427,Yes,3.2,2026-09-01,B,2800.0
16,I-0024,704572,2013,Audi,Q7,3.0T Premium Plus,BLACK,101235,No,"",2026-09-01,I,500.0
15,D-0055,705490,2016,BMW,3-Series,320i,WHITE,153425,No,"",2026-09-01,D,3300.0
15,B-0047,705191,2016,BMW,4-Series,428i,BLACK,126602,No,"",2026-09-01,B,6800.0
15,A-0026,705520,2015,BMW,5-Series,528i,BLUE,57546,No,"",2026-09-01,A,7800.0
15,D-0023,705567,2013,BMW,5-Series,528i,GRAY,107135,No,"",2026-09-01,D,3700.0
14,E-0046,705592,2012,BMW,X3,35i,SILVER,203488,No,"",2026-09-01,E,1400.0
31,CR-0077,702663,2013,BMW,X5,XDrive35i,WHITE,205449,Yes,1.4,2026-09-01,CR,1500.0
16,D-0030,705451,2016,Buick,Enclave,Leather,WHITE,170449,No,"",2026-09-01,D,2100.0
16,I-0018,704707,2014,Buick,Enclave,Leather,GRAY,157392,No,"",2026-09-01,I,550.0
34,CR-0087,703106,2010,Buick,Enclave,CXL w/2XL,SILVER,118067,Yes,2.5,2026-09-01,CR,1300.0
14,I-0028,705050,2015,Buick,Encore,4dr,BROWN,1,No,"",2026-09-01,I,550.0
15,D-0021,705559,2011,Buick,LaCrosse,CXL,BROWN,214303,No,"",2026-09-01,D,1200.0
30,BX-0003,705456,2010,Buick,LaCrosse,CXL,BROWN,107813,Yes,3.1,2026-09-01,BX,6200.0
28,CR-0066,703460,2019,Buick,Regal,Sportback Preferred II,SILVER,128541,Yes,2.8,2026-09-01,CR,4800.0
14,I-0037,705419,2013,Buick,Regal,Turbo Premium 1,BLACK,114040,No,"",2026-09-01,I,600.0
14,I-0015,704494,2011,Cadillac,CTS,Sedan Luxury,GREEN,1,No,"",2026-09-01,I,450.0
