Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
23,OB-0003,1186720,2011,Chevrolet,Silverado 1500,LT,BLACK,111257,Yes,2.5,2026-09-01,OB,5000.0
13,V-0001,1187044,2015,Chevrolet,Sonic,LTZ,WHITE,133791,No,"",2026-09-01,V,1500.0
26,DH-0002,1184429,2017,Ford,F350SD,XL,WHITE,202432,Yes,4.5,2026-09-01,DH,18000.0
0,DH-0001,1187444,2022,Ford,S/D C/C,XL,WHITE,24692,No,"",2026-09-01,DH,50000.0
13,DH-0004,1187223,2012,Honda,Odyssey,LX,GOLD,168808,No,"",2026-09-01,DH,2500.0
15,OB-0001,1186755,2024,Land Rover,Range Rover,SV,GRAY,5095,No,"",2026-09-01,OB,140000.0
13,OB-0002,1186776,2023,Land Rover,Range Rover,Autobiography,GRAY,22527,No,"",2026-09-01,OB,66000.0
13,DH-0003,1184214,2016,Porsche,Macan,S,BLUE,119648,No,"",2026-09-01,DH,9000.0
