Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
22,A-0006,28646,2018,BMW,5-Series,530i,BLUE,73839,Yes,4.3,2026-07-29,A,13400.0
23,A-0015,28990,2021,BMW,X5,sDrive40i,WHITE,23844,Yes,4.2,2026-07-29,A,32800.0
23,A-0023,24685,2019,Buick,Encore,Preferred,RED,84651,Yes,3.9,2026-07-29,A,5200.0
31,A-0005,28645,2015,Cadillac,SRX,Luxury Collection,BROWN,57410,Yes,4.2,2026-07-29,A,7200.0
21,A-0018,28989,2020,Cadillac,XT6,Premium Luxury,WHITE,75430,Yes,4.6,2026-07-29,A,20000.0
15,A-0070,731555,2015,Chevrolet,Cruze,LS,BLACK,93780,No,"",2026-07-29,A,3000.0
15,D-0001,28256,2012,Chevrolet,Cruze,LS,BLACK,168837,No,"",2026-07-29,D,600.0
15,B-0046,731529,2012,Chevrolet,Cruze,LT w/1LT,SILVER,147609,No,"",2026-07-29,B,600.0
21,A-0022,24687,2019,Chevrolet,Equinox,Premier,RED,80119,Yes,4.2,2026-07-29,A,8800.0
14,B-0043,28648,2013,Chevrolet,G2500 Vans,"2500 135""",WHITE,231995,No,"",2026-07-29,B,1600.0
15,B-0044,28651,2009,Chevrolet,Impala,3.5L LT,SILVER,108004,No,"",2026-07-29,B,800.0
15,B-0039,28689,2020,Chevrolet,Malibu,LT,GRAY,114316,No,"",2026-07-29,B,5100.0
14,B-0034,28725,2010,Chevrolet,Malibu,LS w/1LS,BROWN,145618,No,"",2026-07-29,B,600.0
15,B-0041,28692,2020,Chevrolet,Silverado 1500,Work Truck,WHITE,58825,No,"",2026-07-29,B,14000.0
15,B-0032,28740,2019,Chevrolet,Silverado 1500 LD,Work Truck,GRAY,177541,No,"",2026-07-29,B,7900.0
15,B-0022,28259,2020,Chevrolet,Silverado 2500,2500HD Custom,WHITE,149839,No,"",2026-07-29,B,15500.0
14,B-0042,28649,2000,Chevrolet,Silverado 2500,"Reg Cab 133.0"" WB",WHITE,222691,No,"",2026-07-29,B,1900.0
27,C-0008,26556,2019,Chevrolet,Traverse,LT Cloth,RED,100554,Yes,3.1,2026-07-29,C,4000.0
24,A-0009,24694,2017,Chrysler,Pacifica,Touring-L Plus,SILVER,178062,Yes,3.6,2026-07-29,A,2600.0
16,C-0023,28712,2006,Chrysler,Sebring,Conv Touring,SILVER,70686,Yes,"",2026-07-29,C,800.0
29,A-0041,28269,2016,Chrysler,Town & Country,Touring,WHITE,151879,Yes,2.3,2026-07-29,A,2800.0
15,D-0057,28673,2021,Dodge,Charger,GT,RED,113693,No,"",2026-07-29,D,11000.0
15,S-0001,28623,2014,Dodge,Charger,SE,BLACK,203911,No,"",2026-07-29,S,1000.0
17,C-0026,26544,2016,Dodge,Dart,SXT Sport Blacktop,WHITE,102688,Yes,"",2026-07-29,C,2500.0
