Picture Count,Run Number,Stock #,Year,Make,Model,Style,Color,Odometer,CR,Grade,Sale Date,Lane,Price
33,C-280,556114,2019,Acura,ILX,W/PREMIUM PKG,WHITE,92448,Yes,4.6,2026-07-24,C,14800.0
31,P-005,555029,2024,Acura,Integra,W/A-SPEC PAC,WHITE,37080,Yes,4.5,2026-07-24,P,24200.0
35,D-241,555507,2022,Acura,MDX,W/TECHNOLOGY PAC,GRAY,69174,Yes,4.7,2026-07-24,D,27600.0
37,A-249,556257,2022,Acura,MDX,W/TECHNOLOGY PAC,SILVER,77067,Yes,4.7,2026-07-24,A,26800.0
36,D-041,555510,2020,Acura,MDX,7-PASSENGER,WHITE,76404,Yes,4.4,2026-07-24,D,19000.0
43,A-048,556329,2019,Acura,MDX,"",BLACK,90119,Yes,3.0,2026-07-24,A,14200.0
47,A-156,554372,2016,Acura,MDX,W/TECH,GREEN,141869,Yes,3.8,2026-07-24,A,7500.0
42,F-313,555027,2014,Acura,MDX,4DR,BURGUNDY,100328,Yes,3.0,2026-07-24,F,7600.0
22,E-262,552049,2003,Acura,MDX,4DR SUV,WHITE,181359,No,"",2026-07-24,E,1600.0
35,G-024,556669,2024,Acura,RDX,W/ADVANCE PACKAG,BLACK,25388,Yes,4.8,2026-07-24,G,36600.0
35,D-047,555506,2023,Acura,RDX,SH-,BLUE,38264,Yes,4.6,2026-07-24,D,29200.0
32,G-002,555511,2023,Acura,RDX,W/ADVANCE PACKAG,WHITE,35311,Yes,4.7,2026-07-24,G,34700.0
32,D-204,556656,2014,Acura,RDX,TECH PKG,WHITE,92547,Yes,4.7,2026-07-24,D,11600.0
36,A-043,556634,2016,Acura,TLX,V6,WHITE,125352,Yes,3.6,2026-07-24,A,6800.0
22,B-277,556558,2004,Acura,TSX,4DR SPORT SDN AU,BLUE,238846,No,"",2026-07-24,B,650.0
22,B-065,556751,2013,Audi,A4,Premium Plus,WHITE,124954,No,"",2026-07-24,B,3800.0
45,F-146,555985,2012,Audi,A4,2.0T PREMIUM,RED,142492,Yes,3.4,2026-07-24,F,2900.0
46,D-029,552257,2010,Audi,A4,2.0T PREMIUM PLUS,BLUE,165456,Yes,3.0,2026-07-24,D,2200.0
22,B-124,555825,2020,Audi,A5,SPORTBACK PREMIUM,GRAY,120964,No,"",2026-07-24,B,11800.0
